Aluno_ID,Distrito,Matematica_A,Economia_A,Portugues,MACS,Nota_Interna,Fisica_Quimica_A,Biologia_Geologia,Desenho_A,HCA,Historia_A,Geografia_A,Geometria_Descritiva_A,Historia_B,Ingles,Literatura_Portuguesa,Espanhol_Iniciacao,Filosofia,Frances,Espanhol_Continuacao,Mandarim_Iniciacao,Alemao,Portugues_LNM,Latim_A,Matematica_B,Portugues_L2
2022_53462,Faro,168.0,,139,,159,140.0,136.0,,,,,,,,,,,,,,,,,,
2022_53463,Coimbra,80.0,,95,,100,79.0,77.0,,,,,,,,,,,,,,,,,,
2022_53464,Porto,200.0,,196,,200,191.0,176.0,,,,,,,,,,,,,,,,,,
2022_53465,Lisboa,192.0,,177,,200,185.0,185.0,,,,,,,,,,,,,,,,,,
2022_53466,Coimbra,,,166,,193,,,,,171.0,,,,185.0,,,,,,,,,,,
2022_53467,Lisboa,159.0,,131,,170,148.0,,,,,,165.0,,,,,,,,,,,,,
2022_53468,Braga,169.0,,138,,162,154.0,149.0,,,,,,,,,,,,,,,,,,
2022_53469,Lisboa,180.0,,155,,179,161.0,,,,,,165.0,,,,,,,,,,,,,
2022_53470,Porto,,,90,80.0,103,,,,,116.0,,,,,,,,,,,,,,,
2022_53471,Porto,135.0,,107,,123,108.0,100.0,,,,,,,,,,,,,,,,125.0,,
2022_53472,Outro,200.0,,196,,200,179.0,197.0,,,,,,,,,,,,,,,,,,
2022_53473,Porto,116.0,,96,,118,117.0,100.0,,,,,,,,,,,,,,,,,,
2022_53474,Outro,200.0,,196,,200,174.0,,,,,,200.0,,,,,,,,,,,,,
2022_53475,Lisboa,,,151,137.0,158,,,,,147.0,,,,,,,,,,,,,,,
2022_53476,Lisboa,118.0,109.0,116,106.0,130,,,,,,,,,,,,,,,,,,,,
2022_53477,Outro,172.0,143.0,138,138.0,170,,,,,,,,,,,,,,,,,,,,
2022_53478,Porto,153.0,,136,,159,136.0,143.0,,,,,,,,,,,,,,,,,,
2022_53479,Porto,,,136,,167,,,172.0,142.0,,,,,,,,,,,,,,,,
2022_53480,Porto,131.0,136.0,107,108.0,139,,,,,,,,,,,,,,,,,,,,
2022_53481,Lisboa,,,105,,125,,,,,119.0,,,,,101.0,,,,,,,,,,
2022_53482,Braga,187.0,159.0,140,,173,,,,,,154.0,168.0,,,,,,,,,,,,,
2022_53483,Outro,125.0,,98,,107,113.0,,,,,,75.0,,,,,,,,,,,,,
2022_53484,Porto,,,96,,112,,,,,103.0,,,,,105.0,,,,,,,,,,
2022_53485,Porto,,,108,,128,,,,,131.0,,,,,111.0,,,,,,,,,,
2022_53486,Outro,157.0,,125,,146,125.0,131.0,,,,,,,,,,,,,,,,,,
2022_53487,Coimbra,159.0,,136,,155,153.0,129.0,,,,,,,,,,,,,,,,,,
2022_53488,Lisboa,,,72,,113,,,,,100.0,,,,135.0,,,,,,,,,,,
2022_53489,Braga,,,74,,100,,,117.0,,,,55.0,,,,,,,,,,,,,
2022_53490,Outro,156.0,156.0,137,130.0,160,,,,,,,,,,,,,,,,,,,,
2022_53491,Outro,181.0,,146,,184,181.0,169.0,,,,,,,,,,,,,,,,,,
2022_53492,Lisboa,186.0,,165,,184,171.0,172.0,,,,,,,,,,,,,,,,,167.0,
2022_53493,Outro,144.0,129.0,131,,147,,,,,,126.0,,,,,,,,,,,,,,
2022_53494,Setúbal,177.0,167.0,126,156.0,172,,,,,,,,,,,,,,,,,,,,
2022_53495,Porto,199.0,,157,,182,166.0,,,,,,175.0,,,,,,,,,,,,,
2022_53496,Braga,200.0,,162,,198,181.0,197.0,,,,,,,,,,,,,,,,,,
2022_53497,Outro,,,118,,137,,,,,136.0,130.0,,,,,,,,,,,,,,
2022_53498,Porto,117.0,,107,,128,109.0,97.0,137.0,,,,,,,,,,,,,,,,,
2022_53499,Porto,178.0,,142,,181,171.0,161.0,,,,,,,,,,,,,,,,,,
2022_53500,Outro,200.0,,158,,199,177.0,,,,,,200.0,,,,,,,,,,,,,
2022_53501,Lisboa,,,135,,173,,,,,167.0,,,,173.0,,,,,,,,,,,
2022_53502,Porto,65.0,,76,,100,82.0,,,,,,76.0,,,,,,,,,,,,,
2022_53503,Porto,160.0,147.0,143,133.0,156,,,,,,,,,,,,,,,,,,,,
2022_53504,Porto,,,141,135.0,160,,,,,142.0,,,,,,,,,,,,,,,
2022_53505,Setúbal,,,149,,159,,,,,150.0,,,,,148.0,,,,,,,,,,
2022_53506,Lisboa,132.0,,108,,134,122.0,,,,,,117.0,,,,,,,,,,,,,
2022_53507,Lisboa,,,186,,200,,,200.0,200.0,,,,,,,,,,,,,,,,
2022_53508,Lisboa,,,157,149.0,171,,,,,164.0,,,,,,,,,,,,,,,
2022_53509,Lisboa,,,105,97.0,115,,,,,106.0,,,,,,,,,,,,,,,
2022_53510,Porto,196.0,,168,,191,179.0,189.0,,,,,,,,,,,,,,,,,,
2022_53511,Outro,,,129,,175,,,,,165.0,,,,182.0,,,,,,,,,,,
2022_53512,Outro,,,98,,127,,,,,101.0,,,,144.0,,,,,,,,,,,
2022_53513,Outro,,,106,,142,,,,,123.0,,,,166.0,,,,,,,,,,,
2022_53514,Outro,198.0,,196,,200,179.0,186.0,,,,,,,,,,,,,,,,,,
2022_53515,Lisboa,150.0,,131,,154,144.0,126.0,,,,,,,,,,,,,,,,,,
2022_53516,Outro,,,125,,142,,,162.0,127.0,,,,,,,,,,,,,,,,
2022_53517,Braga,179.0,,145,,171,159.0,161.0,,,,,,,,,,,,,,,,,,
2022_53518,Setúbal,115.0,125.0,111,,130,,,,,,115.0,,,,,,,,,,,,,,
2022_53519,Setúbal,126.0,136.0,126,,139,,,,,,117.0,,,,,,,,,,,,,,
2022_53520,Braga,132.0,141.0,123,102.0,141,,,,,,,,,,,,,,,,,,,,
2022_53521,Lisboa,176.0,,162,,184,162.0,189.0,,,,,,,,,,,,,,,,,,
2022_53522,Porto,,,126,,149,,,156.0,138.0,,,,,,,,,,,,,,,,
2022_53523,Porto,150.0,155.0,136,128.0,155,,,,,,,,,,,,,,,,,,,,
2022_53524,Lisboa,172.0,,128,,164,145.0,146.0,,,,,,,,,,,,,,,,,,
2022_53525,Coimbra,177.0,176.0,146,,170,,,,,,152.0,,,,,,,,,,,,,,
2022_53526,Porto,,,101,,113,,,,,116.0,,,,,101.0,,,,,,,,,,
2022_53527,Outro,135.0,,126,,131,124.0,,,,,,107.0,,,,,,,,,,,,,
2022_53528,Outro,,,147,152.0,173,,,,,200.0,,,,,,,,,,,,,,,
2022_53529,Lisboa,115.0,120.0,107,,122,,,,,,107.0,,,,,,,,,,,,,,
2022_53530,Leiria,176.0,,137,,187,156.0,,,,,,198.0,,,,,,,,,,,,,
2022_53531,Coimbra,79.0,,87,,100,85.0,63.0,,,,,,,,,,,,,,,,,,
2022_53532,Lisboa,139.0,124.0,109,,132,,,,,,120.0,,,,,,,,,,,,,,
2022_53533,Outro,171.0,,135,,156,145.0,121.0,,,,,,,,,,,,,,,,,,
2022_53534,Outro,,,157,,172,,,175.0,165.0,,,,,,,,,,,,,,,,
2022_53535,Porto,71.0,,63,,100,87.0,75.0,,,,,,,,,,,,,,,,,,
2022_53536,Outro,,,135,125.0,148,,,,,142.0,,,,,,,,,,,,,,,
2022_53537,Outro,,,138,,186,,,176.0,,,,198.0,,,,,,,,,,,,,
2022_53538,Lisboa,187.0,,196,,195,182.0,163.0,,,,,,,,,,,,,,,,,,
2022_53539,Faro,176.0,158.0,160,,176,,,,,,166.0,,,,,,,,,,,,,,
2022_53540,Porto,164.0,,126,,169,157.0,144.0,,,,,,,,,,,,,,,,,,
2022_53541,Outro,,,115,117.0,142,,,,,135.0,,,,,,,,,132.0,,,,,,
2022_53542,Outro,,,139,,167,,,173.0,140.0,,,,,,,,,,,,,,,,
2022_53543,Lisboa,135.0,134.0,128,115.0,139,,,,,,,,,,,,,,,,,,,,
2022_53544,Outro,100.0,,100,,123,116.0,94.0,,,,,,,,,,,,,,,,,,
2022_53545,Lisboa,,,145,155.0,170,,,,,156.0,,,,,,,,,,,,,,,
2022_53546,Lisboa,100.0,,102,,112,90.0,92.0,,,,,,,,,,,,,,,,,,
2022_53547,Porto,129.0,,115,,135,131.0,,,,,,102.0,,,,,,,,,,,,,
2022_53548,Lisboa,,,125,,161,,,159.0,,,,178.0,,,,,,,,,,,,,
2022_53549,Outro,148.0,120.0,112,,140,,,,,,127.0,,,,,,,,,,,,,,
2022_53550,Coimbra,,,196,168.0,200,,,,,200.0,,,,,,,,,,,,,,,
2022_53551,Braga,135.0,,115,,136,126.0,96.0,,,,,,,,,,,,,,,,,,
2022_53552,Lisboa,,,166,,187,,,172.0,,,,189.0,,,,,,,,,,,,,
2022_53553,Outro,192.0,,179,,191,165.0,165.0,,,,,,,,,,,,,,,,,,
2022_53554,Leiria,172.0,,136,,164,152.0,135.0,,,,,,,,,,,,,,,,,,
2022_53555,Braga,200.0,185.0,196,,200,,,,,,166.0,,,,,,,,,,,,,,
2022_53556,Outro,,,127,118.0,139,,,,,130.0,,,,,,,,,,,,,,,
2022_53557,Setúbal,65.0,,57,,100,70.0,49.0,,,,,,,,,,,,,,,,,,
2022_53558,Porto,,,126,,145,,,,,135.0,137.0,,,,,,,,,,,,,,
2022_53559,Porto,171.0,,141,,174,162.0,142.0,,,,,,,,,,,,,,,,,,
2022_53560,Porto,169.0,,147,,169,175.0,162.0,,,,,,,,,,,,,,,,,,
2022_53561,Setúbal,,,196,,200,,,,,165.0,,,,,188.0,,,,,,,,,,
2022_53562,Outro,,,95,,125,,,139.0,112.0,,,,,,,,,,,,,,,,
2022_53563,Leiria,70.0,,88,,100,93.0,68.0,,,,,,,,,,,,,,,,,,
2022_53564,Lisboa,151.0,,144,,176,156.0,,,,,,165.0,,,,,,,,,,,,,
2022_53565,Porto,173.0,,146,,178,158.0,,,,,,196.0,,,,,,,,,,,,,
2022_53566,Outro,159.0,,142,,161,148.0,141.0,,,,,,,,,,,,,,,,,,
2022_53567,Braga,128.0,,125,,137,141.0,117.0,,,,,,,,,,,,,,,,,,
2022_53568,Setúbal,148.0,,121,,147,128.0,135.0,,,,,,,,,,,,,,,,,,
2022_53569,Setúbal,129.0,,115,,136,131.0,125.0,,,,,,,,,,,,,,,,,,
2022_53570,Lisboa,,,115,,144,,,,,131.0,130.0,,,,,,,,,,,,,,
2022_53571,Outro,,,146,,168,,,,,141.0,,,,,151.0,,,,,,,,,,
2022_53572,Outro,200.0,200.0,196,200.0,200,,,,,,,,,,,,,,,,,,,,
2022_53573,Outro,,,127,,143,,,,,142.0,132.0,,,,,,,,,,,,,,
2022_53574,Braga,175.0,159.0,135,,155,,,,,,130.0,,,,,,,,,,,,,,
2022_53575,Lisboa,,,109,107.0,124,,,,,130.0,,,,,,,,,,,,,,,
2022_53576,Porto,,,81,68.0,100,,,,,113.0,,,,,,,,,,,,,,,
2022_53577,Lisboa,188.0,,139,,180,171.0,,,,,,147.0,,,,,,181.0,,,,,,,
2022_53578,Outro,189.0,,166,,183,162.0,170.0,,,,,,,,,,,,,,,,,,
2022_53579,Porto,175.0,,151,,178,158.0,157.0,,,,,,,,,,,,,,,,,,
2022_53580,Lisboa,,,146,,172,,,176.0,,,,130.0,,,,,,,,,,,,,
2022_53581,Braga,145.0,,122,,134,129.0,,,,,,96.0,,,,,,,,,,,,,
2022_53582,Setúbal,,,172,,186,,,,,175.0,,,,184.0,,,,,,,,,,,
2022_53583,Coimbra,,,161,,185,,,192.0,165.0,,,,,,,,,,,,,,,,
2022_53584,Braga,136.0,,109,,126,113.0,,,,,,105.0,,,,,,,,,,,,,
2022_53585,Lisboa,,,56,39.0,100,,,,,89.0,,,,,,,,,,,,,,,
2022_53586,Faro,191.0,,139,,175,159.0,,,,,,166.0,,,,,,,,,,,,,
2022_53587,Lisboa,27.0,67.0,65,41.0,100,,,,,,,,,,,,,,,,,,,,
2022_53588,Outro,165.0,157.0,138,155.0,161,,,,,,,,,,,,,,,,,,,,
2022_53589,Porto,,,133,138.0,157,,,,,148.0,,,,,,,,,,,,,,,
2022_53590,Lisboa,,,116,,153,,,162.0,,,,125.0,,,,,,,,,,,,,
2022_53591,Leiria,,,124,135.0,151,,,,,140.0,,,,,,,,,,,,,,,
2022_53592,Lisboa,,,105,,139,,,,,135.0,,,,150.0,,,,,,,,,,,
2022_53593,Porto,,,106,,131,,,146.0,,,,82.0,,,,,,,,,,,,,
2022_53594,Porto,,,150,,173,,,,,162.0,,,,179.0,,,,,,,,,,,
2022_53595,Setúbal,150.0,,125,,153,149.0,139.0,,,,,,,,,,,,,,,,,,
2022_53596,Lisboa,162.0,131.0,121,126.0,150,,,,,,,,,,,,,,,,,,,,
2022_53597,Leiria,,,96,,119,,,110.0,105.0,,,,,,,,,,,,,,,,
2022_53598,Coimbra,199.0,175.0,149,,191,,,,,,192.0,,,,,,,,,,,,,,
2022_53599,Leiria,,,138,,177,,,190.0,167.0,,,,,,,,,,,,,,,,
2022_53600,Porto,149.0,,120,,150,145.0,121.0,,,,,,,,,,,,,,,,,,
2022_53601,Porto,,,119,126.0,138,,,,,141.0,,,,,,,,,,,,,,,
2022_53602,Setúbal,151.0,139.0,135,110.0,146,,,,,,,,,,,,,,,,,,,,
2022_53603,Porto,,,72,,103,,,99.0,96.0,,,,,,,,,,,,,,,,
2022_53604,Braga,,,146,,165,,,,,146.0,146.0,,,,,,,,,,,,,,
2022_53605,Outro,140.0,,122,,145,141.0,136.0,,,,,,,,,,,,,,,,,,
2022_53606,Lisboa,135.0,,115,,148,142.0,,,,,,140.0,,,,,,,,,,,,,
2022_53607,Braga,,,82,,107,,,,,93.0,95.0,,,,,,,,,,,,,,
2022_53608,Lisboa,167.0,,148,,181,153.0,,,,,,185.0,,,,,,,,,,,,,
2022_53609,Leiria,146.0,,122,,143,132.0,,,,,,112.0,,,,,,,,,,,,,
2022_53610,Outro,176.0,,151,,179,190.0,161.0,,,,,,,,,,,,,,,,,,
2022_53611,Outro,200.0,,196,,200,178.0,,,,,,191.0,,,,,,,,,,,,,
2022_53612,Lisboa,179.0,160.0,146,139.0,173,,,,,,,,,,,,,,,,,,,,
2022_53613,Setúbal,195.0,,178,,190,165.0,192.0,,,,,,,,,,,,,,,,,,
2022_53614,Porto,145.0,,120,,145,137.0,118.0,,,,,,,,,,,,,,,,,,
2022_53615,Setúbal,32.0,55.0,68,,100,,,,,,76.0,,,,,,,,,,,,,,
2022_53616,Outro,166.0,140.0,130,115.0,157,,,,,,,,,,,,,,,,,,,,
2022_53617,Lisboa,162.0,,132,,165,174.0,157.0,,,,,,,,,,,,,,,,,,
2022_53618,Coimbra,140.0,,122,,142,123.0,108.0,,,,,,,,,,,,,,,,,,
2022_53619,Porto,,,166,,200,,,,,200.0,192.0,,,,,,,,,,,,,,
2022_53620,Lisboa,175.0,,151,,174,159.0,143.0,,,,,,,,,,,,,,,,,,
2022_53621,Porto,,,145,,179,,,,,200.0,158.0,,,,,,,,,,,,,,
2022_53622,Porto,179.0,,149,,178,170.0,173.0,,,,,,,,,,,,,,,,,,
2022_53623,Lisboa,103.0,111.0,109,105.0,122,,,,,,,,,,,,,,,,,,,,
2022_53624,Outro,188.0,,155,,170,162.0,146.0,,152.0,,,,,,,,,,,,,,,,
2022_53625,Outro,,,146,158.0,171,,,,,160.0,,,,,,,,,,,,,,,
2022_53626,Outro,,,133,130.0,147,,,,,145.0,,,,,,,,,,,,,,,
2022_53627,Leiria,100.0,,97,,111,108.0,93.0,,,,,,,,,,,,,,,,,,
2022_53628,Lisboa,,,175,158.0,182,,,,,165.0,,,,,,,,,,,,,,,
2022_53629,Braga,137.0,,105,,128,119.0,116.0,,,,,,,,,,,,,,,,,,
2022_53630,Outro,102.0,,109,,115,120.0,,,,,,69.0,,,,,,,,,,,,,
2022_53631,Setúbal,166.0,,134,,159,138.0,125.0,,,,,,,,,,,,,,,,,,
2022_53632,Porto,65.0,,85,,100,86.0,,,,,,55.0,,,,,,,,,,,,,
2022_53633,Leiria,,,110,,127,,,,,124.0,,,,,108.0,,,,,,,,,,
2022_53634,Braga,176.0,143.0,137,,157,,,,,,130.0,,,,,,,,,,,,,,
2022_53635,Outro,,,146,137.0,151,,,,,146.0,,,,,,,,,,,,,,,
2022_53636,Lisboa,183.0,147.0,140,,165,,,,,,148.0,,,,,,,,,,,,,,
2022_53637,Lisboa,,,151,,179,,,186.0,162.0,,,,,,,,,,,,,,,,
2022_53638,Braga,,,79,,100,,,,,96.0,,,,,89.0,,,,,,,,,,
2022_53639,Outro,136.0,,117,,140,136.0,110.0,,,,,,,,,,,,,,,,,,
2022_53640,Outro,,,105,,123,,,,,109.0,,,,,100.0,,,,,,,,,,
2022_53641,Lisboa,,,63,,100,,,,,80.0,,,,105.0,,,,,,,,,,,
2022_53642,Lisboa,192.0,,150,,180,169.0,148.0,,,,,,,,,,,,,,,,,,
2022_53643,Porto,,,159,,174,,,167.0,146.0,,,,,,,,,,,,,,,,
2022_53644,Coimbra,,,145,,185,,,188.0,,,,192.0,,,,,,,,,,,,,
2022_53645,Lisboa,188.0,,150,,175,191.0,155.0,,,,,,,,,,,,,,,,,,
2022_53646,Setúbal,200.0,,159,,198,169.0,197.0,,,,,,,,,,,,,,,,,,
2022_53647,Setúbal,181.0,,141,,167,152.0,137.0,,,,,,,,,,,,,,,,,,
2022_53648,Lisboa,185.0,,166,,197,165.0,,,,,,200.0,,,,,,,,,,,,,
2022_53649,Lisboa,,,99,,133,,,133.0,121.0,,,,,,,,,,,,,,,,
2022_53650,Lisboa,,,111,,140,,,147.0,121.0,,,,,,,,,,,,,,,,
2022_53651,Braga,176.0,177.0,179,198.0,195,,,,,,,,,,,,,,,,,,,,
2022_53652,Setúbal,146.0,143.0,113,,143,,,,,,129.0,,,,,,,,,,,,,,
2022_53653,Porto,180.0,,196,,190,199.0,158.0,,,,171.0,,,,,,,,,,,,,,
2022_53654,Leiria,133.0,,115,,137,119.0,,,,,,102.0,,,,,,,,,,,,,
2022_53655,Outro,75.0,64.0,88,,100,,,,,,100.0,,,,,,,,,,,,,,
2022_53656,Porto,169.0,,125,,158,160.0,138.0,,,,,,,,,,,,,,,,,,
2022_53657,Lisboa,167.0,,126,,169,156.0,,,,,,168.0,,,,,,,,,,,,,
2022_53658,Braga,167.0,,147,,175,167.0,155.0,,,,,,,,,,,,,,,,,,
2022_53659,Outro,153.0,140.0,111,,154,142.0,116.0,,,,,,,,,,,,,,,,,,
2022_53660,Lisboa,79.0,,100,,110,106.0,77.0,,,,,,,,,,,,,,,,,,
2022_53661,Lisboa,,,100,95.0,114,,,,,115.0,,,,,,,,,,,,,,,
2022_53662,Outro,147.0,,120,,149,142.0,132.0,,,,,,,,,,,,,,,,,,
2022_53663,Porto,200.0,,163,,193,169.0,197.0,,,,,,,,,,,,,,,,,,
2022_53664,Coimbra,200.0,,171,,198,188.0,175.0,,,,,,,,,,,,,,,,,,
2022_53665,Lisboa,119.0,,105,,115,97.0,96.0,,,,,,,,,,,,,,,,,,
2022_53666,Lisboa,,,113,,143,,,,,124.0,,,,158.0,,,,,,,,,,,
2022_53667,Porto,103.0,,87,,114,113.0,,,,,,85.0,,,,,,,,,,,,,
2022_53668,Outro,99.0,,96,,104,82.0,77.0,,,,,,,,,,,,,,,,,,
2022_53669,Outro,114.0,116.0,114,100.0,122,,,,,,,,,,,,,,,,,,,,
2022_53670,Outro,98.0,,102,,121,124.0,96.0,,,,,,,,,,,,,,,,,,
2022_53671,Faro,,,118,,146,,,,,136.0,129.0,,,,,,,,,,,,,,
2022_53672,Porto,132.0,125.0,109,,143,,,,,,125.0,,,,,,,,,,,,,,
2022_53673,Coimbra,,,132,125.0,135,,,,,140.0,,,,,,,,,,,,,,,
2022_53674,Braga,195.0,,168,,191,181.0,161.0,,,,,,,,,,,,,,,,,,
2022_53675,Faro,166.0,,125,,154,147.0,130.0,,,,,,141.0,,,,,,,,,,,,
2022_53676,Lisboa,178.0,,158,,190,175.0,,,,,,175.0,,,,,,,,,,,,,
2022_53677,Lisboa,,,86,,118,,,,,103.0,,,,119.0,,,,,,,,,,,
2022_53678,Lisboa,,,95,,133,,,,,116.0,,,,147.0,,,,,,,,,,,
2022_53679,Lisboa,182.0,,149,,190,186.0,178.0,,,,,,,,,,,,,,,,,,
2022_53680,Porto,,,97,,132,,,,,110.0,,,,141.0,,,,,,,,,,,
2022_53681,Outro,,,102,,137,,,149.0,128.0,,,,,,,,,,,,,,,,
2022_53682,Lisboa,,,156,,193,,,188.0,,,,196.0,,,,,,,,,,,,,
2022_53683,Leiria,100.0,109.0,89,95.0,110,,,,,,,,,,,,,,,,,,,,
2022_53684,Lisboa,178.0,181.0,149,,183,,,,,,154.0,,,,,,,,,,,,,,
2022_53685,Porto,187.0,,141,,180,175.0,146.0,,,,,,,,,,,,,,,,,,
2022_53686,Braga,,,129,,166,,,,,146.0,,,,174.0,,,,,,,,,,,
2022_53687,Braga,73.0,,85,,100,98.0,82.0,,,,,,,,,,,,,,,,,,
2022_53688,Lisboa,188.0,,162,,197,188.0,197.0,,,,,,,,,,,,,,,,,,
2022_53689,Outro,190.0,,149,,180,168.0,167.0,,,,,,,,,,,,,,,,,,
2022_53690,Leiria,,,196,,197,,,,,180.0,162.0,,,,,,,,,,,,,,
2022_53691,Braga,,,165,,193,,,187.0,179.0,,,,,,,,,,,,,,,,
2022_53692,Lisboa,151.0,,127,,144,135.0,119.0,,,,,,,,,,,,,,,,,,
2022_53693,Braga,,,136,,156,,,,,148.0,142.0,,,,,,,,,,,,,,
2022_53694,Outro,120.0,117.0,113,105.0,123,,,,,,,,,,,,,,,,,,,,
2022_53695,Lisboa,119.0,,113,,138,125.0,109.0,,,,,,,,,,,,,,,,,,
2022_53696,Outro,67.0,,64,,100,90.0,,,,,,35.0,,,,,,,,,,,,,
2022_53697,Outro,,,117,,153,,,149.0,,,,130.0,,,,,,,,,,,,,
2022_53698,Lisboa,,,145,,186,,,,,180.0,,,,,182.0,,,,,,,,,,
2022_53699,Setúbal,,,138,137.0,153,,,,,152.0,,,,,,,,,,,,,,,
2022_53700,Porto,165.0,147.0,145,,166,,,,,,136.0,,,,,,,,,,,,,,
2022_53701,Coimbra,,,142,,152,,,,,149.0,138.0,,,,,,,,,,,,,,
2022_53702,Outro,,,149,,180,,,183.0,170.0,,,,,,,,,,,,,,,,
2022_53703,Coimbra,,,138,,161,,,,,158.0,150.0,,,,,,,,,,,,,,
2022_53704,Porto,,,120,,136,,,,,132.0,126.0,,,,,,,,,,,,,,
2022_53705,Lisboa,,,128,,146,,,157.0,,,,105.0,,,,,,,,,,,,,
2022_53706,Braga,,,124,,146,,,,,146.0,,,,,133.0,,,,,,,,,,
2022_53707,Lisboa,158.0,150.0,121,,153,,,,,,136.0,,,,,,,,,,,,,,
2022_53708,Outro,,,81,,112,,,,,101.0,,,,111.0,,,,,,,,,,,
2022_53709,Porto,,,136,,162,,,161.0,,,,156.0,,,,,,,,,,,,,
2022_53710,Lisboa,,,97,,138,,,,,122.0,,,,,123.0,,,,,,,,,,
2022_53711,Coimbra,200.0,,183,,200,195.0,,,,,,200.0,,,,,,,,,,,,,
2022_53712,Lisboa,,,146,,166,,,,,150.0,,,,169.0,,,,,,,,,,,
2022_53713,Lisboa,140.0,,116,,144,141.0,118.0,,,,,,,,,,,,,,,,,,
2022_53714,Outro,,,137,,148,,,,,151.0,132.0,,,,,,,,,,,,,,
2022_53715,Leiria,165.0,145.0,133,122.0,158,,,,,,,,,,,,,,,,,,,,
2022_53716,Porto,,,95,,133,,,,,111.0,,,,146.0,,,,,,,,,,,
2022_53717,Lisboa,,,107,,142,,,,,121.0,,,,154.0,,,,,,,,,,,
2022_53718,Lisboa,181.0,,148,,175,155.0,150.0,,,,,,,,,,,,,,,,,,
2022_53719,Porto,,,115,,144,,,,,138.0,121.0,,,,,,,,,,,,,,
2022_53720,Porto,114.0,,117,,131,133.0,96.0,,,,,,,,,,,,,,,,,,
2022_53721,Porto,,,101,108.0,131,,,,,122.0,,,,,,,,,,,,,,,
2022_53722,Setúbal,198.0,,145,,190,166.0,,,,,,191.0,,,,,,,,,,,,,
2022_53723,Braga,,,144,,167,,,181.0,146.0,,,,,,,,,,,,,,,,
2022_53724,Faro,,,158,,187,,,,,179.0,,,,,184.0,,,,,,,,,,
2022_53725,Braga,,,107,,131,,,,,114.0,,,,145.0,,,,,,,,,,,
2022_53726,Setúbal,139.0,140.0,129,,144,,,,,,132.0,,,,,,,,,,,,,,
2022_53727,Setúbal,145.0,,117,,151,130.0,116.0,,,,,,,,,,,,,,,,,,
2022_53728,Lisboa,,,135,,147,,,,,142.0,129.0,,,,,,,,,,,,,,
2022_53729,Lisboa,,,137,,155,,,,,158.0,135.0,,,,,,,,,,,,,,
2022_53730,Outro,155.0,,145,,165,156.0,152.0,,,,,,,,,,,,,,,,,,
2022_53731,Lisboa,,,112,,131,,,137.0,128.0,,,,,,120.0,,,,,,,,,,
2022_53732,Outro,108.0,109.0,109,98.0,117,,,,,,,,,,,,,,,,,,,,
2022_53733,Outro,173.0,142.0,126,,154,,,,,,140.0,,,,,,,,,,,,,,
2022_53734,Lisboa,141.0,,129,,154,145.0,125.0,,,,,,,,,,,,,,,,,,
2022_53735,Lisboa,149.0,,122,,151,152.0,125.0,,,,,,,,,,,,,,,,,,
2022_53736,Porto,,,96,,122,,,,,96.0,,,,125.0,,,,,,,,,,,
2022_53737,Porto,,,141,,162,,,,,156.0,141.0,,,,,,,,,,,,,,
2022_53738,Porto,166.0,155.0,136,125.0,164,,,,,,,,,,,,,,,,,,,,
2022_53739,Faro,,,170,,190,,,,,176.0,,,,190.0,,,,,,,,,,,
2022_53740,Porto,,,82,,106,,,,,96.0,101.0,,,,,,,,,,,,,,
2022_53741,Lisboa,197.0,,178,,200,190.0,,,,,,195.0,,,,,,,,,,,,,
2022_53742,Outro,,,125,,161,,,173.0,138.0,,,,,,,,,,,,,,,,
2022_53743,Porto,,,153,156.0,166,,,,,160.0,,,,,,,,,,,,,,,
2022_53744,Lisboa,,,196,,200,,,,,181.0,,,,,189.0,,,200.0,,,,,,,
2022_53745,Outro,,,126,121.0,135,,,,,140.0,,,,,,,,,,,,,,,
2022_53746,Setúbal,131.0,,108,,133,126.0,107.0,,,,,,,,,,,,,,,,,,
2022_53747,Outro,125.0,122.0,119,,140,,,,,,125.0,,,,,,,,,,,,,,
2022_53748,Lisboa,200.0,,196,,200,199.0,176.0,,,,,,,,,,,,,,,,,,
2022_53749,Porto,,,196,,200,,,,,165.0,,,,,198.0,,,,,,,,,,
2022_53750,Leiria,120.0,,110,,131,121.0,115.0,,,,,,,,,,,,,,,,,,
2022_53751,Braga,,,161,,183,,,,,200.0,169.0,,,,,,,,,,,,,,
2022_53752,Lisboa,,,98,,115,,,127.0,,,,95.0,,,,,,,,,,,,,
2022_53753,Braga,,,113,,133,,,,,120.0,,,,,126.0,,,,,,,,,,
2022_53754,Setúbal,148.0,151.0,138,116.0,151,,,,,,,,,,,,,,,,,,,,
2022_53755,Porto,149.0,137.0,131,,156,,,,,,131.0,,,,,,,,,,,,,,
2022_53756,Outro,,,126,,149,,,,,142.0,,,,,131.0,,,,,,,,,,
2022_53757,Setúbal,137.0,,132,,144,139.0,112.0,,,,,,,,,,,,,,,,,,
2022_53758,Faro,,,153,,169,,,,,165.0,150.0,,,,,,,,,,,,,,
2022_53759,Setúbal,,,163,,181,,,,,171.0,167.0,,,,,,,,,,,,,,
2022_53760,Lisboa,,,149,131.0,161,,,,,153.0,,,,,,,,,,,,,,,
2022_53761,Outro,200.0,,196,,199,199.0,168.0,,,,,,,,,,,,,,,,,,
2022_53762,Lisboa,,,136,,155,,,,,146.0,143.0,,,,,,,,,,,,,,
