Aluno_ID,Distrito,Desenho_A,Portugues,HCA,Nota_Interna,Historia_A,MACS,Ingles,Geografia_A,Matematica_A,Fisica_Quimica_A,Geometria_Descritiva_A,Literatura_Portuguesa,Filosofia,Economia_A,Biologia_Geologia,Matematica_B,Portugues_L2,Espanhol_Iniciacao,Mandarim_Iniciacao,Espanhol_Continuacao,Alemao,Frances,Portugues_LNM,Latim_A,Historia_B
2020_43464,Porto,,135,,169,,,,,160.0,160.0,182.0,,,,,,,,,,,,,,
2020_43465,Porto,,122,,150,,100.0,,,167.0,,,,,129.0,,,,,,,,,,,
2020_43466,Lisboa,,106,,132,95.0,,137.0,,,,,,,,,,,,,,,,,,
2020_43467,Porto,,182,,200,,,,200.0,200.0,,,,,196.0,,,,,,,,,,,
2020_43468,Outro,,128,,154,143.0,,,143.0,,,,,,,,,,,,,,,,,
2020_43469,Braga,,146,,178,,,,,179.0,161.0,,,,,158.0,,,,,,,,,,
2020_43470,Braga,,141,,172,,,,,172.0,166.0,,,,,168.0,,,,,,,,,,
2020_43471,Porto,,122,,148,,,,,127.0,126.0,,,,,145.0,,,,,,,,,,
2020_43472,Faro,,188,,200,185.0,,198.0,,,,,,,,,,,,,,,,,,
2020_43473,Porto,,108,,133,141.0,,,,,,,116.0,,,,,,,,,,,,,
2020_43474,Porto,,140,,186,,,,,178.0,184.0,,,,,166.0,,,,,,,,,,
2020_43475,Outro,,113,,148,,,,,135.0,129.0,,,,,150.0,,,,,,,,,,
2020_43476,Outro,,130,,171,,,,,165.0,170.0,,,,,171.0,,,,,,,,,,
2020_43477,Outro,,127,,162,,105.0,,,178.0,,,,,153.0,,,,,,,,,,,
2020_43478,Braga,,139,,167,,121.0,,,187.0,,,,,167.0,,,,,,,,,,,
2020_43479,Lisboa,,163,,197,,,,,200.0,183.0,,,,,188.0,,,,,,,,,,
2020_43480,Porto,,138,,175,,,,,169.0,156.0,,,,,161.0,,,,,,,,,,
2020_43481,Lisboa,,150,,189,,,,,195.0,185.0,,,,,178.0,,,,,,,,,,
2020_43482,Lisboa,,107,,106,,,,,115.0,88.0,58.0,,,,113.0,,,,,,,,,,
2020_43483,Faro,,87,,100,,,,,88.0,66.0,,,,,97.0,,,,,,,,,,
2020_43484,Outro,,116,,155,138.0,,156.0,,,,,,,,,,,,,,,,,,
2020_43485,Lisboa,,145,,179,,165.0,,,195.0,,,,,162.0,,,,,,,,,,,
2020_43486,Porto,,197,,200,,,,,198.0,187.0,,,,,184.0,,,,,,,,,,
2020_43487,Braga,,133,,161,,,,165.0,172.0,,,,,159.0,,,,,,,,,,,
2020_43488,Leiria,148.0,125,138.0,149,,,,,,,,,,,,,,,,,,,,,
2020_43489,Outro,,121,,123,,95.0,,,127.0,,,,,115.0,,,,,,,,,,,
2020_43490,Lisboa,,77,,113,99.0,,,102.0,,,,,,,,,,,,,,,,,
2020_43491,Outro,,100,,131,112.0,,147.0,,,,,,,,,,,,,,,,,,
2020_43492,Leiria,,155,,185,,,,,190.0,186.0,,,,,168.0,,,,,,,,,,
2020_43493,Lisboa,,139,,176,,,,,173.0,165.0,,,,,169.0,,,,,,,,,,
2020_43494,Braga,,75,,100,,,,,61.0,51.0,,,,,105.0,,,,,,,,,,
2020_43495,Leiria,161.0,132,,161,,,,,,,158.0,,,,,,,,,,,,,,
2020_43496,Lisboa,,142,,177,,,,155.0,181.0,,,,,156.0,,,,,,,,,,,
2020_43497,Lisboa,,96,,100,,,,,90.0,77.0,54.0,,,,,,,,,,,,,,
2020_43498,Outro,,122,,147,,,,,145.0,128.0,,,,,137.0,,,,,,,,,,
2020_43499,Braga,,159,,200,,,,,197.0,190.0,199.0,,,,,,,,,,,,,,
2020_43500,Coimbra,163.0,131,,169,,,,,,,148.0,,,,,,,,,,,,,,
2020_43501,Porto,,159,,200,,,,,195.0,188.0,,,,,200.0,,,,,,,,,,
2020_43502,Porto,,95,,112,,,,99.0,102.0,,,,,97.0,,,,,,,,,,,
2020_43503,Coimbra,,125,,140,,,,122.0,127.0,,,,,132.0,,,,,,,,,,,
2020_43504,Lisboa,,137,,150,161.0,128.0,,,,,,,,,,,,,,,,,,,
2020_43505,Lisboa,176.0,155,,188,,,,,,,182.0,,,,,,,,,,,,,,
2020_43506,Lisboa,130.0,99,,119,,,,,,,72.0,,,,,,,,,,,,,,
2020_43507,Porto,,137,,172,,,,,170.0,155.0,,,,,168.0,,,,,,,,,,
2020_43508,Lisboa,,137,,163,,,,159.0,160.0,,,,,161.0,,,,,,,,,,,
2020_43509,Setúbal,,148,,173,168.0,,,168.0,,,,,,,,,,,,,,,,,
2020_43510,Lisboa,,152,,175,170.0,,185.0,,,,,,,,,,,,,,,,,,
2020_43511,Porto,,147,,179,,,,,192.0,183.0,,,,,169.0,,,,,,,,,,
2020_43512,Braga,,136,,158,162.0,,,158.0,,,,,,,,,,,,,,,,,
2020_43513,Lisboa,,119,,145,158.0,,,136.0,,,,,,,,,,,,,,,,,
2020_43514,Lisboa,163.0,127,,145,,,,,,,127.0,,,,,,,,,,,,,,
2020_43515,Lisboa,,118,,153,,,,,136.0,135.0,,,,,148.0,,,,,,,,,,
2020_43516,Outro,,162,,200,,,,,195.0,198.0,200.0,,,,,,,,,,,,,,
2020_43517,Setúbal,,127,,173,,,,,179.0,169.0,,,,,162.0,,,,,,,,,,
2020_43518,Braga,,128,,151,,,,131.0,152.0,,,,,121.0,,,,,,,,,,,
2020_43519,Outro,,150,,178,181.0,165.0,,,,,,,,,,,,,,,,,,,
2020_43520,Leiria,,96,,100,,,,,79.0,95.0,15.0,,,,,,,,,,,,,,
2020_43521,Leiria,,86,,109,,,,,72.0,108.0,,,,,111.0,,,,,,,,,,
2020_43522,Setúbal,,145,,167,152.0,,175.0,,,,,,,,,,,,,,,,,,
2020_43523,Outro,,145,,191,,,,,169.0,183.0,190.0,,,,,,,,,,,,,,
2020_43524,Porto,,146,,168,174.0,130.0,,,,,,,,,,,,,,,,,,,
2020_43525,Lisboa,,160,,197,,,,,195.0,186.0,,,,,178.0,,,,,,,,,,
2020_43526,Lisboa,,180,,194,,,,169.0,194.0,,,,,168.0,,,,,,,,,,,
2020_43527,Faro,,173,,178,180.0,,,,,,,147.0,,,,,,,,,,,,,
2020_43528,Coimbra,,137,,156,162.0,131.0,,,,,,,,,,,,,,,,,,,
2020_43529,Outro,,105,,110,,79.0,,,110.0,,,,,107.0,,,,,,,,,,,
2020_43530,Porto,,128,,135,,,,,135.0,132.0,110.0,,,,,,,,,,,,,,
2020_43531,Porto,,155,,194,,,,,187.0,185.0,191.0,,,,,,,,,,,,,,
2020_43532,Braga,,101,,103,,,,,85.0,82.0,,,,,105.0,,,,,,,,,,
2020_43533,Porto,200.0,177,200.0,200,,,,,,,,,,,,,,,,,,,,,
2020_43534,Porto,,145,,177,167.0,,174.0,,,,,,,,,,,,,,,,,,
2020_43535,Leiria,,131,,159,,,,,150.0,151.0,,,,,155.0,,,,,,,,,,
2020_43536,Outro,,111,,150,132.0,,156.0,,,,,,,,,,,,,,,,,,
2020_43537,Lisboa,,150,171.0,195,,,,,192.0,197.0,,,,,188.0,,,,,,,,,,
2020_43538,Lisboa,,128,,143,143.0,106.0,,,,,,,,,,,,,,,,,,,
2020_43539,Outro,,132,,158,,,,,160.0,151.0,,,,,142.0,,,,,,,,,,
2020_43540,Outro,,139,,184,,,,,192.0,174.0,,,,,176.0,,,,,,,,,,
2020_43541,Outro,,151,,180,192.0,,,,,,,158.0,,,,,,,,,,,,,
2020_43542,Porto,,177,,200,,,,,198.0,200.0,,,,,200.0,,,,,,,,,,
2020_43543,Outro,,155,,184,,153.0,,,187.0,,,,,185.0,,,,,,,,,,,
2020_43544,Braga,,138,,170,,,,,164.0,171.0,,,,,155.0,,,,,,,,,,
2020_43545,Outro,,119,,142,138.0,,,131.0,,,,,,,,,,,,,,,,,
2020_43546,Lisboa,,127,,137,,,,,123.0,136.0,,,,,154.0,,,,,,,,,,
2020_43547,Porto,,151,,197,,,,186.0,199.0,,,,,180.0,,,,,,,,,,,
2020_43548,Outro,,155,,191,,,,,191.0,185.0,,,,,176.0,,,,,,,,,,
2020_43549,Lisboa,,120,,156,,,,,148.0,139.0,146.0,,,,,,,,,,,,,,
2020_43550,Porto,155.0,129,145.0,160,,,,,,,,,,,,,,,,,,,,,
2020_43551,Faro,,132,,172,,,,,165.0,170.0,,,,,159.0,,,,,,,,,,
2020_43552,Setúbal,,146,,179,187.0,,,180.0,,,,,,,,,,,,,,,,,
2020_43553,Porto,,121,,154,,,,,142.0,150.0,,,,,140.0,,,,,,,,,,
2020_43554,Porto,,105,,128,,,,,108.0,109.0,,,,,126.0,,,,,,,,,,
2020_43555,Outro,,142,,170,,156.0,,,180.0,,,,,162.0,,,,,,,,,,,
2020_43556,Lisboa,,166,,200,,,,191.0,200.0,,,,,200.0,,,,,,,,,,,
2020_43557,Setúbal,,105,,123,109.0,,,120.0,,,,,,,,,,,,,,,,,
2020_43558,Lisboa,,115,,138,,,,,116.0,135.0,,,,,149.0,,,,,,,,,,
2020_43559,Outro,,169,,193,,,,182.0,186.0,,,,,183.0,,,,,,,,,,,
2020_43560,Porto,,197,,200,,,,,200.0,188.0,,,,,180.0,,,,,,,,,,
2020_43561,Setúbal,,149,,188,,,,,186.0,180.0,,,,,165.0,,,,,,,,,,
2020_43562,Lisboa,,110,,118,,,,,88.0,103.0,,,,,121.0,,,,,,,,,,
2020_43563,Coimbra,,118,,125,127.0,72.0,,,,,,,,,,,,,,,,,,,
2020_43564,Lisboa,,125,,165,,,,,151.0,170.0,,,,,151.0,,,,,,,,,,
2020_43565,Porto,,116,,131,132.0,,,,,,,115.0,,,,,,,,,,,,,
2020_43566,Porto,,122,,153,,,,146.0,153.0,135.0,,,,,150.0,,,,,,,,,,
2020_43567,Braga,,189,,200,,,,,197.0,200.0,,,,,176.0,,,,,,,,,,
2020_43568,Outro,,110,,113,118.0,61.0,,,,,,,,,,,,,,,,,,,
2020_43569,Lisboa,,152,,182,177.0,,,167.0,,,,,,,,,,,,,,,,,
2020_43570,Braga,,177,,192,193.0,,,,,,,175.0,,,,,,,,,,,,,
2020_43571,Lisboa,,152,,187,,,180.0,,167.0,167.0,,,,,163.0,,,,,,,,,,
2020_43572,Outro,,164,,197,195.0,,197.0,,,,,,,,,,,,,,,,,,
2020_43573,Outro,,150,,188,,,,,195.0,185.0,200.0,,,,,,,,,,,,,,
2020_43574,Porto,163.0,135,,152,,,,,,,136.0,,,,,,,,,,,,,,
2020_43575,Leiria,,95,,124,,,,,118.0,126.0,,,,,111.0,,,,,,,,,,
2020_43576,Outro,,162,,195,,,,172.0,193.0,,,,,200.0,,,,,,,,,,,
2020_43577,Outro,,146,,187,,,,,187.0,173.0,,,,,169.0,,,,,,,,,,
2020_43578,Lisboa,,150,,177,,150.0,,,172.0,,,,,165.0,,,,,,,,,,,
2020_43579,Outro,,140,,168,,,,,163.0,162.0,,,,,168.0,,,,,,,,,,
2020_43580,Outro,,134,,172,,,,,159.0,177.0,,,,,166.0,,,,,,,,,,
2020_43581,Porto,,145,,176,,,,175.0,180.0,,,,,149.0,,,,,,,,,,,
2020_43582,Braga,,160,,196,,,,,193.0,186.0,,,,,177.0,,,,,,,,,,
2020_43583,Lisboa,,145,,152,,121.0,,,172.0,,,,,149.0,,,,,,,,,,,
2020_43584,Faro,,151,,188,,175.0,,,187.0,,,,,177.0,,,,,,,,,,,
2020_43585,Porto,,121,,150,150.0,,,131.0,,,,,,,,,,,,,,,,,
2020_43586,Outro,,131,,149,167.0,,,,,,,125.0,,,,,,,,,,,,,
2020_43587,Porto,,149,,186,188.0,,,,,,,163.0,,,,,,,,,,,,,
2020_43588,Lisboa,,181,,177,181.0,153.0,,,,,,,,,,,,,,,,,,,
2020_43589,Outro,,140,,176,164.0,,176.0,,,,,,,,,,,,,,,,,,
2020_43590,Faro,,130,,167,,,,,169.0,147.0,,,,,162.0,,,,,,,,,,
2020_43591,Porto,,136,,170,154.0,,178.0,,,,,,,,,,,,,,,,,,
2020_43592,Leiria,,121,,153,,,,,146.0,136.0,,,,,145.0,,,,,,,,,,
2020_43593,Outro,,131,,162,152.0,,166.0,,,,,,,,,,,,,,,,,,
2020_43594,Lisboa,,155,,188,,,,,191.0,186.0,,,,,168.0,,,,,,,,,,
2020_43595,Braga,,98,,110,115.0,66.0,,,,,,,,,,,,,,,,,,,
2020_43596,Lisboa,,145,,191,,,,,194.0,176.0,,,,182.0,174.0,,,,,,,,,,
2020_43597,Porto,,165,,172,177.0,127.0,,,,,,,,,,,,,,,,,,,
2020_43598,Outro,,107,,134,,,,,130.0,124.0,,,,,134.0,,,,,,,,,,
2020_43599,Porto,,189,,200,200.0,,,196.0,,,,,,,,,,,,,,,,,
2020_43600,Lisboa,,106,,142,,,,,132.0,126.0,,,,,140.0,,,,,,,,,,
2020_43601,Outro,,117,,132,,86.0,,,153.0,,,,,126.0,,,,,,,,,,,
2020_43602,Lisboa,,102,,127,,,,,131.0,106.0,,,,,116.0,,,,,,,,,,
2020_43603,Coimbra,,121,,141,,,,,132.0,124.0,,,,,137.0,,,,,,,,,,
2020_43604,Lisboa,160.0,137,,167,,,,,,,165.0,,,,,165.0,,,,,,,,,
2020_43605,Braga,,137,,167,,,,165.0,163.0,,,,,160.0,,,,,,,,,,,
2020_43606,Braga,,112,,127,,,,127.0,116.0,,,,,105.0,,,,,,,,,,,
2020_43607,Outro,,138,,142,,98.0,,,155.0,,,,,135.0,,,,,,,,,,,
2020_43608,Faro,,118,,135,,,,,130.0,132.0,110.0,,,,,,,,,,,,,,
2020_43609,Lisboa,,148,,184,,,,,193.0,174.0,,,,,169.0,,,,,,,,,,
2020_43610,Braga,,87,,119,96.0,,129.0,,,,,,,,,,,,,,,,,,
2020_43611,Outro,,119,,160,,,,,145.0,150.0,,,,,141.0,,,,,,,,,,
2020_43612,Lisboa,,129,,155,,,,144.0,152.0,,,,,145.0,,,,,,,,,,,
2020_43613,Porto,,157,,191,182.0,,,200.0,,,,,,,,,,,,,,,,,
2020_43614,Porto,,107,,130,,,,126.0,111.0,,,,,101.0,,,,,,,,,,,
2020_43615,Outro,,168,,191,188.0,182.0,,,,,,,,,,,,,,,,,,,
2020_43616,Lisboa,,115,,146,,,,,145.0,122.0,,,,,129.0,,,,,,,,,,
2020_43617,Outro,,148,,192,,,,,189.0,178.0,185.0,,,,,,,,,,,,,,
2020_43618,Porto,,115,,138,150.0,105.0,,,,,,,,,,,,,,,,,,,
2020_43619,Outro,,197,,200,,,,,200.0,200.0,200.0,,,,,,,,,,,,,,
2020_43620,Lisboa,,156,,188,189.0,,195.0,,,,,,,,,,,,,,,,,,
2020_43621,Setúbal,,177,,200,200.0,,,191.0,,,,,,,,,,,,,,,,,
2020_43622,Braga,,95,,100,,,,,86.0,98.0,71.0,,,,,,,,,,,,,,
2020_43623,Leiria,,117,,135,,111.0,,,153.0,,,,,121.0,,,,,,,,,,,
2020_43624,Coimbra,,109,,145,,,,,113.0,141.0,,,,,144.0,,,,,,,,,,
2020_43625,Coimbra,,181,,199,,,,,181.0,195.0,197.0,,,,183.0,,,,,,,,,,
2020_43626,Outro,,151,,196,,,,,195.0,178.0,,,,,188.0,,,,,,,,,,
2020_43627,Coimbra,,136,,165,,,,,152.0,169.0,,,,,155.0,,,,,,,,,,
2020_43628,Braga,,170,,192,179.0,,194.0,,,,,,,,,,,,,,,,,,
2020_43629,Braga,,145,,193,,,,,195.0,180.0,198.0,,,,,,,,,,,,,,
2020_43630,Leiria,,95,,100,,,,,95.0,82.0,69.0,,,,,,,,,,,,,,
2020_43631,Outro,,197,,200,200.0,,,200.0,,,,,,,,,,,,,,,,,
2020_43632,Lisboa,,119,,158,,,,,155.0,156.0,,,,,139.0,,,,,,,,,,
2020_43633,Outro,,103,,107,,,,116.0,99.0,,,,,89.0,,,,,,,,,,,
2020_43634,Coimbra,,136,,139,155.0,107.0,,,,,,,,,,,,,,,,,,,
2020_43635,Porto,179.0,146,170.0,180,,,,,,,,,,,,,,,,,,,,,
2020_43636,Lisboa,,119,,150,,,,,146.0,134.0,,,,,152.0,,,,,,,,,,
2020_43637,Porto,,148,,186,,,,,195.0,177.0,,,,,179.0,,,,,,,,,,
2020_43638,Setúbal,,165,,179,182.0,,,,,,,139.0,,,,,,,,,,,,,
2020_43639,Outro,,159,,196,200.0,,,,,,,196.0,183.0,,,,,,,,,,,,
2020_43640,Lisboa,,149,,181,,,,,175.0,176.0,,,,,167.0,,,,,,,,,,
2020_43641,Setúbal,,125,,155,,,,,123.0,133.0,,,,,153.0,,,,,,,,,,
2020_43642,Porto,,155,,186,187.0,,189.0,,,,,,,,,,,,,,,,,,
2020_43643,Lisboa,,129,,168,,,,,167.0,162.0,,,,,158.0,,,,,,,,,,
2020_43644,Lisboa,,150,,186,,,,,188.0,175.0,,,,,168.0,,,,,,,,,,
2020_43645,Lisboa,,123,,165,153.0,,168.0,,,,,,,,,,,,,,,,,,
2020_43646,Lisboa,,181,,198,,,,,194.0,197.0,,,,,174.0,,,,,,,,,,
2020_43647,Outro,,159,,163,167.0,145.0,,,,,,,,,,,,,,,,,,,
2020_43648,Outro,,179,,200,,,,,197.0,188.0,,,,,196.0,,,,,,,,,,
2020_43649,Outro,,146,,191,,,,182.0,195.0,,,,,177.0,,,,,,,,,,,
2020_43650,Coimbra,,149,,160,168.0,,,,,,,138.0,,,,,,,,,,,,,
2020_43651,Braga,,127,,152,,,,,142.0,148.0,,,,,159.0,,,,,,,,,,
2020_43652,Lisboa,,146,,173,,,,,167.0,160.0,,,,,169.0,,,,,,,,,,
2020_43653,Outro,,170,,200,,,,,200.0,200.0,,,,,200.0,,,,,,,,,,
2020_43654,Outro,,77,,100,,,,,100.0,60.0,43.0,,,,,,,,,,,,,,
2020_43655,Porto,190.0,162,,191,,,,,,,199.0,,,,,,,,,,,,,,
2020_43656,Outro,,135,,168,,,,,155.0,175.0,150.0,,,,,,,,,,,,,,
2020_43657,Porto,,156,,200,,,,,194.0,196.0,,,,,180.0,,,,,,,,,,
2020_43658,Lisboa,,175,,194,,,,,190.0,190.0,,,,,176.0,,,,,,,,,,
2020_43659,Outro,,151,,177,,,,,177.0,183.0,,,,,169.0,,,,,,,,,,
2020_43660,Faro,,157,,184,,,,,194.0,175.0,166.0,,,,,,,,,,,,,,
2020_43661,Outro,,155,,181,,,,,178.0,174.0,163.0,,,,,,,,,,,,,,
2020_43662,Porto,,183,,191,196.0,153.0,,,,,,,,,,,,,,,,,,,
2020_43663,Faro,,138,,170,182.0,,181.0,,,,,,,,,,,,,,,,,,
2020_43664,Setúbal,,159,,190,,,,,185.0,197.0,,,,,182.0,,,,,,,,,,
2020_43665,Outro,,135,,164,,140.0,,,179.0,,,,171.0,144.0,,,,,,,,,,,
2020_43666,Porto,,157,,169,170.0,,,,,,,156.0,,,,,,,,,,,,,
2020_43667,Setúbal,,166,,198,200.0,200.0,,,,,,,,,,,,,,,,,,,
2020_43668,Lisboa,,195,,200,,,,,195.0,197.0,200.0,,,,,,,,,,,,,,
2020_43669,Lisboa,,157,,193,,,,,195.0,184.0,190.0,,,,,,,,,,,,,,
2020_43670,Porto,,136,,161,151.0,,,141.0,,,,,,,,,,,,,,,,,
2020_43671,Lisboa,,135,,162,171.0,,,,,,,132.0,,,,,,,,,,,,,
2020_43672,Porto,,49,,100,,24.0,,,41.0,,,70.0,,80.0,,,,,,,,,,,
2020_43673,Porto,,123,,135,148.0,96.0,,,,,,,,,,,,,,,,,,,
2020_43674,Porto,,108,,126,132.0,,,,,,,111.0,,,,,,,,,,,,,
2020_43675,Porto,,165,,191,193.0,157.0,,,,190.0,,,,,,,,,,,,,,,
2020_43676,Lisboa,,101,,127,,,,,99.0,113.0,,,,,131.0,,,,,,,,,,
2020_43677,Porto,,136,,169,,,,,168.0,148.0,,,,,153.0,,,,,,,,,,
2020_43678,Porto,200.0,197,200.0,200,,,,,,,,,,,,,,,,,,,,,
2020_43679,Lisboa,,126,,139,,,,140.0,125.0,,,,,113.0,,,,,,,,,,,
2020_43680,Lisboa,,129,,167,,,,,170.0,154.0,,,,,154.0,,,,,,,,,,
2020_43681,Outro,,135,,159,174.0,111.0,,,,,,,,,,,,,,,,,,,
2020_43682,Lisboa,163.0,135,160.0,177,,,,,,,,,,,,,,,,,,,,,
2020_43683,Setúbal,,195,,200,,,,,197.0,196.0,,,,,187.0,,,,,,,,,,
2020_43684,Lisboa,,175,,200,,,,200.0,195.0,,,,,187.0,,,,,,,,,,,
2020_43685,Outro,193.0,197,180.0,200,,,,,,,,,200.0,,,,,,,,,,,,
2020_43686,Lisboa,,128,,156,153.0,,153.0,,,,,,,,,,,,,,,,,,
2020_43687,Setúbal,141.0,115,131.0,139,,,,,,,,,,,,,,,,,,,,,
2020_43688,Outro,,143,,180,,,,,179.0,167.0,,,,,168.0,,,,,,,,,,
2020_43689,Braga,,126,,165,167.0,,178.0,,,,,,,,,,,,,,,,,,
2020_43690,Porto,171.0,155,171.0,173,,,,,,,,,,,,,,,,,,,,,
2020_43691,Outro,,116,,135,141.0,,,126.0,,,,,,,,,,,,,,,,,
2020_43692,Porto,,157,,199,,,,,195.0,189.0,,,,,184.0,,,,,,,,,,
2020_43693,Braga,0.0,0,79.0,100,,,,,,,,,,,,,,,,,,,,,
2020_43694,Lisboa,,131,,159,,129.0,,,178.0,,,,,160.0,,,,,,,,,,,
2020_43695,Porto,,121,,156,,,,,151.0,135.0,,,,,158.0,,,,,,,,,,
2020_43696,Setúbal,,197,,200,200.0,,,181.0,,,,,,,,,,,,,,,,,
2020_43697,Porto,,128,,170,,,,,147.0,168.0,,,,,159.0,,,,,,,,,,
2020_43698,Lisboa,,149,,176,165.0,,185.0,,,,,,,,,,,,,,,,,,
2020_43699,Porto,,120,,144,,,,,153.0,135.0,,,,,145.0,,,,,,,,,,
2020_43700,Lisboa,,185,,200,,,,,194.0,200.0,,,,,200.0,,,,,,,,,,
2020_43701,Porto,,163,,179,187.0,147.0,,,,,,,,,,,,,,,,,,,
2020_43702,Outro,,95,,112,,,,,112.0,114.0,85.0,,,,,,,,,,,,,,
2020_43703,Outro,,197,,200,,,,,200.0,200.0,200.0,,,,,,,,,,,,,,
2020_43704,Porto,,130,,153,,,,,146.0,140.0,121.0,,,,,,,,,,,,,,
2020_43705,Outro,,126,,155,,,,,172.0,166.0,119.0,,,,,,,,,,,,,,
2020_43706,Porto,,109,,138,142.0,,,141.0,,,,105.0,,,,,,,,,,,,,
2020_43707,Outro,,110,,143,124.0,,155.0,,,,,,,,,,,,,,,,,,
2020_43708,Lisboa,,135,,151,160.0,,,,,,,138.0,,,,,,,,,,,,,
2020_43709,Porto,,131,,166,165.0,,,151.0,,,,,,,,,,,,,,,,,
2020_43710,Lisboa,,166,,198,,,,184.0,195.0,,,,,200.0,,,,,,,,,,,
2020_43711,Outro,,117,,123,131.0,97.0,,,,,,,,,,,,,,,,,,,
2020_43712,Lisboa,,126,,169,,,,,160.0,159.0,169.0,,,,,,,,,,,,,,
2020_43713,Outro,,101,,116,,,,,95.0,96.0,,,,,131.0,,,,,,,,,,
2020_43714,Coimbra,,125,,146,142.0,,,148.0,,,,,,,,,,,,,,,,,
2020_43715,Porto,,70,,100,,,,,46.0,75.0,,,,,75.0,,,,,,,,,,
2020_43716,Porto,,121,,129,122.0,,,,,,,107.0,,,,,,,,,,,,,
2020_43717,Lisboa,,138,,171,,,,165.0,162.0,180.0,,,,,160.0,,,,,,,,,,
2020_43718,Outro,,105,,100,,,,,102.0,75.0,45.0,,,,,,,,,,,,,,
2020_43719,Lisboa,,115,,151,148.0,,155.0,,,,,,,,,,,,,,,,,,
2020_43720,Lisboa,,145,,142,165.0,100.0,,,,,,,,,,,,,,,,,,,
2020_43721,Braga,,129,,170,,,,,158.0,165.0,171.0,,,,,,,,,,,,,,
2020_43722,Porto,,0,,100,,,,0.0,0.0,,,,,67.0,,,,,,,,,,,
2020_43723,Porto,163.0,146,164.0,175,,,,,,,,,,,,,,,,,,,,,
2020_43724,Porto,,114,,117,126.0,73.0,,,,,,,,,,,,,,,,,,,
2020_43725,Setúbal,,112,,134,129.0,,,121.0,,,,,,,,,,,,,,,,,
2020_43726,Porto,,157,,196,195.0,,197.0,,,,,,,,,,,,,,,,,,
2020_43727,Faro,,157,,195,,,,,195.0,176.0,200.0,,,,,,,,,,,,,,
2020_43728,Lisboa,,118,,154,,,,136.0,149.0,,,,,125.0,,,,,,,,,,,
2020_43729,Outro,173.0,145,177.0,181,,,,,,,,,,,,,,,,,,,,,
2020_43730,Outro,,131,,145,,105.0,,,156.0,,,,,146.0,,,,,,,,,,,
2020_43731,Braga,193.0,176,200.0,200,,,,,,,,,,,,,,,,,,,,,
2020_43732,Outro,,130,,164,,,,,153.0,167.0,146.0,,,,,,,,,,,,,,
2020_43733,Lisboa,,100,,121,118.0,80.0,,,,,,,,,,,,,,,,,,,
2020_43734,Outro,,146,,181,,,,,177.0,170.0,,,,,164.0,,,,,,,,,,
2020_43735,Lisboa,,135,,162,,,,,158.0,169.0,,,,,161.0,,,,,,,,,,
2020_43736,Leiria,,168,,193,190.0,,,181.0,,,,,,,,,,,,,,,,,
2020_43737,Outro,,158,,192,,,,,194.0,183.0,,,,,174.0,,,,,,,,,,
2020_43738,Porto,,107,,140,117.0,,,131.0,,,,,,,,,,,,,,,,,
2020_43739,Lisboa,,197,,200,,,,,200.0,190.0,,,,,192.0,,,,,,,,,,
2020_43740,Outro,,197,,200,191.0,178.0,,,,,,,,,,,,,,,,,,,
2020_43741,Porto,,151,,194,,,,,195.0,182.0,200.0,,,,,,,,,,,,,,
2020_43742,Setúbal,,176,,198,,,,,195.0,192.0,,,,,184.0,,,,,,,,,,193.0
2020_43743,Coimbra,170.0,148,,171,,,,,,,155.0,,,,,,,,,,,,,,
2020_43744,Porto,,105,,118,,,,,102.0,136.0,68.0,,,,,,,,,,,,,,
2020_43745,Lisboa,,155,,190,,,,,195.0,178.0,,,,,170.0,,,,,,,,,,
2020_43746,Outro,,106,,120,128.0,,,,,,,108.0,,,,,,,,,,,,,
2020_43747,Lisboa,,137,,160,160.0,135.0,,,,,,,,,,,,,,167.0,,,,,
2020_43748,Lisboa,151.0,133,147.0,157,,,,,,,,,,,,,,,,,,,,,
2020_43749,Outro,,127,,154,142.0,,,147.0,,,,,,,,,,,,,,,,,
2020_43750,Setúbal,,175,,193,179.0,,,184.0,,,,,,,,,,,,,,,,,
2020_43751,Porto,,178,,196,,,,,200.0,185.0,,,,,185.0,,,,,,,,,,
2020_43752,Outro,,0,,100,76.0,,,,,,,22.0,,,,,,,,,,,,,
2020_43753,Outro,,140,,171,166.0,,172.0,,,,,,,,,,,,,,,,,,
2020_43754,Outro,,110,,144,,,,140.0,137.0,120.0,,,,,138.0,,,,,,,,,,
2020_43755,Braga,,140,,193,,,,,190.0,181.0,190.0,,,,,,,,,,,,,,
2020_43756,Outro,135.0,96,132.0,131,,,,,,,,,,,,,,,,,,,,,
2020_43757,Porto,,136,,158,,,,,172.0,148.0,122.0,,,,,,,,,,,,,,
2020_43758,Porto,,121,,146,,,,,124.0,126.0,,,,,151.0,,,,,,,,,,
2020_43759,Lisboa,,180,,200,200.0,200.0,,,,,,,,,,,,,,,,,,,
2020_43760,Porto,,140,,176,,,,,177.0,170.0,,,,,177.0,,,,,,,,,,
2020_43761,Porto,149.0,125,,156,,,,,,,148.0,,,,,,,,,,,,,,
2020_43762,Leiria,140.0,108,,113,,,,,,,60.0,,,,,,,,,,,,,,
2020_43763,Lisboa,,176,,200,,,,,200.0,199.0,200.0,,,,,,,,,,,,,,
2020_43764,Porto,,109,,101,,,,,96.0,95.0,61.0,,,,,,,,,,,,,,
