Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Economia_A,Geografia_A,Geometria_Descritiva_A,Desenho_A,HCA,Historia_A,MACS,Ingles,Literatura_Portuguesa,Latim_A,Historia_B,Alemao,Filosofia,Portugues_L2,Portugues_LNM,Matematica_B,Frances,Espanhol_Iniciacao
2019_57551,Lisboa,127.0,,,131,137,121.0,,,,,,107.0,,,,,,,,,,,
2019_57552,Porto,105.0,,,120,123,123.0,100.0,,,,,,,,,,,,,,,,
2019_57553,Outro,187.0,155.0,171.0,175,185,,,,,,,,,,,,,,,,,,
2019_57554,Coimbra,200.0,172.0,199.0,193,200,,,,,,,,,,,,,,,,,,
2019_57555,Porto,,,,146,174,,,,,,156.0,,173.0,,,,,,,,,,
2019_57556,Porto,106.0,,,129,130,118.0,,,,,,114.0,,,,,,,,,,,
2019_57557,Setúbal,48.0,71.0,60.0,89,100,,,,,,,,,,,,,,,,,,
2019_57558,Outro,,,,193,191,,,,,,196.0,,,161.0,,,,,,,,,
2019_57559,Porto,64.0,73.0,66.0,88,100,,,,,,,,,,,,,,,,,,
2019_57560,Setúbal,91.0,,98.0,110,116,,,109.0,,,,,,,,,,,,,,,
2019_57561,Lisboa,95.0,,,105,114,110.0,,,,,,89.0,,,,,,,,,,,
2019_57562,Braga,,,,98,100,,,,,,85.0,,,85.0,,,,,,,,,
2019_57563,Lisboa,141.0,,,116,126,119.0,104.0,,,,,,,,,,,,,,,,
2019_57564,Outro,160.0,,,139,155,145.0,,,,,,133.0,,,,,,,,,,,
2019_57565,Outro,121.0,129.0,107.0,135,134,,,,,,,,,,,,,,,,,,
2019_57566,Lisboa,165.0,,,145,166,139.0,,,,,,156.0,,,,,,,,,,,
2019_57567,Porto,155.0,,,149,163,137.0,,,,,,169.0,,,,,,,,,,,
2019_57568,Lisboa,,,,147,179,,,,,,196.0,,,146.0,,,,,,,,,
2019_57569,Outro,,,,116,123,,,,,,106.0,117.0,,,,,,,,,,,
2019_57570,Outro,,,,95,111,,92.0,,,,95.0,,,,,,,,,,,,
2019_57571,Outro,,,,135,146,,,,,,112.0,141.0,,,,,,,,,,,
2019_57572,Porto,149.0,110.0,121.0,140,146,,,,,,,,,,,,,,,,,,
2019_57573,Lisboa,86.0,,,105,113,101.0,,,,,,100.0,,,,,,,,,,,
2019_57574,Setúbal,179.0,,,165,181,165.0,,,,,,149.0,,,,,,,,,,,
2019_57575,Lisboa,161.0,,132.0,145,171,,,185.0,,,,,,,,,,,,,,,
2019_57576,Porto,,,,112,129,,102.0,,,,105.0,,,,,,145.0,,,,,,
2019_57577,Lisboa,125.0,125.0,112.0,138,136,,,,,,,,,,,,,,,,,,
2019_57578,Porto,127.0,,146.0,130,154,,,173.0,,,,,,,,,,,,,,,
2019_57579,Porto,88.0,,,111,115,106.0,96.0,,,,,,,,,,,,,,,,
2019_57580,Outro,120.0,100.0,101.0,121,120,,,,,,,,,,,,,,,,,,
2019_57581,Lisboa,,,,145,175,,,,,,138.0,,172.0,,,,,,176.0,,,,
2019_57582,Porto,47.0,77.0,46.0,88,100,,,,,,,,,,,,,,,,,,
2019_57583,Lisboa,67.0,,71.0,98,100,,,62.0,,,,,,,,,,,,,,,
2019_57584,Lisboa,127.0,111.0,106.0,120,133,,,,,,,,,,,,,,,,,,
2019_57585,Lisboa,132.0,,,121,130,115.0,110.0,,,,,,,,,,,,,,,,
2019_57586,Lisboa,145.0,,121.0,132,153,,,163.0,,,,,,,,,,,,,,,
2019_57587,Lisboa,146.0,106.0,127.0,136,140,,,,,,,,,,,,,,,,,,
2019_57588,Coimbra,176.0,,,150,164,138.0,,,,,,147.0,,,,,,,,,,,
2019_57589,Coimbra,158.0,,135.0,160,173,,,195.0,,,,,,,,,,,,,,,
2019_57590,Outro,35.0,62.0,51.0,69,100,,,,,,,,,,,,,,,,,,
2019_57591,Lisboa,197.0,,,175,168,153.0,126.0,,,,,,,,,,,,,,,,
2019_57592,Porto,135.0,121.0,106.0,130,132,,,,,,,,,,,,,,,,,,
2019_57593,Porto,127.0,107.0,98.0,125,125,,,,,,,,,,,,,,,,,,
2019_57594,Porto,,,,116,119,,,,,,101.0,102.0,,,,,,,,,,,
2019_57595,Lisboa,79.0,90.0,90.0,110,106,,,,,,,,,,,,,,,,,,
2019_57596,Porto,143.0,,126.0,121,156,,,174.0,,,,,,,,,,,,,,,
2019_57597,Braga,162.0,145.0,150.0,168,169,,,,,,,,,,,,,,,,,,
2019_57598,Outro,200.0,196.0,199.0,181,200,,,,,,,,,,,,,,,,,,
2019_57599,Porto,156.0,157.0,146.0,156,167,,,,,,,,,,,,,,,,,,
2019_57600,Lisboa,136.0,,,121,134,120.0,,,,,,117.0,,,,,,,,,,,
2019_57601,Outro,49.0,67.0,49.0,79,100,,,,,,,,,,,,,,,,,,
2019_57602,Lisboa,95.0,89.0,103.0,107,113,,,,,,,,,,,,,,,,,,
2019_57603,Outro,,,,108,107,,98.0,,,,90.0,,,,,,,,,,,,
2019_57604,Faro,195.0,,155.0,150,188,,,197.0,,,,,,,,,,,,,,,
2019_57605,Lisboa,,,,142,159,,135.0,,,,148.0,,,,,,,,,,,,
2019_57606,Coimbra,125.0,95.0,96.0,106,123,,,,,,,,,,,,,,,,,,
2019_57607,Lisboa,,,,116,126,,,,,,107.0,119.0,,,,,,,,,,,
2019_57608,Lisboa,,,,95,107,,,,,,87.0,85.0,,,,,,,,,,,
2019_57609,Porto,,,,90,118,,,,,,87.0,,131.0,,,,,,,,,,
2019_57610,Lisboa,,,,146,163,,,,,,136.0,,182.0,,,,,,,,,,
2019_57611,Leiria,156.0,,130.0,130,169,,,191.0,,,,,,,,,,,,,,,
2019_57612,Setúbal,155.0,112.0,146.0,131,147,,,,,,,,,,,,,,,,,,
2019_57613,Outro,163.0,,156.0,155,180,,,191.0,,,,,,,,,,,,,,,
2019_57614,Setúbal,193.0,,,159,176,148.0,152.0,,,,,,,,,,,,,,,,
2019_57615,Braga,116.0,,112.0,123,146,,,165.0,,,,,,,,,,,,,,,
2019_57616,Setúbal,,,,148,147,,,,,,137.0,129.0,,,,,,,,,,,
2019_57617,Coimbra,,,,151,175,,,181.0,168.0,,,,,,,,,,,,,,
2019_57618,Lisboa,125.0,122.0,128.0,141,139,,,,,,,,,,,,,,,,,,
2019_57619,Coimbra,160.0,,,137,154,155.0,116.0,,,,,,,,,,,,,,,,
2019_57620,Outro,91.0,,96.0,117,117,,,131.0,,,,,,,,,,,,,,,
2019_57621,Outro,138.0,,,138,152,139.0,,,,,,132.0,,,,,,,,,,,
2019_57622,Outro,,,,148,167,,,,,,145.0,,176.0,,,,,,,,,,
2019_57623,Lisboa,97.0,,,106,115,101.0,98.0,,,,,,,,,,,,,,,,
2019_57624,Leiria,,,,155,193,,,200.0,200.0,,,,,,,,,,,,,,
2019_57625,Outro,126.0,103.0,101.0,125,121,,,,,,,,,,,,,,,,,,
2019_57626,Porto,172.0,127.0,145.0,141,160,,,,,,,,,,,,,,,,,,
2019_57627,Porto,148.0,,,128,154,141.0,126.0,,,,,,,,,,,,,,,,
2019_57628,Lisboa,150.0,133.0,146.0,138,157,,,,,,,,,,,,,,,,,,
2019_57629,Outro,,,,87,105,,,,,,79.0,,,97.0,,,,,,,,,
2019_57630,Porto,,,,99,109,,,,127.0,85.0,,,,,,,,,,,,,
2019_57631,Outro,105.0,96.0,117.0,110,115,,,,,,,,,,,,,,,,,,
2019_57632,Faro,,,,168,167,,136.0,,,,166.0,,,,,,,,,,,,
2019_57633,Faro,135.0,,111.0,122,154,,,162.0,,,,,,,,,,,,,,,
2019_57634,Porto,175.0,,145.0,149,180,,,196.0,,,,,,,,,,,,,,,
2019_57635,Setúbal,166.0,145.0,131.0,137,165,,,,,,,,,,,,,,,,,,
2019_57636,Outro,158.0,,121.0,125,163,,,188.0,,,,,,,,,,,,,,,
2019_57637,Porto,,,,105,109,,,,,,83.0,,,85.0,,,,,,,,,
2019_57638,Braga,199.0,141.0,199.0,168,187,,,,,,,,,,,,,,,,,,
2019_57639,Braga,,,,193,188,,,,,,196.0,,,150.0,,,,,,,,,
2019_57640,Outro,98.0,,79.0,107,122,,,148.0,,,,,,,,,,,,,,,
2019_57641,Braga,135.0,117.0,125.0,125,141,,,,,,,,,,,,,,,,,,
2019_57642,Lisboa,109.0,97.0,106.0,129,125,,,,,,,,,,,,,,,,,,
2019_57643,Porto,118.0,,,125,130,116.0,,,,,,120.0,,,,,,,,,,,
2019_57644,Braga,179.0,196.0,150.0,157,189,,,,,,,,,,,,,,,,,,
2019_57645,Outro,95.0,105.0,96.0,105,106,,,,,,,,,,,,,,,,,,
2019_57646,Lisboa,139.0,108.0,104.0,135,140,,,,,,,,,,,,,,,,,,
2019_57647,Lisboa,125.0,136.0,117.0,135,144,,,,,,,,,,,,,,,,,,
2019_57648,Lisboa,,,,161,194,,,194.0,178.0,,,,,,,,,,,,,,
2019_57649,Lisboa,,,,149,173,,,,,,156.0,165.0,,,,,,,,,,,
2019_57650,Lisboa,,,,118,137,,,,141.0,119.0,,,,,,,,,,,,,
2019_57651,Porto,,,,115,124,,,,,,109.0,,,112.0,,,,,,,,,
2019_57652,Lisboa,50.0,71.0,62.0,73,100,,,,,,,,,,,,,,,,,,
2019_57653,Faro,129.0,,,112,130,128.0,109.0,,,,,,,,,,,,,,,,
2019_57654,Lisboa,200.0,,,157,197,198.0,,,,,,190.0,,,,,,,,,,,
2019_57655,Braga,200.0,,,151,191,171.0,,,,,,156.0,,,,,,,,,,,
2019_57656,Lisboa,,,,85,100,,,,,,59.0,,,63.0,,,,,,,,,
2019_57657,Leiria,,,,135,157,,,,147.0,141.0,,,,,,,,,,,,,
2019_57658,Braga,122.0,,,125,138,138.0,112.0,,,,,,,,,,,,,,,,
2019_57659,Lisboa,105.0,,,128,128,117.0,,,,,,101.0,,,,,,,110.0,,,,
2019_57660,Leiria,,,,86,119,,,90.0,128.0,,,,,,,,,,,,,,
2019_57661,Outro,155.0,122.0,112.0,136,151,,,,,,,,,,,,,,,,,,
2019_57662,Outro,71.0,,66.0,90,100,,,72.0,,,,,,,,,,,,,,,
2019_57663,Outro,,,,95,100,,,,,,61.0,79.0,,,,,,,,,,,
2019_57664,Porto,,,,127,142,,,,,,118.0,120.0,,,,,,,,,,,
2019_57665,Outro,90.0,100.0,82.0,117,106,,,,,,,,,,,,,,,,,,
2019_57666,Outro,170.0,,135.0,151,170,,,178.0,,,,,,,,,,,,,,,
2019_57667,Lisboa,170.0,150.0,147.0,135,167,,,,,,,,,,,,,,,,,,
2019_57668,Outro,165.0,,125.0,131,167,,,184.0,,,,,,,,,,,,,,,
2019_57669,Porto,128.0,106.0,110.0,117,131,,,,,,,,,,,,,,,,,,
2019_57670,Outro,132.0,107.0,108.0,125,127,,,,,,,,,,,,,,,,,,
2019_57671,Porto,175.0,,,156,190,168.0,,,,,,200.0,,,,,,,,,,,
2019_57672,Lisboa,,,,125,125,,,,,,117.0,,,105.0,,,,,,,,,
2019_57673,Porto,,,,128,157,,,,165.0,140.0,,,,,,,,,,,,,
2019_57674,Setúbal,119.0,124.0,136.0,128,134,,,,,,,,,,,,,,,,,,
2019_57675,Faro,177.0,128.0,172.0,148,172,,,,,,,,,,,,,,,,,,
2019_57676,Porto,155.0,,142.0,151,169,,,185.0,,,,,,,,,,,,,,,
2019_57677,Lisboa,,,,101,108,,,,,,91.0,,,95.0,,,,,,,,,
2019_57678,Outro,165.0,,,161,182,160.0,,,,,,165.0,,,,,,,,,,,
2019_57679,Porto,168.0,158.0,180.0,152,179,,,,,,,,,,,,,,,,,,
2019_57680,Leiria,,,,157,152,,,,,,127.0,128.0,,,,,,,,,,,
2019_57681,Setúbal,100.0,91.0,95.0,110,110,,,,,,,,,,,,,,,,,,
2019_57682,Setúbal,200.0,158.0,162.0,193,195,,,,,,,,,,,,,,,,,,
2019_57683,Outro,,,,87,117,,,,120.0,100.0,,,,,,,,,,,,,
2019_57684,Braga,91.0,88.0,81.0,97,106,,,,,,,,,,,,,,,,,,
2019_57685,Outro,115.0,,99.0,122,141,,,166.0,,,,,,,,,,,,,,,
2019_57686,Outro,,,,127,151,,,,,,130.0,,158.0,,,,,,,,,,
2019_57687,Outro,,,,145,152,,122.0,,,,143.0,,,,,,,,,,,,
2019_57688,Porto,136.0,140.0,135.0,125,146,,,,,,,,,,,,,,,,,,
2019_57689,Porto,,,,175,176,,,,,,130.0,,165.0,,,,,,,,,,
2019_57690,Lisboa,200.0,166.0,160.0,151,183,,,,,,,,,,,,,,,,,,
2019_57691,Outro,,,,125,117,,,,,,97.0,101.0,,,,,,,,,,,
2019_57692,Outro,,,,171,172,,,,,,171.0,,,135.0,,,,,,,,,
2019_57693,Porto,188.0,143.0,150.0,149,180,,,,,,,,,,,,,,,,,,
2019_57694,Lisboa,,,,155,188,,,,,,156.0,,180.0,,,,,,,,,,
2019_57695,Lisboa,122.0,,,115,128,115.0,112.0,,,,,,,,,,,,,,,,
2019_57696,Setúbal,,,,135,147,,,,,,122.0,135.0,,,,,,,,,,,
2019_57697,Lisboa,167.0,,,135,164,155.0,130.0,,,,,,,,,,,,,,,,
2019_57698,Outro,,,,131,127,,,,,,117.0,108.0,,,,,,,,,,,
2019_57699,Lisboa,119.0,,92.0,115,128,,,128.0,,,,,,,,,,,,,,,
2019_57700,Lisboa,67.0,,62.0,95,100,,,89.0,,,,,,,,,,,,,,,
2019_57701,Outro,,,,98,101,,,55.0,113.0,,,,,,,,,,,,,,
2019_57702,Coimbra,,,,145,170,,,,,,139.0,175.0,,,,,,,,,,,
2019_57703,Lisboa,158.0,,137.0,160,177,,,186.0,,,,,,,,,,,,,,,
2019_57704,Lisboa,,,,99,104,,,,,,69.0,,,86.0,,,,,,,,,
2019_57705,Outro,149.0,116.0,118.0,145,154,,,,,,,,,,,,,,,,,,
2019_57706,Faro,,,,132,169,,,180.0,146.0,,,,,,,,,,,,,,
2019_57707,Lisboa,105.0,,78.0,105,125,,,120.0,,,,,,,,,,,,,,,
2019_57708,Leiria,,,,116,130,,116.0,,,,126.0,,,,,,,,,,,,
2019_57709,Porto,72.0,,,105,105,91.0,,,,,,90.0,,,,,,,,,,,
2019_57710,Lisboa,132.0,120.0,126.0,118,137,,,,,,,,,,,,,,,,,,
2019_57711,Outro,77.0,,,100,100,83.0,,,,,,89.0,,,,,,,,,,,
2019_57712,Lisboa,200.0,186.0,183.0,165,200,,,,,,,,,,,,,,,,,,
2019_57713,Lisboa,,,,170,193,,,,176.0,196.0,,,,,,,,,,,,,
2019_57714,Outro,126.0,,,125,138,141.0,118.0,,,,,,,,,,,,,,,,
2019_57715,Lisboa,105.0,100.0,101.0,109,116,,,,,,,,,,,,,,,,,,
2019_57716,Faro,,,,125,146,,,,,,122.0,,148.0,,,,,,,,,,
2019_57717,Lisboa,,,,110,124,,,,,,87.0,,133.0,,,,,,,,,,
2019_57718,Outro,49.0,73.0,49.0,75,100,,,,,,,,,,,,,,,,,,
2019_57719,Setúbal,120.0,,118.0,125,150,,,177.0,,,,,,,,,,,,,,,
2019_57720,Coimbra,,,,100,114,,,,,,95.0,,,103.0,,,,,,,,,
2019_57721,Lisboa,45.0,10.0,14.0,68,100,,,,,,,,,,,,,,,,,,
2019_57722,Setúbal,186.0,196.0,177.0,178,195,,,,,,,,,,,,,,,,,,
2019_57723,Porto,,,,87,109,,,,,,82.0,,133.0,,,,,,,,,,
2019_57724,Lisboa,,,,129,132,,,,,,119.0,,,116.0,,,,,,,,,
2019_57725,Porto,,,,110,122,,,,,,107.0,100.0,,,,,,,,,,,
2019_57726,Setúbal,,,,115,139,,,123.0,131.0,,,,,,,,,,,,,,
2019_57727,Outro,,,,87,100,,86.0,,,,76.0,,,,,,,,,,,,
2019_57728,Lisboa,173.0,,,193,180,155.0,151.0,,,,,,,,,,,,,,,,
2019_57729,Lisboa,,,,125,143,,,,,,131.0,,,135.0,,,,,,,,,
2019_57730,Outro,55.0,81.0,49.0,85,100,,,,,,,,,,,,,,,,,,
2019_57731,Lisboa,190.0,180.0,171.0,158,192,,,,,,,,,,,,,,,,,,
2019_57732,Outro,,,,159,178,,,,176.0,147.0,,,,,,,,,,,,,
2019_57733,Lisboa,125.0,105.0,102.0,120,133,,,,,,,,,,,,,,,,,,
2019_57734,Porto,77.0,,,100,102,95.0,,,,,,86.0,,,,,,,,,,,
2019_57735,Outro,77.0,74.0,55.0,95,100,,,,,,,,,,,,,,,,,,
2019_57736,Braga,,,,116,126,,110.0,,,,121.0,,,,,,,,,,,,
2019_57737,Leiria,170.0,151.0,167.0,145,178,,,,,,,,,,,,,,,,,,
2019_57738,Lisboa,,,,115,108,,98.0,,,,87.0,,,,,,,,,,,,
2019_57739,Outro,95.0,96.0,106.0,111,118,,,,,,,,,,,,,,,,,,
2019_57740,Porto,167.0,161.0,176.0,166,180,,,,,,,,,,,,,,,,,,
2019_57741,Outro,,,,97,100,,,,,,76.0,85.0,,,,,,,,,,,
2019_57742,Lisboa,138.0,101.0,108.0,123,136,,,,,,,,,,,,,,,,,,
2019_57743,Faro,110.0,,101.0,109,124,,,118.0,,,,,,,,,,,,,,,
2019_57744,Outro,49.0,,,95,100,72.0,82.0,,,,59.0,,,,,,,,,,,,
2019_57745,Setúbal,123.0,,,111,131,123.0,,,,,,100.0,,,,,,,,,,,
2019_57746,Braga,145.0,,155.0,148,173,,,184.0,,,,,,,,,,,,,,,
2019_57747,Lisboa,152.0,135.0,141.0,141,160,,,,,,,,,,,,,,,,,,
2019_57748,Outro,,,,109,143,,,,,,109.0,,151.0,,,,,,,,,,
2019_57749,Porto,,,,149,176,,,,,,145.0,,182.0,,,,,,,,,,
2019_57750,Lisboa,,,,193,184,,,,,,145.0,,174.0,,,,,,,,,,
2019_57751,Setúbal,171.0,,,193,185,179.0,146.0,,,,,,,,,,,,,,,,
2019_57752,Porto,105.0,,,118,117,115.0,98.0,,,,,,,,,,,,,,,,
2019_57753,Porto,135.0,,,127,144,129.0,116.0,,,,,,,,,,,,,,,,
2019_57754,Lisboa,96.0,90.0,84.0,106,104,,,,,,,,,,,,,,,,,,
2019_57755,Porto,186.0,165.0,169.0,149,182,,,,,,,,,,,,,,,,,,
2019_57756,Porto,181.0,,162.0,179,196,,,198.0,,,,,,,,,,,,,,,
2019_57757,Faro,167.0,,,141,169,141.0,,,,,,155.0,,,,,,,,,,,
2019_57758,Lisboa,165.0,,,135,166,146.0,140.0,,,,,,,,,,,,,,,,
2019_57759,Outro,,,,118,167,,,171.0,151.0,,,,,,,,,,,,,,
2019_57760,Lisboa,175.0,158.0,174.0,181,192,,,,,,,,,,,,,,,,,,
2019_57761,Porto,,,,120,136,,114.0,,,,119.0,,,,,,,,,,,,
2019_57762,Leiria,200.0,161.0,165.0,157,179,,,,,,,,,,,,,,,,,,
2019_57763,Setúbal,0.0,0.0,30.0,0,100,,,,,,,,,,,,,,,,,,
2019_57764,Porto,175.0,141.0,147.0,136,162,,,,,,,,,,,,,,,,,,
2019_57765,Porto,140.0,133.0,158.0,136,163,,,,,,,,,,,,,,,,,,
2019_57766,Outro,116.0,89.0,87.0,112,120,,,,,,,,,,,,,,,,,,
2019_57767,Leiria,181.0,140.0,153.0,166,175,,,,,,,,,,,,,,,,,,
2019_57768,Porto,,,,111,139,,,,138.0,111.0,,,,,,,,,,,,,
2019_57769,Coimbra,158.0,,,155,181,170.0,,,,,,182.0,,,,,,,,,,,
2019_57770,Braga,97.0,102.0,103.0,109,117,,,,,,,,,,,,,,,,,,
2019_57771,Outro,165.0,135.0,137.0,167,168,,,,,,,,,,,,,,,,,,
2019_57772,Outro,135.0,121.0,133.0,137,148,,,,,,,,,,,,,,,,,,
2019_57773,Coimbra,,,,161,166,,,,,,127.0,,,148.0,,,,,,,,,
2019_57774,Porto,,,,145,184,,,,,,196.0,153.0,,,,,,,,,,,
2019_57775,Porto,81.0,80.0,63.0,98,100,,,,,,,,,,,,,,,,,,
2019_57776,Lisboa,185.0,163.0,145.0,141,167,,,,,,,,,,,,,,,,,,
2019_57777,Porto,,,,156,168,,,,,,139.0,,,151.0,,,,,,,,,
2019_57778,Lisboa,,,,145,171,,,191.0,168.0,,,,,,,,,,,,,,
2019_57779,Lisboa,,,,140,166,,,,,,147.0,,177.0,,,,,,,,,,
2019_57780,Outro,85.0,92.0,74.0,112,103,,,,,,,,,,,,,,,,,,
2019_57781,Porto,,,,98,100,,,,,,75.0,,,90.0,,,,,,,,,
2019_57782,Outro,135.0,,,139,155,135.0,126.0,,,,,,,,,,,,,,,,
2019_57783,Outro,157.0,,,181,177,171.0,,,,,,152.0,,,,,,,,,,,
2019_57784,Coimbra,,,,137,143,,,,,,126.0,,,125.0,,,,,,,,,
2019_57785,Coimbra,,,,185,200,,,,,,196.0,200.0,,,,,,,,,,,
2019_57786,Porto,199.0,,,148,168,150.0,132.0,,,,,,,,,,,,,,,,
2019_57787,Faro,,,,98,106,,,,,,97.0,,,95.0,,,,,,,,,
2019_57788,Leiria,200.0,196.0,199.0,193,200,,,,,,,,,,,,,,,,,,
2019_57789,Lisboa,86.0,102.0,80.0,106,106,,,,,,,,,,,,,,,,,,
2019_57790,Outro,87.0,,87.0,95,104,,,85.0,,,,,,,,,,,,,,,
2019_57791,Braga,,,,129,137,,114.0,,,,119.0,,,,,,,,,,,,
2019_57792,Lisboa,,,,137,145,,124.0,,,,121.0,,,,,,,,,,,,
2019_57793,Porto,156.0,,,137,162,156.0,,,,,,140.0,,,,,,,,,,,
2019_57794,Outro,,,,116,160,,,168.0,147.0,,,,,,,,,,,,,,
2019_57795,Outro,150.0,,149.0,155,170,,,186.0,,,,,,,,,,,,,,,
2019_57796,Lisboa,138.0,121.0,138.0,131,148,,,,,,,,,,,,,,,,,,
2019_57797,Outro,,,,132,136,,130.0,,,,136.0,,,,,,,,,,,,
2019_57798,Outro,,,,87,108,,,,,,70.0,,128.0,,,,,,,,,,
2019_57799,Lisboa,173.0,,,150,163,162.0,121.0,,,,,,,,,,,,,,,,
2019_57800,Lisboa,,,,136,154,,,,160.0,138.0,,,,,,,,,,,,,
2019_57801,Lisboa,,,,97,100,,90.0,,,,77.0,,,,,,,,,,,,
2019_57802,Braga,165.0,166.0,176.0,193,188,,,,,,,,,,,,,,,,,,
2019_57803,Porto,161.0,,173.0,147,180,,,195.0,,,,,,,,,,,,,,,
2019_57804,Outro,,,,95,114,,,,119.0,97.0,,,,,,,,,,,,,
2019_57805,Outro,156.0,121.0,123.0,127,141,,,,,,,,,,,,,,,,,,
2019_57806,Braga,150.0,146.0,157.0,145,165,,,,,,,,,,,,,,,,,,
2019_57807,Porto,147.0,103.0,106.0,135,141,140.0,,,,,,,,,,,,,,,,,
2019_57808,Braga,131.0,,,117,125,117.0,108.0,,,,,,,,,,,,,,,,
2019_57809,Braga,169.0,127.0,152.0,147,162,,,,,,,,,,,,,,,,,,
2019_57810,Porto,166.0,,,165,178,161.0,,,,,,178.0,,,,,,,,,,,
2019_57811,Porto,80.0,,74.0,115,107,,,107.0,,,,,,,,,,,,,,,
2019_57812,Lisboa,166.0,143.0,151.0,155,167,,,,,,,,,,,,,,,,,,
2019_57813,Porto,95.0,,,109,118,102.0,106.0,,,,,,,,,,,,,,,,
2019_57814,Outro,105.0,81.0,75.0,110,104,,,,,,,,,,,,,,,,,,
2019_57815,Braga,,,,107,112,,96.0,,,,96.0,,,,,,,,,,,,
2019_57816,Lisboa,175.0,,169.0,165,189,,,191.0,,,,,,,,,,,,,,,
2019_57817,Leiria,168.0,,,157,198,198.0,,,,,,200.0,,,,,,,,,,,
2019_57818,Lisboa,,,,87,105,,,,106.0,68.0,,,,,,,,,,,,,
2019_57819,Porto,155.0,,,145,150,126.0,110.0,,,,,,,,,,,,,,,,
2019_57820,Outro,,,,135,159,,,,,,125.0,,164.0,,,,,,,,,,
2019_57821,Lisboa,129.0,,121.0,131,156,,,172.0,,,,,,,,,,,,,,,
2019_57822,Outro,101.0,80.0,80.0,106,114,,,,,,,,,,,,,,,,,,
2019_57823,Lisboa,,,,193,200,,,,,,196.0,,197.0,,,,,,,,,,
2019_57824,Porto,,,,116,120,,,,,,98.0,,,117.0,,,,,,,,,
2019_57825,Braga,137.0,,126.0,135,152,,,177.0,,,,,,,,,,,,,,,
2019_57826,Lisboa,,,,193,198,,,,182.0,160.0,,,,,,,,,,,,,
2019_57827,Porto,60.0,,74.0,100,100,,,75.0,,,,,,,,,,,,,,,
2019_57828,Outro,155.0,156.0,148.0,155,167,,,,,,,,,,,,,,,,,,
2019_57829,Lisboa,,,,115,123,,,,,,105.0,,,100.0,,,,,,,,,
2019_57830,Outro,165.0,,,139,171,162.0,146.0,,,,,,,,,,,,,,,,
2019_57831,Coimbra,135.0,,132.0,129,155,,,182.0,,,,,,,,,,,,,,,
2019_57832,Lisboa,,,,170,191,,156.0,,,,196.0,,,,,,,,,,,,
2019_57833,Lisboa,,,,112,119,,,,,,103.0,,,95.0,,,,,,,,,
2019_57834,Lisboa,,,,145,147,,,,,,119.0,,,135.0,,,,,,,,,
2019_57835,Outro,150.0,126.0,149.0,138,159,,,,,,,,,,,,,,,,,,
2019_57836,Outro,,,,96,121,,,86.0,131.0,,,,,,,,,,,,,,
2019_57837,Lisboa,129.0,,,145,150,137.0,112.0,,,,,,,,,,,,,,,,
2019_57838,Outro,,,,193,185,,147.0,,,,152.0,,,,,,,,,,,,
2019_57839,Braga,137.0,,,131,135,130.0,126.0,,,,,,,,,,,,,,,,
2019_57840,Setúbal,,,,105,111,,90.0,,,,85.0,,,,,,,,,,,,
2019_57841,Setúbal,,,,150,168,,,,156.0,150.0,,,,,,,,,,,,,
2019_57842,Outro,97.0,100.0,96.0,115,117,,,,,,,,,,,,,,,,,,
2019_57843,Braga,79.0,,,100,110,98.0,98.0,,,,,,,,,,,,,,,,
2019_57844,Outro,146.0,141.0,150.0,135,148,,,,,,,,,,,,,,,,,,
2019_57845,Lisboa,116.0,105.0,98.0,121,120,,106.0,,,,,,,,,,,,,,,,
2019_57846,Lisboa,,,,131,140,,,,,,115.0,,,115.0,,,,,,,,,
2019_57847,Lisboa,127.0,125.0,126.0,127,141,,,,,,,,,,,,,,,,,,
2019_57848,Porto,115.0,,,106,119,112.0,,,,,,111.0,,,,,,,,,,,
2019_57849,Outro,135.0,,,126,138,121.0,118.0,,,,,,,,,,,,,,,,
2019_57850,Outro,197.0,195.0,184.0,156,200,,,,,,,,,,,,,,,,,,
2019_57851,Outro,166.0,130.0,158.0,148,160,,,,,,,,,,,,,,,,,,
2019_57852,Porto,,,,193,200,,,,,,196.0,166.0,,,,,,,,,,,
2019_57853,Setúbal,169.0,176.0,199.0,180,196,,,,,,,,,,,,,,,,,,
2019_57854,Lisboa,138.0,118.0,138.0,130,142,,,,,,,,,,,,,,,,,,
2019_57855,Coimbra,180.0,152.0,157.0,165,177,,,,,,,,,,,,,,,,,,
2019_57856,Lisboa,183.0,,180.0,179,200,,,199.0,,,,,,,,,,,,,,,
2019_57857,Lisboa,196.0,,165.0,193,200,,,196.0,,,,,,,,,,,,,,,
2019_57858,Setúbal,,,,110,143,,,132.0,139.0,,,,,,,,,,,,,,
2019_57859,Outro,167.0,166.0,186.0,148,173,,,,,,,,,,,,,,,,,,
2019_57860,Faro,200.0,141.0,160.0,189,184,,,,,,,,,,,,,,,,,,
2019_57861,Outro,,,,172,184,,,,,,163.0,,191.0,,,,,,,,,,
2019_57862,Braga,147.0,,,155,160,157.0,131.0,,,,,,,,,,,,,,,,
2019_57863,Lisboa,145.0,,135.0,132,169,,,187.0,,,,,,,,,,,,,,,
2019_57864,Lisboa,175.0,,156.0,165,186,,,200.0,,,,,,,,,,,,,,,
