Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Desenho_A,Geometria_Descritiva_A,Economia_A,MACS,Historia_A,Geografia_A,HCA,Literatura_Portuguesa,Portugues_L2,Ingles,Italiano_Iniciacao,Portugues_LNM,Mandarim_Iniciacao,Latim_A,Historia_B,Matematica_B,Espanhol_Iniciacao,Alemao,Espanhol_Continuacao,Frances,Filosofia
2023_41169,Lisboa,180.0,,143.0,155,172,,149.0,,,,,,,,,,,,,,,,,,,
2023_41170,Lisboa,117.0,,,125,129,,,110.0,115.0,,,,,,,,,,,,,,,,,
2023_41171,Outro,,,,97,100,,,,72.0,77.0,,,,,,,,,,,,,,,,
2023_41172,Porto,156.0,,,159,173,,,171.0,151.0,,,,,,,,,,,,,,,,,
2023_41173,Lisboa,,,,153,153,,,,,136.0,127.0,,,,,,,,,,,,,,,
2023_41174,Lisboa,,,,166,178,,,,176.0,145.0,,,,,,,,,,,,,,,,
2023_41175,Coimbra,148.0,,,146,156,,,147.0,,,115.0,,,,,,,,,,,,,,,
2023_41176,Outro,161.0,156.0,145.0,161,173,,,,,,,,,,,,,,,,,,,,,
2023_41177,Porto,,,,110,112,,,,,100.0,86.0,,,,,,,,,,,,,,,
2023_41178,Leiria,,,,139,146,,,,,136.0,,,125.0,,,,,,,,,,,,,
2023_41179,Setúbal,173.0,157.0,148.0,157,174,,,,,,,,,,,,,,,,,,,,,
2023_41180,Setúbal,,,,149,162,,,,163.0,135.0,,,,,,,,,,,,,,,,
2023_41181,Lisboa,175.0,,,172,194,,,189.0,189.0,,,,,,,,,,,,,,,,,
2023_41182,Setúbal,,,,137,150,,,,,138.0,130.0,,,,,,,,,,,,,,,
2023_41183,Porto,99.0,,118.0,122,117,,78.0,,,,,,,,,,,,,,,,,,,
2023_41184,Lisboa,129.0,122.0,114.0,122,134,,,,,,,,,,,,,,,,,,,,,
2023_41185,Outro,176.0,140.0,148.0,156,174,,,,,,,,,,,,,,,,,,,,,
2023_41186,Lisboa,175.0,168.0,175.0,156,180,,,,,,,,,,,,,,,,,,,,,
2023_41187,Braga,198.0,,,176,193,,,167.0,,,150.0,,,,,,,,,,,,,,,
2023_41188,Braga,185.0,199.0,157.0,198,194,,,,,,,,,,,,,,,,,,,,,
2023_41189,Lisboa,147.0,,119.0,140,149,,130.0,,,,,,,,,,,,,,,,,,,
2023_41190,Porto,,,,160,159,,,,,160.0,131.0,,,,,,,,,,,,,,,
2023_41191,Porto,66.0,,95.0,107,100,,68.0,,,,,,,,,,,,,,,,,,,
2023_41192,Lisboa,200.0,,170.0,161,195,,192.0,,,,,,,,,,,,,,,,,,,
2023_41193,Porto,139.0,,141.0,156,151,,140.0,,,,,,,,,,,,,,,,,,,
2023_41194,Setúbal,85.0,87.0,96.0,115,103,,,,,,,,,,,,,,,,105.0,,,,,
2023_41195,Setúbal,137.0,121.0,117.0,136,138,,,,,,,,,,,,,,,,,,,,,
2023_41196,Outro,,,,131,139,,,,,118.0,,,126.0,,,,,,,,,,,,,
2023_41197,Porto,,,,137,149,,,,135.0,127.0,,,,,,,,,,,,,,,,
2023_41198,Outro,,,,166,175,,,,,143.0,,,167.0,,,,,,,,,,,,,
2023_41199,Outro,,,,198,200,,,,,165.0,,,,,200.0,,,,,,,,,,,
2023_41200,Lisboa,176.0,169.0,165.0,198,191,,,,,,,,,,,,,,,,,,,,,
2023_41201,Lisboa,95.0,,,115,120,,,126.0,105.0,,,,,,,,,,,,,,,,,
2023_41202,Lisboa,128.0,128.0,119.0,132,140,,,,,,,,,,,,,,,,,,,,,
2023_41203,Porto,,,,140,156,164.0,,,,,,128.0,,,,,,,,,,,,,,
2023_41204,Braga,163.0,149.0,128.0,149,166,,,,,,,,,,,,,,,,,,,,,
2023_41205,Lisboa,,,,198,200,,,,,198.0,163.0,,,,,,,,,,,,,,,
2023_41206,Outro,101.0,111.0,118.0,135,132,,,,,,,,,,,,,,,,,,,,,
2023_41207,Setúbal,135.0,,,127,143,,,141.0,,,108.0,,,,,,,,,,,,,,,
2023_41208,Porto,,,,198,200,,,,,166.0,,,200.0,,,,,,,,,,,,,
2023_41209,Porto,,,,158,188,,,,200.0,170.0,,,,,,,,,,,,,,,,
2023_41210,Setúbal,,,,130,151,,,,140.0,130.0,,,,,,,,,,,,,,,,
2023_41211,Porto,,,,198,200,200.0,,,,,,186.0,,,,,,,,,,,,,,
2023_41212,Lisboa,111.0,108.0,122.0,130,136,,,,,,,,,,,,,,,,,,,,,
2023_41213,Lisboa,135.0,127.0,133.0,139,150,,,,,,,,,,,,,,,,,,,,,
2023_41214,Lisboa,,,,186,197,200.0,,,,,,169.0,,,,,,,,,,,,,,
2023_41215,Lisboa,,,,166,191,,,,,176.0,,,,,186.0,,,,,,,,,,,
2023_41216,Lisboa,158.0,147.0,128.0,142,159,,,,,,,,,,,,,,,,,,,,,
2023_41217,Porto,,,,179,195,172.0,,,,,,186.0,,,,,,,,,,,,,,
2023_41218,Lisboa,,,,160,165,173.0,,,,,,137.0,,,,,,,,,,,,,,
2023_41219,Coimbra,152.0,158.0,138.0,151,165,,,,,,,,,,,,,,,,,,,,,
2023_41220,Lisboa,150.0,,122.0,145,147,,123.0,,,,,,,,,,,,,,,,,,,
2023_41221,Setúbal,,,,142,161,,,,,135.0,,,,,175.0,,,,,,,,,,,
2023_41222,Porto,136.0,,,127,139,,,122.0,125.0,,,,,,,,,,,,,,,,,
2023_41223,Coimbra,,,,149,148,,,,,135.0,,,125.0,,,,,,,,,,,,,
2023_41224,Coimbra,,,,156,172,,,,158.0,163.0,,,,,,,,,,,,,,,,
2023_41225,Outro,,,,136,139,,,,,129.0,129.0,,,,,,,,,,,,,,,
2023_41226,Setúbal,169.0,186.0,162.0,157,182,,,,,,,,,,,,,,,,,,,,,
2023_41227,Outro,97.0,,112.0,121,124,,97.0,,,,,,,,,,,,,,,,,,,
2023_41228,Outro,,,,198,200,,,,175.0,198.0,,,,,,,,,,,,,,,,
2023_41229,Porto,96.0,,109.0,121,114,,80.0,,,,,,,,,,,,,,,,,,,
2023_41230,Outro,86.0,94.0,99.0,117,111,,,,,,,,,,,,,,,,,,,,,
2023_41231,Porto,,,,146,156,,,,151.0,137.0,,,,,,,,,,,,,,,,
2023_41232,Lisboa,,,,149,164,165.0,,,,,,146.0,,,,,,,,,,,,,,
2023_41233,Coimbra,,,,96,100,100.0,39.0,,,,,,,,,,,,,,,,,,,
2023_41234,Coimbra,,,,195,200,,,,,198.0,,,167.0,,,,,,,,,,,,,
2023_41235,Lisboa,137.0,127.0,135.0,140,155,,,,,,,,,,,,,,,,,,,,171.0,
2023_41236,Faro,171.0,,,165,170,,,165.0,,,146.0,,,,,,,,,,,,,,,
2023_41237,Leiria,189.0,,,181,200,,,198.0,197.0,,,,,,,,,,,,,,,,,
2023_41238,Lisboa,,,,171,188,,,,,170.0,,,,,189.0,,,,,,,,,,,
2023_41239,Outro,143.0,,120.0,136,137,,97.0,,,,,,,,,,,,,,,,,,,
2023_41240,Outro,105.0,,126.0,126,133,,116.0,,,,,,,,,,,,,,,,,,,
2023_41241,Braga,,,,141,139,,,,,125.0,115.0,,,,,,,,,,,,,,,
2023_41242,Lisboa,70.0,93.0,90.0,115,107,,,,,,,,,,,,,,,,,,,,,
2023_41243,Outro,165.0,,150.0,153,174,,160.0,,,,,,,,,,,,,,,,,,,
2023_41244,Setúbal,169.0,149.0,139.0,149,163,,,,,,,,,,,,,,,,,,,,,
2023_41245,Outro,157.0,,,145,152,,,140.0,,,139.0,,,,,,,,,,,,,,,
2023_41246,Porto,136.0,146.0,122.0,145,146,,,,,,,,,,,,,,,,,,,,,
2023_41247,Setúbal,119.0,121.0,122.0,128,129,,,,,,,,,,,,,,,,,,,,,
2023_41248,Coimbra,117.0,,,128,142,,,129.0,129.0,,,,,,,,,,,,,,,,,
2023_41249,Outro,,,,152,176,,,,,175.0,152.0,,,,,,,,,,,,,,,
2023_41250,Braga,,,,135,134,,,,,117.0,115.0,,,,,,,,,,,,,,,
2023_41251,Outro,105.0,126.0,113.0,129,134,,,,,,,,,,,,,,,,,,,,,
2023_41252,Outro,200.0,166.0,165.0,170,186,,,,,,,,,,,,,,,,,,,,,
2023_41253,Porto,88.0,,,114,112,,,104.0,102.0,,,,,,,,,,,,,,,,,
2023_41254,Outro,,,,165,177,,,,,170.0,165.0,,,,,,,,,,,,,,,
2023_41255,Lisboa,,,,117,132,141.0,83.0,,,,,,,,,,,,,,,,,,,
2023_41256,Leiria,88.0,93.0,95.0,104,113,,,,,,,,,,,,,,,,,,,,,
2023_41257,Porto,,,,186,200,,,,200.0,198.0,,,,,,,,,,,,,,,,
2023_41258,Lisboa,153.0,,,146,176,,,150.0,174.0,,,,,,,,,,,,,,,,,
2023_41259,Porto,,,,145,160,,,,,136.0,,,,,165.0,,,,,,,,,,,
2023_41260,Lisboa,200.0,,198.0,170,200,,200.0,,,,,,,,,,,,,,,,,,,
2023_41261,Braga,,,,145,148,,,,,127.0,,,145.0,,,,,,,,,,,,,
2023_41262,Coimbra,,,,161,185,,,,178.0,163.0,,,,,,,,,,,,,,,,
2023_41263,Outro,169.0,168.0,156.0,178,183,,,,,,,,,,,,,,,,,,,,,
2023_41264,Porto,136.0,,,145,154,,,144.0,,,121.0,,,,,,,,,,,,,,,
2023_41265,Leiria,155.0,,141.0,155,165,,154.0,,,,,,,,,,,,,,,,,,,
2023_41266,Coimbra,155.0,135.0,131.0,147,160,,,,,,,,,,,,,,,,,,,,,
2023_41267,Porto,,,,108,109,120.0,62.0,,,,,,,,,,,,,,,,,,,
2023_41268,Faro,,,,165,192,,,,,163.0,,,,,183.0,,,,,,,,,,,
2023_41269,Faro,,,,118,119,,,,,109.0,111.0,,,,,,,,,,,,,,,
2023_41270,Porto,,,,165,165,166.0,,,,,139.0,129.0,,,,,,,,,,,,,,
2023_41271,Lisboa,,,,170,192,,,,,168.0,,,200.0,,,,,,,,,,,,,
2023_41272,Porto,,,,109,119,,,,112.0,89.0,,,,,,,,,,,,,,,,
2023_41273,Lisboa,177.0,,146.0,155,175,,170.0,,,,,,,,,,,,,,,,,,,
2023_41274,Braga,165.0,160.0,138.0,161,175,,,,,,,,,,,,,,,,,,,,,
2023_41275,Lisboa,141.0,,,146,152,,,140.0,147.0,,,,,,,,,,,,,,,,,
2023_41276,Lisboa,161.0,,166.0,166,186,,190.0,,,,,,,,,,,,,,,,,,,
2023_41277,Coimbra,,,,110,121,,,,,96.0,,,100.0,,,,,,,,,,,,,
2023_41278,Lisboa,,,,148,155,,,,,135.0,120.0,,,,,,,,,,,,,,,
2023_41279,Braga,148.0,141.0,134.0,142,160,,,,,,,,,,,,,,,,,,,,,
2023_41280,Lisboa,165.0,,143.0,161,175,,185.0,,,,,,,,,,,,,,,,,,,
2023_41281,Setúbal,,,,156,187,,,,,179.0,,,,,184.0,,,,,,,,,,,
2023_41282,Lisboa,,,,158,173,,,,169.0,163.0,,,,,,,,,,,,,,,,
2023_41283,Porto,37.0,71.0,76.0,81,100,,,,,,,,,,,,,,,,,,,,,
2023_41284,Outro,,,,169,172,,,,,157.0,,,,,180.0,,,,,,,,,,,
2023_41285,Lisboa,,,,158,196,195.0,197.0,,,,,,,,,,,,,,,,,,,
2023_41286,Braga,,,,177,189,190.0,,,,,,168.0,,,,,,,,,,,,,,
2023_41287,Outro,,,,147,154,,,,,129.0,,,135.0,,,,,,,,,,,,,
2023_41288,Porto,189.0,179.0,187.0,175,197,,,,,,,,,,,,,,,,,,,,,
2023_41289,Outro,,,,91,100,,,,,71.0,90.0,,,,,,,,,,,,,,,
2023_41290,Porto,,,,149,154,,,,,143.0,,,159.0,,,,,,,,,,,,,
2023_41291,Lisboa,171.0,160.0,170.0,158,175,,,,,,,,,,,,,,,,,,,,,
2023_41292,Lisboa,95.0,,95.0,115,100,,50.0,,,,,,,,,,,,,,,,,,,
2023_41293,Braga,142.0,,,140,150,,,137.0,,,135.0,,,,,,,,,,,,,,,
2023_41294,Braga,163.0,147.0,161.0,155,170,,,,,,,,,,,,,,,,,,,,,
2023_41295,Braga,167.0,,172.0,152,174,,176.0,,,,,,,,,,,,,,,,,,,
2023_41296,Lisboa,159.0,137.0,149.0,152,165,,,,,,,,,,,,,,,,,,,,,
2023_41297,Lisboa,163.0,,,159,171,,,170.0,,,158.0,,,,,,,,,,,,,,,
2023_41298,Porto,186.0,,,198,196,,,166.0,171.0,,,,,,,,,,,,,,,,,
2023_41299,Lisboa,116.0,110.0,99.0,115,131,,,,,,,,,,,,,,,,,,,,,
2023_41300,Outro,148.0,,,138,143,,,147.0,,,120.0,,,,,,,,,,,,,,,
2023_41301,Outro,40.0,44.0,70.0,75,100,,,,,,,,,,,,,,,,,,,,,
2023_41302,Outro,,,,170,183,169.0,169.0,,,,,,,,,,,,175.0,,,,,,,
2023_41303,Outro,96.0,,,120,117,,,100.0,112.0,,,,,,,,,,,,,,,,,
2023_41304,Lisboa,132.0,,,145,151,,,145.0,,,118.0,,,,,,,,,,,,,,,
2023_41305,Porto,,,,161,179,180.0,,,,,,139.0,,,,,,,,,,,,,,
2023_41306,Braga,,,,160,149,,,,,140.0,122.0,,,,,,,,,,,,,,,
2023_41307,Faro,100.0,,,122,120,,,117.0,,,101.0,,,,,,,,,,,,,,,
2023_41308,Braga,,,,133,137,140.0,,,,,,106.0,,,,,,,,,,,,,,
2023_41309,Outro,,,,144,154,,,,,145.0,117.0,,,,,,,,,,,,,,,
2023_41310,Porto,,,,141,154,,,,132.0,142.0,,,,,,,,,,,,,,,,
2023_41311,Faro,124.0,122.0,117.0,126,130,,,,,,,,,,,,,,,,,,,,,
2023_41312,Faro,16.0,69.0,75.0,72,100,,,,,,,,,,,,,,,,,,,,,
2023_41313,Outro,154.0,129.0,130.0,137,155,,,,,,,,,,,,,,,,,,,,,
2023_41314,Braga,107.0,126.0,119.0,122,131,,,,,,,,,,,,,,,,,,,,,
2023_41315,Lisboa,76.0,,,118,108,,,88.0,112.0,,,,,,,,,,,,,,,,,
2023_41316,Leiria,177.0,147.0,149.0,168,178,,,,,,,,,,,,,,,,,,,,,
2023_41317,Braga,165.0,156.0,136.0,155,173,,,,,,,,,,,,,,,,,,,,,
2023_41318,Lisboa,62.0,,,98,100,,,100.0,,,95.0,,,,,,,,,,,,,,,
2023_41319,Coimbra,165.0,,,156,172,,,156.0,165.0,,,,,,,,,,,,,,,,,
2023_41320,Braga,124.0,108.0,109.0,129,125,,,,,,,,,,,,,,,,,,,,,
2023_41321,Lisboa,,,,141,161,171.0,133.0,,,,,,,,,,,,,,,,,,,
2023_41322,Outro,125.0,145.0,139.0,147,150,,,,,,,,,,,,,,,,,,,,,
2023_41323,Lisboa,,,,125,140,,,,,127.0,,,119.0,,,,,,,,,,,,,
2023_41324,Braga,178.0,145.0,134.0,150,169,,,,,,,,,,,,,,,,,,,,,
2023_41325,Lisboa,144.0,,124.0,130,141,,95.0,,,,,,,,,,,,,,,,,,,
2023_41326,Lisboa,179.0,167.0,141.0,154,177,,,,,,,,,,,,,,,,,,,,,
2023_41327,Braga,,,,134,145,154.0,,,,,,108.0,,,,,,,,,,,,,,
2023_41328,Braga,108.0,,,125,124,,,105.0,106.0,,,,,,,,,,,,,,,,,
2023_41329,Lisboa,109.0,117.0,112.0,131,128,,,,,,,,,,,,,,,,,,,,,
2023_41330,Porto,127.0,,,140,147,,,142.0,,,125.0,,,,,,,,,,,,,,,
2023_41331,Lisboa,159.0,,,158,166,,,165.0,,,124.0,,,,,,,,,,,,,,,
2023_41332,Braga,17.0,68.0,45.0,61,100,,,,,,,,,,,,,,,,,,,,,
2023_41333,Leiria,139.0,131.0,128.0,139,155,,,,,,,,,,,,,,,,,,,,,
2023_41334,Porto,,,,167,182,,,,186.0,144.0,,,,,,,,,,,,,,,,
2023_41335,Outro,177.0,145.0,152.0,151,160,,,,,,,,,,,,,,,,,,,,,
2023_41336,Lisboa,165.0,152.0,152.0,167,172,,,,,,,,,,,,,,,,,,,,,
2023_41337,Outro,153.0,142.0,139.0,137,157,,,,,,,,,,,,,,,,,,,,,
2023_41338,Outro,200.0,199.0,167.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_41339,Faro,154.0,,135.0,147,149,,135.0,,,,,,,,,,,,,,,,,,,
2023_41340,Outro,,,,148,167,,,,152.0,149.0,,,,,,,,,,,,,,,,
2023_41341,Lisboa,,,,143,137,,,,,131.0,,,120.0,,,,,,,,,,,,,
2023_41342,Porto,149.0,120.0,132.0,140,142,,,,,,,,,,,,,,,,,,,,,
2023_41343,Lisboa,,,,147,153,,,,,141.0,128.0,,,,,,,,,,,,,,,
2023_41344,Porto,,,,198,200,,,,200.0,194.0,,,,,,,,,,,,,,,,
2023_41345,Lisboa,116.0,101.0,115.0,126,129,,,,,,,,,,,,,,,,,,,,,
2023_41346,Porto,,,,170,192,,,,,198.0,,,176.0,,,,,,,,,,,,,
2023_41347,Lisboa,188.0,,,198,192,,,165.0,,,173.0,,,,,,,,,,,,,,,
2023_41348,Setúbal,40.0,82.0,88.0,74,100,,,,,,,,,,,,,,,,,,,,,
2023_41349,Outro,172.0,,,170,196,,,200.0,175.0,,,,,,,,,,,,,,,,,
2023_41350,Outro,,,,165,187,,,,,167.0,,,176.0,,,,,,,,,,,,,
2023_41351,Outro,105.0,121.0,105.0,127,117,,,,,,,,,,,,,,,,,,,,,
2023_41352,Lisboa,,,,182,188,,,,,161.0,172.0,,,,,,,,,,,,,,,
2023_41353,Lisboa,79.0,76.0,97.0,112,101,,,,,,,,,,,,,,,,,,,,,
2023_41354,Leiria,,,,145,165,,,,,145.0,,,,,167.0,,,,,,,,,,,
2023_41355,Porto,,,,159,166,161.0,146.0,,,,,,,,,,,,,,,,,,,
2023_41356,Outro,,,,149,154,,,,,149.0,120.0,,,,,,,,,,,,,,,
2023_41357,Outro,190.0,,142.0,155,178,,162.0,,,,,,,,,,,,,,,,,,,
2023_41358,Lisboa,186.0,176.0,141.0,175,182,,,,,,,,,,,,,,,,,,,,,
2023_41359,Lisboa,179.0,172.0,170.0,165,183,,,,,,,,,,,,,,,,,,,,,
2023_41360,Porto,170.0,,152.0,145,176,,155.0,,,,,,,,165.0,,,,,,,,,,,
2023_41361,Lisboa,200.0,,174.0,198,191,,,168.0,,,192.0,,,,,,,,,,,,,,,
2023_41362,Lisboa,,,,198,200,,,,,198.0,192.0,,170.0,,,,,,,,,,,,,
2023_41363,Outro,,,,141,131,,,,,126.0,,,120.0,,,,,,,,,,,,,
2023_41364,Outro,165.0,,150.0,158,157,,131.0,,,,,,,,,,,,,,,,,,,
2023_41365,Lisboa,95.0,98.0,109.0,109,120,,,,,,,,,,,,,,,,,,,,,
2023_41366,Lisboa,162.0,139.0,133.0,157,157,,,,,,,,,,,,,,,,,,,,,
2023_41367,Porto,,,,165,191,180.0,195.0,,,,,,,,,,,,,,,,,,,
2023_41368,Porto,,,,116,128,,,,,96.0,,,,,146.0,,,,,,,,,,,
2023_41369,Lisboa,86.0,120.0,116.0,122,123,,,,,,,,,,,,,,,,,,,,,
2023_41370,Outro,,,,168,167,,,,,151.0,154.0,,,,,,,,,,,,,,,
2023_41371,Porto,,,,152,153,,,,,140.0,,,128.0,,,,,,,,,,,,,
2023_41372,Coimbra,,,,131,143,,,,,130.0,,,118.0,,,,,,,,,,,,,
2023_41373,Lisboa,,,,162,179,,,,183.0,152.0,,,,,,,,,,,,,,,,
2023_41374,Lisboa,188.0,199.0,177.0,171,191,,,,,,,,,,,,,,,,,,,,,
2023_41375,Lisboa,,,,115,100,112.0,40.0,,,,,,,,,,,,,,,,,,,
2023_41376,Outro,,,,167,164,,,,,146.0,,,152.0,,,,,,,,,,,,,
2023_41377,Lisboa,,,,167,187,,,,,165.0,,,,,175.0,,,,,,,,,,,
2023_41378,Lisboa,182.0,167.0,148.0,165,172,,,,,,,,,,,,,,,,,,,,,
2023_41379,Porto,,,,125,146,,,,,102.0,,,,,158.0,,,,,,,,,,,
2023_41380,Faro,76.0,,,106,111,,,91.0,86.0,,,,,,,,,,,,,,,,,
2023_41381,Coimbra,146.0,,,142,148,,,137.0,128.0,,,,,,,,,,,,,,,,,
2023_41382,Porto,,,,122,125,,,,115.0,104.0,,,,,,,,,,,,,,,,
2023_41383,Outro,,,,128,138,,,,,125.0,,,135.0,,,,,,,,,,,,,
2023_41384,Lisboa,95.0,102.0,91.0,116,115,,,,,,,,,,,,,,,,,,,,,
2023_41385,Lisboa,,,,186,183,180.0,,,,,,142.0,,,,,,,,,,,,,,
2023_41386,Outro,116.0,129.0,120.0,128,140,,,,,,,,,,,,,,,,,,,,,
2023_41387,Porto,,,,156,159,,,,,141.0,135.0,,,,,,,,,,,,,,,
2023_41388,Braga,200.0,,195.0,175,200,,191.0,,,,,,,,,,,,,,,,,,,
2023_41389,Setúbal,140.0,127.0,135.0,145,160,,,,,,,,,,,,,,,,,,,,,
2023_41390,Leiria,,,,138,150,,,,138.0,141.0,,,,,,,,,,,,,,,,
2023_41391,Porto,,,,155,183,,,,,156.0,,,,,192.0,,,,,,,,,,,
2023_41392,Outro,,,,153,173,,,,,155.0,,,,,180.0,,,,,,,,,,,
2023_41393,Porto,,,,108,120,,,,,108.0,,,98.0,,,,,,,,,,,,,
2023_41394,Porto,161.0,,,156,168,,,156.0,,,156.0,,,,,,,,,,,,,,,
2023_41395,Setúbal,,,,149,152,,,,140.0,138.0,,,,,,,,,,,,,,,,
2023_41396,Braga,,,,120,124,,,,108.0,96.0,,,,,,,,,,,,,,,,
2023_41397,Lisboa,166.0,155.0,152.0,152,172,,,,,,,,,,,,,,,,,,,,,
2023_41398,Setúbal,165.0,146.0,136.0,153,166,,,,,,,,,,,,,,,,,,,,,
2023_41399,Outro,113.0,120.0,105.0,131,134,,,,,,,,,,,,,,,,,,,,,
2023_41400,Outro,178.0,,,156,174,,,159.0,171.0,,,,,,,,,,,,,,,,,
2023_41401,Setúbal,77.0,88.0,92.0,103,102,,,,,,,,,,,,,,,,,,,,,
2023_41402,Outro,196.0,168.0,199.0,180,200,,,,,,,,,,,,,,,,,,,,,
2023_41403,Outro,115.0,115.0,120.0,121,133,,,,,,,,,,,,,,,,,,,,,
2023_41404,Setúbal,,,,130,152,,,,,132.0,,,,,157.0,,,,,,,,,,,
2023_41405,Braga,,,,158,175,,,,162.0,163.0,,,,,,,,,,,,,,,,
2023_41406,Porto,,,,145,162,154.0,136.0,,,,,,,,,,,,,,,,,,,
2023_41407,Setúbal,,,,158,154,,,,147.0,138.0,,,,,,,,,,,,,,,,
2023_41408,Porto,,,,154,171,175.0,,,,,,132.0,,,,,,,,,,,,,,
2023_41409,Braga,,,,116,125,,,,,96.0,107.0,,,,,,,,,,,,,,,
2023_41410,Outro,,,,166,185,,,,173.0,178.0,,,,,,,,,,,,,,,,
2023_41411,Setúbal,182.0,168.0,195.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_41412,Porto,,,,133,137,,,,,125.0,111.0,,,,,,,,,,,,,,,
2023_41413,Outro,181.0,152.0,148.0,165,179,,,,,,,,,,,,,,,,,,,,,
2023_41414,Outro,112.0,,,128,124,,,111.0,,,110.0,,,,,,,,,,116.0,,,,,
2023_41415,Porto,185.0,,199.0,198,200,,200.0,,,,,,,,,,,,,,,,,,,
2023_41416,Lisboa,171.0,,144.0,140,168,,128.0,,,,,,,,,,,,,,,,,,172.0,
2023_41417,Lisboa,,,,153,163,,,,,138.0,,,145.0,,,,,,,,,,,,,
2023_41418,Porto,,,,171,181,,,,,148.0,,,171.0,,,,,,,,,,,,,
2023_41419,Leiria,,,,131,123,135.0,74.0,,,,,,,,,,,,,,,,,,,
2023_41420,Porto,,,,148,162,157.0,135.0,,,,,,,,,,,,,,,,,,,
2023_41421,Lisboa,,,,145,143,,,,,132.0,,,125.0,,,,,,,,,,,,,
2023_41422,Lisboa,110.0,,106.0,118,120,,73.0,,,,,,,,,,,,,,,,,,,
2023_41423,Porto,,,,179,175,,,,,157.0,149.0,,,,,,,,,,,,,,,
2023_41424,Braga,136.0,130.0,138.0,141,151,,,,,,,,,,,,,,,,,,,,,
2023_41425,Porto,,,,190,200,,,,200.0,198.0,,,,,,,,,,,,,,,,
2023_41426,Porto,,,,155,163,,,,156.0,146.0,,,,,,,,,,,,,,,,
2023_41427,Faro,177.0,,140.0,151,165,,145.0,,,,,,,,,,,,,,,,,,,
2023_41428,Lisboa,,,,149,156,166.0,,,,,,135.0,,,,,,,,,,,,,,
2023_41429,Leiria,,,,130,154,,,,,131.0,,,,,163.0,,,,,,,,,,,
2023_41430,Porto,158.0,,143.0,151,160,,138.0,,,,,,,,,,,,,,,,,,,
2023_41431,Coimbra,89.0,,,115,131,,,122.0,108.0,,,,,,,,,,,,,,,,,
2023_41432,Leiria,175.0,,,166,184,,,192.0,,,146.0,,,,,,,,,,,,,,,
2023_41433,Coimbra,168.0,170.0,180.0,170,180,,,,,,,,,,,,,,,,,,,,,
2023_41434,Coimbra,,,,109,122,,,,106.0,106.0,,,,,,,,,,,,,,,,
2023_41435,Outro,89.0,116.0,117.0,122,119,,,,,,,,,,,,,,,,,,,,,
2023_41436,Coimbra,,,,148,171,,,,,140.0,,,,,165.0,,,,,,,,,,,
2023_41437,Porto,,,,152,153,,,,,149.0,120.0,,,,,,,,,,,,,,,
2023_41438,Lisboa,139.0,,,138,151,,,132.0,146.0,,,,,,,,,,,,,,,,,
2023_41439,Porto,137.0,143.0,131.0,144,157,,,,,,,,,,,,,,,,,,,,,
2023_41440,Lisboa,181.0,,,176,186,,,185.0,,,136.0,,,,,,,,,,,,,,,
2023_41441,Lisboa,135.0,145.0,131.0,150,154,,,,,,,,,,,,,,,,,,,,,
2023_41442,Outro,,,,198,200,,,,,198.0,172.0,,,,,,,,,,,,,,,
2023_41443,Lisboa,151.0,129.0,129.0,148,151,,,,,,,,,,,,,,,,,,,,,
2023_41444,Porto,,,,80,100,87.0,39.0,,,,,,,,,,,,,,,,,,,
2023_41445,Porto,68.0,87.0,90.0,110,100,,,,,,,,,,,,,,,,,,,,,
2023_41446,Lisboa,71.0,,96.0,111,100,,42.0,,,,,,,,,,,,,,,,,,,
2023_41447,Coimbra,80.0,95.0,93.0,100,112,,,,,,,,,,,,,,,,,,,,,
2023_41448,Outro,,,,146,154,,,,,138.0,,,,,162.0,,,,,,,,,,,
2023_41449,Lisboa,160.0,145.0,148.0,143,158,,,,,,,,,,,,,,,,,,,,,
2023_41450,Lisboa,145.0,134.0,124.0,149,158,,,,,,,,,,,,,,,,,,,,,
2023_41451,Porto,147.0,128.0,137.0,138,153,,,,,,,,,,,,,,,,,,,,,
2023_41452,Faro,169.0,,,145,157,,,141.0,,,126.0,,,,,,,,,,,,,,,
2023_41453,Outro,177.0,186.0,147.0,161,186,,,,,,,,,,,,,,,,,,,,,
2023_41454,Setúbal,,,,165,179,,,,,155.0,,,,,174.0,,,,,,,,,,,
2023_41455,Porto,,,,111,121,,,,99.0,100.0,,,,,,,,,,,,,,,,
2023_41456,Porto,,,,141,154,151.0,,,,,,124.0,,,,,,,,,,,,,,
2023_41457,Braga,180.0,,,157,169,,,165.0,,,138.0,,,,,,,,,,,,,,,
2023_41458,Porto,200.0,187.0,199.0,198,200,,,,,,,,,,,,,,,,,,,,189.0,
2023_41459,Lisboa,188.0,,,166,184,,,167.0,,,179.0,,,,,,,,,,,,,,,
2023_41460,Porto,96.0,111.0,112.0,120,124,,,,,,,,,,,,,,,,,,,,,
2023_41461,Setúbal,116.0,120.0,118.0,130,127,,,,,,,,,,,,,,,,,,,,,
2023_41462,Outro,,,,150,165,,,,,151.0,,,145.0,,,,,,,,,,,,,
2023_41463,Braga,,,,165,198,,,,,198.0,,,,,176.0,,,,,,,,,,,
