Aluno_ID,Distrito,Desenho_A,Portugues,Geometria_Descritiva_A,Nota_Interna,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Historia_A,Ingles,Economia_A,MACS,Literatura_Portuguesa,Geografia_A,HCA,Portugues_L2,Historia_B,Espanhol_Continuacao,Filosofia,Latim_A,Espanhol_Iniciacao,Frances,Alemao,Portugues_LNM,Mandarim_Iniciacao,Matematica_B
2021_55640,Lisboa,,87,74.0,100,45.0,,60.0,,,,,,,,,,,,,,,126.0,,,
2021_55641,Braga,,99,,108,,,,110.0,,,,74.0,,,,,,,,,,,,,
2021_55642,Lisboa,,170,,193,181.0,,,,,194.0,,,155.0,,,,,,,,,,,,
2021_55643,Lisboa,,141,,164,155.0,,,,,160.0,140.0,,,,,,,,,,,,,,
2021_55644,Outro,,186,198.0,183,163.0,,143.0,,,,,,,,,,,,,,,,,,
2021_55645,Setúbal,,145,,171,159.0,158.0,140.0,,,,,,,,,,,,,,,,,,
2021_55646,Lisboa,,122,,131,,,,136.0,,,,,108.0,,,,,,,,,,,,
2021_55647,Lisboa,,180,,200,,,,198.0,,,199.0,,,,,,,,,,,,,,
2021_55648,Lisboa,,123,,117,82.0,,,,,106.0,,,101.0,,,,,,,,,,,,
2021_55649,Lisboa,,108,,100,71.0,106.0,68.0,,,,,,,,,,,,,,,,,,
2021_55650,Lisboa,,198,198.0,200,200.0,,200.0,,,,,,,,,,,,,,,,,,
2021_55651,Coimbra,,77,,100,25.0,,,,,62.0,31.0,,,,,,,,,,,,,,
2021_55652,Lisboa,,111,,126,,,,121.0,,,97.0,,,,,,,,,,,,,,
2021_55653,Setúbal,,198,,193,190.0,,,,,176.0,186.0,,,,,,,,,,,,,,
2021_55654,Setúbal,,136,,145,,,,146.0,,,132.0,,,,,,,,,,,,,,
2021_55655,Outro,,148,,166,158.0,,,,,149.0,146.0,,,,,,,,,,,,,,
2021_55656,Lisboa,,126,,132,106.0,119.0,106.0,,,,,,,,,,,,,,,,,,
2021_55657,Faro,,151,,157,151.0,149.0,132.0,,,,,,,,,,,,,,,,,,
2021_55658,Leiria,,96,,111,,,,108.0,,,,77.0,,,,,,,,,,,,,
2021_55659,Porto,,129,,142,135.0,,,,,147.0,,,116.0,,,,,,,,,,,,
2021_55660,Braga,,152,,172,177.0,154.0,145.0,,,,,,,,,,,,,,,,,,
2021_55661,Lisboa,,176,,182,,,,157.0,186.0,,,,,,,,,,,,,,,,
2021_55662,Lisboa,,198,,200,178.0,,,,,200.0,,,186.0,,,,,,,,,,,,
2021_55663,Lisboa,,143,,165,159.0,165.0,152.0,,,,,,,,,,,,,,,,,,
2021_55664,Coimbra,,137,,137,118.0,124.0,113.0,,,,,,,,,,,,,,,,,,
2021_55665,Porto,,142,,160,155.0,,,,,156.0,,,126.0,,,,,,,,,,,,
2021_55666,Lisboa,170.0,148,,171,,,,,,,,,,163.0,,,,,,,,,,,
2021_55667,Outro,,151,186.0,182,166.0,,169.0,,,,,,,,,,,,,,,,,,
2021_55668,Lisboa,,145,198.0,172,151.0,,140.0,,,,,,,,,,,,,,,,,,
2021_55669,Lisboa,157.0,125,,160,,,,,,,,,,140.0,,,,,,,,,,,
2021_55670,Lisboa,,132,,131,101.0,,,,,120.0,,,109.0,,,,,,,,,,,,
2021_55671,Setúbal,,158,,177,,,,158.0,174.0,,,,,,,,,,,,,,,,
2021_55672,Porto,,145,,166,167.0,157.0,132.0,,,,,,,,,,,,,,,,,,
2021_55673,Lisboa,,128,155.0,145,130.0,,107.0,,,,,,,,,,,,,,,,,,
2021_55674,Braga,,182,200.0,200,191.0,,148.0,,,,,,,,,,,,,,,,,,
2021_55675,Faro,,106,,100,,,,105.0,,,62.0,,,,,,,,,,,,,,
2021_55676,Outro,,82,,100,79.0,,,,,97.0,58.0,,,,,,,,,,,,,,
2021_55677,Porto,,118,,129,111.0,134.0,91.0,,,,,,,,,,,,,,,,,,
2021_55678,Porto,,153,,159,,,,155.0,,,,,135.0,,,,,,,,,,,,
2021_55679,Outro,,105,,125,,,,132.0,,,,108.0,,,,,,,,,,,,,
2021_55680,Setúbal,,135,,154,136.0,146.0,139.0,,,,,,,,,,,,,,,,,,
2021_55681,Outro,,151,,164,,,,146.0,170.0,,,,,,,,,,,,,,,,
2021_55682,Porto,,136,,158,158.0,,,,,155.0,,,118.0,,,,,,,,,,,,
2021_55683,Lisboa,,187,,198,,,,170.0,200.0,,,,,,,,,,,,,,,,
2021_55684,Coimbra,,146,,158,149.0,146.0,126.0,,,,,,,,,,,,,,,,,,
2021_55685,Faro,,198,,200,,,,198.0,,,200.0,,,,,,,,,,,,,,
2021_55686,Porto,149.0,135,150.0,150,,,,,,,,,,,,,,,,,,,,,
2021_55687,Porto,,145,,148,127.0,129.0,130.0,,,,,,,,,,,,,,,,,,
2021_55688,Setúbal,174.0,184,,181,,,,,,,,,,159.0,,,,,,,,,,,
2021_55689,Lisboa,,127,,140,115.0,,,,,133.0,,,108.0,,,,,,,,,,,,
2021_55690,Outro,165.0,144,182.0,182,,,,,,,,,,,,,,,,,,,,,
2021_55691,Faro,,145,,151,126.0,138.0,123.0,,,,,,,,,,,,,,,,,,
2021_55692,Outro,,145,,155,138.0,156.0,138.0,,,,,,,,,,,,,,,,,,
2021_55693,Braga,,178,,200,,,,198.0,194.0,,,,,,,,,,,,,,,,
2021_55694,Lisboa,,151,,167,,,,164.0,,,,159.0,,,,,,,,,,,,,
2021_55695,Porto,,181,,174,,,,161.0,,,,,131.0,,,,,,,,,,,,
2021_55696,Faro,,156,,174,,,,151.0,173.0,,,,,,,,,,,,,,,,
2021_55697,Setúbal,,172,,196,195.0,173.0,173.0,,,,,,,,,,,,,,,,,,
2021_55698,Lisboa,,159,,178,,,,170.0,,,,168.0,,,,,,,,,,,,,
2021_55699,Braga,,132,,163,,,,135.0,,,,129.0,,,,,,,,,174.0,,,,
2021_55700,Outro,,161,,191,200.0,180.0,168.0,,,,,,,,,,,,,,,,,,
2021_55701,Outro,,146,,156,,,,145.0,,,135.0,128.0,,,,,,,,,,,,,
2021_55702,Braga,,119,,132,115.0,,,,,119.0,,,108.0,,,,,,,,,,,,
2021_55703,Outro,,162,,188,,,,162.0,,,,193.0,,,,,,,,,,,,,
2021_55704,Porto,165.0,158,,180,,,,,,,,,,160.0,,,,,,,,,,,
2021_55705,Coimbra,,159,,182,200.0,166.0,148.0,,,,,,,,,,,,,,,,,,
2021_55706,Lisboa,,198,,197,,,,176.0,,,200.0,,,,,,,,,,,,,,
2021_55707,Setúbal,,136,,143,,,,141.0,,,,,112.0,,,,,,,,,,,,
2021_55708,Lisboa,,198,,198,200.0,195.0,170.0,,,,,,,,,,,,,,,,,,
2021_55709,Lisboa,,105,,124,,,,125.0,,,,,95.0,,,,,,,,,,,,
2021_55710,Outro,,175,,200,184.0,,,,,185.0,,,186.0,,,,,,,,,,,,
2021_55711,Faro,,116,,121,96.0,120.0,90.0,,,,,,,,,,,,,,,,,,
2021_55712,Lisboa,135.0,120,141.0,142,,,,,,,,,,,,,,,,,,,,,
2021_55713,Lisboa,,159,,169,168.0,160.0,142.0,,,,,,,,,,,,,,,,,,
2021_55714,Outro,,150,,160,,,,143.0,,,139.0,,,,,,,,,,,,,,
2021_55715,Lisboa,,168,,177,,,,155.0,,,,,126.0,,,,,,,,,,,,
2021_55716,Lisboa,,116,,119,,,78.0,132.0,,,,,106.0,,,,,,,,,,,,
2021_55717,Braga,,125,,112,100.0,104.0,96.0,,,,,,,,,,,,,,,,,,
2021_55718,Lisboa,178.0,160,,177,,,,,,,,,,171.0,,,,,,,,,,,
2021_55719,Lisboa,,137,,142,131.0,,,,,134.0,,,115.0,,,,,,,,,,,,
2021_55720,Lisboa,,174,200.0,200,200.0,,168.0,,,,,,,,,,,,,,,,,,
2021_55721,Lisboa,140.0,127,,144,,,,,,,,,,133.0,,,,,,,,,,,
2021_55722,Outro,,138,,160,157.0,143.0,145.0,,,,,,,,,,,,,,,,,,
2021_55723,Leiria,,130,,151,140.0,,,,,130.0,137.0,,,,,,,,,,,,,,
2021_55724,Lisboa,,165,,173,,,,160.0,,,,,146.0,,,,,,,,,,,,
2021_55725,Lisboa,,141,,154,,,,146.0,,,140.0,,,,,,,,,,,,,,
2021_55726,Outro,,115,,124,115.0,112.0,96.0,,,,,,,,,,,,,,,,,,
2021_55727,Setúbal,,167,,164,150.0,,,,,152.0,,,141.0,,,,,,,,,,,,
2021_55728,Lisboa,,178,,187,170.0,152.0,170.0,,,,,,,,,,,,,,,,,,
2021_55729,Setúbal,149.0,132,,155,,,,,,,,,,143.0,,,,,,,,,,,
2021_55730,Porto,116.0,98,,117,,,,106.0,,,,90.0,,,,,,,,,,,,,
2021_55731,Leiria,,135,,146,137.0,,,,,127.0,,,111.0,,,,,,,,,,,,
2021_55732,Porto,,160,,168,,,,155.0,,,,145.0,,,,,,,,,,,,,
2021_55733,Outro,,141,,133,109.0,136.0,105.0,,,,,,,,,,,,,,,,,,
2021_55734,Outro,127.0,95,,126,,,,,,,,,,101.0,,,,,,,,,,,
2021_55735,Porto,,108,,109,65.0,,,,,106.0,,,95.0,,,,,,,,,,,,
2021_55736,Outro,,110,,106,72.0,98.0,77.0,,,,,,,,,,,,,,,,,,
2021_55737,Braga,,110,,123,99.0,116.0,91.0,,,,,,,,,,,,,,,,,,
2021_55738,Porto,,115,,115,,,,116.0,,,,77.0,99.0,,,,,,,,,,,,
2021_55739,Setúbal,173.0,177,,192,,,,,,,,,,186.0,,,,,,,,,,,
2021_55740,Outro,,137,,146,,,,141.0,,,,,108.0,,,,,,,,,,,,
2021_55741,Lisboa,,198,,200,200.0,,,,,189.0,173.0,,,,,,,,,,,,,,
2021_55742,Faro,,141,,168,162.0,,,,,163.0,157.0,,,,,,,,,,,,,,
2021_55743,Setúbal,,150,,170,155.0,,,,,149.0,155.0,,,,,,,,,,,,,,
2021_55744,Lisboa,,130,,132,107.0,,,,,125.0,100.0,,,,,,,,,,,,,,
2021_55745,Outro,,130,,139,119.0,133.0,106.0,,,,,,,,,,,,,,,,,,
2021_55746,Porto,,155,,168,,,,147.0,182.0,,,,,,,,,,,,,,,,
2021_55747,Setúbal,,160,,193,172.0,,,,,190.0,,,186.0,,,,,,,,,,,,
2021_55748,Faro,,126,,137,,,,121.0,147.0,,,,,,,,,,,,,,,,
2021_55749,Porto,,83,,100,54.0,,,,,85.0,,,88.0,,,,,,,,,,,,
2021_55750,Lisboa,,146,174.0,164,148.0,,126.0,,,,,,,,,,,,,,,,,,
2021_55751,Lisboa,,142,,153,138.0,145.0,134.0,,,,,,,,,,,,,,,,,,
2021_55752,Porto,,122,,131,115.0,135.0,108.0,,,,,,,,,,,,,,,,,,
2021_55753,Porto,,198,,200,200.0,195.0,200.0,,,,,,,,,,,,,,,,,,
2021_55754,Lisboa,156.0,136,165.0,161,,,,,,,,,,,,,,,,,,,,,
2021_55755,Faro,,146,,149,125.0,,,,,150.0,,,115.0,,,,,,,,,,,,
2021_55756,Coimbra,,121,,121,,,,121.0,,,,98.0,,,,,,,,,,,,,
2021_55757,Braga,,146,,163,,,,142.0,,,147.0,,,,,,,,,,,,,,
2021_55758,Lisboa,,101,,100,71.0,81.0,60.0,,,,,,,,,,,,,,,,,,
2021_55759,Porto,,162,,184,,,,157.0,189.0,,,,,,,,,,,,,,,,
2021_55760,Lisboa,,155,,189,199.0,171.0,185.0,,,,,,,,,,,,,,,,,,
2021_55761,Porto,,91,,112,,,,119.0,,,,,94.0,,,,,,,,,,,,
2021_55762,Coimbra,,95,,106,61.0,,,,,97.0,,,99.0,,,,,,,,,,,,
2021_55763,Outro,,142,,149,125.0,150.0,116.0,,,,,,,,,,,,,,,,,,
2021_55764,Coimbra,,165,,190,200.0,,,,,172.0,,,160.0,,,,,,,,,,,,
2021_55765,Setúbal,,151,,162,162.0,147.0,132.0,,,,,,,,,,,,,,,,,,
2021_55766,Lisboa,,167,,165,,,,161.0,,,,,129.0,,,168.0,,,,,,,,,
2021_55767,Outro,,198,,200,,,,172.0,191.0,,,,,,,,,,,,,,,,
2021_55768,Leiria,161.0,161,,175,,,,,,,,,,150.0,,,,,,,,,,,
2021_55769,Lisboa,,143,,152,136.0,156.0,116.0,,,,,,,,,,,,,,,,,,
2021_55770,Outro,,153,,168,156.0,154.0,145.0,,,,,,,,,,,,,,,,,,
2021_55771,Coimbra,,168,,196,,,,180.0,197.0,,,,,,,,,,,,,,,,
2021_55772,Porto,,158,,163,,,,157.0,,,,137.0,,,,,,,,,,,,,
2021_55773,Outro,,160,,181,173.0,155.0,166.0,,,,,,,,,,,,,,,,,,
2021_55774,Setúbal,,150,,163,157.0,144.0,121.0,,,,,,,,,,,,,,,,,,
2021_55775,Setúbal,,125,,133,103.0,130.0,104.0,,,,,,,,,,,,,,,,,,
2021_55776,Outro,,130,,139,109.0,141.0,98.0,,,,,,,,,,,,,,,,,,
2021_55777,Coimbra,,168,,182,189.0,157.0,170.0,,,,,,,,,,,,,,,,,,
2021_55778,Lisboa,,158,,168,170.0,165.0,138.0,,,,,,,,,,,,,,,,,,
2021_55779,Setúbal,146.0,128,163.0,163,,,,,,,,,,,,,,,,,,,,,
2021_55780,Lisboa,,165,,174,165.0,161.0,178.0,,,,,,,,,,,,,,,,,,
2021_55781,Porto,,148,,152,130.0,,,,,156.0,123.0,,,,,,,,,,,,,,
2021_55782,Outro,,167,,175,184.0,159.0,132.0,,,,,,,,,,,,,,,,,,
2021_55783,Leiria,,131,,137,,,,129.0,,,,,110.0,,,,,,,,,,,,
2021_55784,Outro,,160,,187,185.0,158.0,178.0,,,,,,,,,,,,,,,,,,
2021_55785,Outro,,106,97.0,100,59.0,,76.0,,,,,,,,,,,,,,,,,,
2021_55786,Setúbal,,165,,173,172.0,152.0,157.0,,,,,,,,,,,,,,,,,,
2021_55787,Outro,,172,,175,,,,153.0,,,159.0,,,,,,,,,,,,,,
2021_55788,Porto,,101,129.0,113,90.0,,74.0,,,,,,,,,,,,,,,,,,
2021_55789,Porto,,133,,129,102.0,132.0,108.0,,,,,,,,,,,,,,,,,,
2021_55790,Outro,,198,,198,200.0,,,,,200.0,,,145.0,,,,,,,,,,,,
2021_55791,Setúbal,,169,,196,183.0,195.0,200.0,,,,,,,,,,,,,,,,,,
2021_55792,Lisboa,,95,,100,75.0,86.0,60.0,,,,,,,,,,,,,,,,,,
2021_55793,Lisboa,,149,178.0,171,158.0,,155.0,,,,,,,,,,,,,,,,,,
2021_55794,Lisboa,,102,,100,67.0,95.0,67.0,,,,,,,,,,,,,,,,,,
2021_55795,Outro,,119,147.0,129,101.0,,106.0,,,,,,,,,,,,,,,,,,
2021_55796,Lisboa,,122,167.0,149,127.0,,109.0,,,,,,,,,,,,,,,,,,
2021_55797,Outro,127.0,111,80.0,116,,,,,,,,,,,,,,,,,,,,,
2021_55798,Outro,,95,,100,53.0,108.0,78.0,,,,,,,,,,,,,,,,,,
2021_55799,Lisboa,,133,,157,147.0,141.0,139.0,,,,,,,,,,,,,,,,,,
2021_55800,Porto,152.0,142,157.0,174,,,,,,,,,,,,,,,,,,,,,
2021_55801,Porto,,168,,186,,,,166.0,192.0,,,,,,,,,,,,,,,,
2021_55802,Faro,,155,,160,,,,156.0,,,,136.0,,,,,,,,,,,,,
2021_55803,Lisboa,,198,,200,186.0,195.0,200.0,,,,,,,,,,,,,,,,,,
2021_55804,Outro,,155,,158,,,,152.0,,,,,137.0,,,,,,,,,,,,
2021_55805,Porto,,140,,150,141.0,156.0,130.0,,,,,,,,,,,,,,,,,,
2021_55806,Lisboa,,101,,121,,,,119.0,,,,98.0,,,,,,,,,,,,,
2021_55807,Porto,,163,199.0,194,200.0,,168.0,,,,,,,,,,,,,,,,,,
2021_55808,Porto,,198,,200,200.0,172.0,200.0,,,,,,,,,,,,,,,,,,
2021_55809,Lisboa,136.0,106,,139,,,,,,,,,,118.0,,,,,,,,,,,
2021_55810,Outro,,167,,177,,,,160.0,,,166.0,,,,,,,,,,,,,,
2021_55811,Lisboa,,99,,100,55.0,83.0,53.0,,,,,,,,,,,,,,,,,,
2021_55812,Outro,,150,,158,149.0,158.0,137.0,,,,,,,,,,,,,,,,,,
2021_55813,Braga,,79,,100,46.0,,,,,95.0,44.0,,,,,,,,,,,,,,
2021_55814,Outro,145.0,132,,156,,,,,,,,,,142.0,,,,,,,,,,,
2021_55815,Braga,,166,193.0,191,175.0,,157.0,,,,,,,,,,,,,,,,,,
2021_55816,Porto,,141,,156,145.0,,,,,165.0,,,120.0,,,,,,,,,,,,
2021_55817,Outro,,170,,190,,,,198.0,,,,,156.0,,,,,,,,,,,,
2021_55818,Lisboa,,169,,184,179.0,166.0,172.0,,,,,,,,,,,,,,,,,,
2021_55819,Braga,,132,,142,,,,137.0,,,,118.0,,,,,,,,,,,,,
2021_55820,Porto,,165,,171,154.0,,,,,156.0,167.0,,,,,,,,,,,,,,
2021_55821,Coimbra,,172,,200,,,,198.0,,,173.0,,,,,,,,,,,,,,
2021_55822,Leiria,,139,,171,,,,152.0,179.0,,,,,,,,,,,,,,,,
2021_55823,Outro,,128,,155,,,,147.0,165.0,,,,,,,,,,,,,,,,
2021_55824,Lisboa,,198,,180,170.0,161.0,151.0,,,,,,,,,,,,,,,,,,
2021_55825,Lisboa,,129,,140,,,,145.0,,,121.0,,,,,,,,,,,,,,
2021_55826,Lisboa,,176,,163,,,,150.0,,,,,138.0,,,,,,,,,,,,
2021_55827,Coimbra,,158,,180,175.0,,,,,174.0,147.0,,,,,,,,,,,,,,
2021_55828,Lisboa,160.0,145,183.0,168,,,,,,,,,,,,,,,,,,,,,
2021_55829,Lisboa,,156,,151,,,,145.0,,,,,120.0,,,,,,,,,,,,
2021_55830,Outro,,138,188.0,163,150.0,,119.0,,,,,,,,,,,,,,,,,,
2021_55831,Porto,,89,,100,,,,62.0,78.0,,,,,,,,,,,,,,,,
2021_55832,Porto,,140,,164,,,,148.0,172.0,,,,,,,,,,,,,,,,
2021_55833,Faro,,131,,148,145.0,132.0,109.0,,,,,,,,,,,,,,,,,,112.0
2021_55834,Outro,,135,,155,158.0,138.0,134.0,,,,,,,,,,,,,,,,,,
2021_55835,Outro,,166,,165,153.0,147.0,147.0,,,,,,,,,,,,,,,,,,
2021_55836,Coimbra,,95,,100,79.0,95.0,72.0,,,,,,,,,,,,,,,,,,
2021_55837,Coimbra,,185,,191,177.0,172.0,167.0,,,,,,,,,,,,,,,,,,
2021_55838,Braga,,140,,154,136.0,143.0,128.0,,,,,,,,,,,,,,,,,,
2021_55839,Outro,200.0,198,,200,,,,,,,,,,200.0,,,,,,,,,,,
2021_55840,Porto,,198,,200,199.0,,,,,180.0,200.0,,,,,,,,,,,,,,
2021_55841,Lisboa,,138,,153,157.0,,,,,152.0,,,119.0,,,,,,,,,,,,
2021_55842,Porto,,135,,143,131.0,,,,,139.0,,,119.0,,,,,,,,,,,,
2021_55843,Porto,,110,,112,,,,117.0,,,75.0,,,,,,,,,,,,,,
2021_55844,Braga,200.0,198,200.0,200,,,,,,,,,,,,,,,,,,,,,
2021_55845,Setúbal,,121,,130,,,,131.0,,,,,110.0,,,,,,,,,,,,
2021_55846,Outro,,142,,147,118.0,135.0,128.0,,,,,,,,,,,,,,,,,,
2021_55847,Outro,,137,,143,,,,138.0,,,,132.0,,,,,,,,,,,,,
2021_55848,Braga,,167,,173,160.0,158.0,139.0,,,,,,,,,,,,,,,,,,
2021_55849,Leiria,,102,,100,71.0,,,,,78.0,69.0,,,,,,,,,,,,,,
2021_55850,Porto,,109,,109,91.0,101.0,72.0,,,,,,,,,,,,,,,,,,
2021_55851,Lisboa,,138,,152,145.0,140.0,117.0,,,,,,,,,,,,,,,,,,
2021_55852,Lisboa,,146,175.0,170,156.0,,137.0,,,,,,,,,,,,,,,,,,
2021_55853,Outro,,115,,114,79.0,114.0,99.0,,,,,,,,,,,,,,,,,,
2021_55854,Outro,170.0,155,195.0,183,,,,,,,,,,,,,,,,,,,,,
2021_55855,Porto,,126,,152,145.0,,,,,147.0,118.0,,,,,,,,,,,,,,
2021_55856,Porto,,111,,127,,,,125.0,,,,105.0,,,,,,,,,,,,,
2021_55857,Outro,,127,,130,108.0,,,,,139.0,,,110.0,,,,,,,,,,,,
2021_55858,Lisboa,,111,,118,,,,112.0,,,,,95.0,,,,,,,,,,,,
2021_55859,Outro,,198,,200,,,,175.0,193.0,,,,,,,,,,,,,,,,
2021_55860,Outro,,128,,135,123.0,,,,,140.0,,,110.0,,,,,,,,,,,,
2021_55861,Faro,,115,,132,,,,135.0,,,,,103.0,,,,,,,,,,,,
2021_55862,Porto,,149,,175,,,,158.0,181.0,,,,,,,,,,,,,,,,
2021_55863,Braga,,135,,144,,,,143.0,,,125.0,,,,,,,,,,,,,,
2021_55864,Braga,,139,155.0,145,120.0,,112.0,,,,,,,,,,,,,,,,,,
2021_55865,Outro,,130,,136,139.0,128.0,113.0,,,,,,,,,,,,,,,,,,
2021_55866,Outro,,158,,175,160.0,159.0,153.0,,,,,,,,,,,,,,,,,,
2021_55867,Outro,,148,,175,,,,148.0,185.0,,,,,,,,,,,,,,,,
2021_55868,Setúbal,,157,199.0,187,175.0,,153.0,,,,,,,,,,,,,,,,,,
2021_55869,Outro,,119,,121,101.0,98.0,85.0,,,,,,,,,,,,,,,,,,
2021_55870,Outro,,169,,187,,,,166.0,,,,172.0,,,,,,,,,,,,,
2021_55871,Porto,,142,,150,142.0,,,,,137.0,,,118.0,,,,,,,,,,,,
2021_55872,Outro,,149,,162,147.0,,,,,157.0,160.0,,,,,,,,,,,,,,
2021_55873,Outro,,149,,156,145.0,146.0,123.0,,,,,,,,,,,,,,,,,,
2021_55874,Porto,,116,,133,,,,127.0,,,,,110.0,,,,,,,,,,,,
2021_55875,Lisboa,,135,,150,140.0,,,,,140.0,126.0,,,,,,,,,,,,,,
2021_55876,Leiria,,156,,164,173.0,164.0,132.0,,,,,,,,,,,,,,,,,,
2021_55877,Outro,,117,,141,,,,135.0,,,108.0,,,,,,,,,,,,,,
2021_55878,Porto,,137,,149,136.0,129.0,116.0,,,,,,,,,,,,,,,,,,
2021_55879,Lisboa,,111,,145,,,,129.0,150.0,,,,,,,,,,,,,,,,
2021_55880,Lisboa,,130,,147,123.0,147.0,127.0,,,,,,,,,,,,,,,,,,
2021_55881,Outro,,155,,168,,,,153.0,,,147.0,,,,,,,,,,,,,,
2021_55882,Outro,,97,115.0,108,95.0,,76.0,,,,,,,,,,,,,,,,,,
2021_55883,Lisboa,,155,,170,,,,149.0,179.0,,,,,,,,,,,,,,,,
2021_55884,Porto,,115,,121,95.0,121.0,105.0,,,,,,,,,,,,,,,,,,
2021_55885,Porto,,120,,123,115.0,,,,,112.0,,,106.0,,,,,,,,,,,,
2021_55886,Lisboa,,151,,174,195.0,,,,,173.0,,,134.0,,,,,,,,,,,,
2021_55887,Outro,,198,,200,191.0,179.0,200.0,,,,,,,,,,,,,,,,,,
2021_55888,Porto,179.0,143,185.0,183,,,,,,,,,,,,,,,,,,,,,
2021_55889,Porto,,167,,178,,,,164.0,,,166.0,,,,,,,,,,,,,,
2021_55890,Porto,,111,,111,90.0,,,,,110.0,95.0,,,,,,,,,,,,,,
2021_55891,Porto,,186,,200,200.0,,,,,200.0,,,180.0,,,,,,,,,,,,
2021_55892,Lisboa,,156,,184,,,,164.0,191.0,,,,,,,,,,,,,,,,
2021_55893,Porto,,198,,200,193.0,,,,,180.0,,,155.0,,,,,,,,,,,,
2021_55894,Outro,,151,195.0,184,165.0,,153.0,,,,,,,,,,,,,,,,,,
2021_55895,Porto,,145,,162,149.0,165.0,127.0,,,,,,,,,,,,,,,,,,
2021_55896,Leiria,,198,,197,,,,186.0,,,,193.0,,,,,,,,,,,,,
2021_55897,Porto,150.0,133,,145,,,,,,,,,,131.0,,,,,,,,,,,
2021_55898,Outro,,141,,149,,,,142.0,,,,121.0,,,,,,,,,,,,,
2021_55899,Outro,,139,192.0,166,147.0,,132.0,,,,,,,,,,,,,,,,,,
2021_55900,Coimbra,155.0,145,,159,,,,,,,,,,139.0,,,,,,,,,,,
2021_55901,Porto,,165,,182,183.0,175.0,150.0,,,,,,,,,,,,,,,,,,
2021_55902,Faro,,97,,133,,,,122.0,133.0,,,,,,,,,,,,,,,,
2021_55903,Setúbal,186.0,176,200.0,196,,,,,,,,,,,,,,,,,,,,,
2021_55904,Coimbra,,121,,135,120.0,127.0,115.0,,,,,,,,,,,,,,,,,,
2021_55905,Lisboa,,142,,178,,,,159.0,178.0,,,,,,,,,,,,,188.0,,,
2021_55906,Outro,168.0,155,185.0,184,,,,,,,,,,,,,,,,,,,,,
2021_55907,Coimbra,146.0,126,144.0,146,,,,,,,,,,,,,,,,,,,,,
2021_55908,Setúbal,,110,,128,,,,119.0,,,,101.0,,,,,,,,,,,,,
2021_55909,Setúbal,,138,,154,157.0,146.0,108.0,,,,,,,,,,,,,,,,,,
2021_55910,Outro,,127,,130,115.0,128.0,101.0,,,,,,,,,,,,,,,,,,
2021_55911,Faro,,181,,182,,,,198.0,,,,,142.0,,,,,,,,,,,,
2021_55912,Outro,,158,,175,155.0,,,,,159.0,136.0,,,,,,,,,,,,,,
2021_55913,Lisboa,,192,200.0,200,196.0,,200.0,,,,,,,,,,,,,,,,,,
2021_55914,Leiria,,96,,100,60.0,84.0,68.0,,,,,,,,,,,,,,,,,,
2021_55915,Porto,128.0,125,,142,,,,,,,,,,125.0,,,,,,,,,,,
2021_55916,Braga,,126,139.0,135,120.0,,108.0,,,,,,,,,116.0,,,,,,,,,
2021_55917,Porto,,176,,177,,,,162.0,,,,151.0,,,,,,,,,,,,,
2021_55918,Braga,141.0,130,,152,,,,,,,,,,138.0,,,,,,,,,,,
2021_55919,Lisboa,,183,,193,177.0,,,,,172.0,,,186.0,,,,,,,,,,,,
2021_55920,Outro,,126,,118,105.0,113.0,87.0,,,,,,,,,,,,,,,,,,
2021_55921,Lisboa,,129,,139,,,,136.0,,,,,109.0,,,,,,,,,,,,
2021_55922,Lisboa,,162,,182,,,,178.0,,,171.0,,,,,,,,,,,,,,
2021_55923,Braga,,116,,129,,,,133.0,,,,,106.0,,,,,,,,,,,,
2021_55924,Braga,,79,,114,,,,115.0,,,77.0,,,,,,,,,117.0,,,,,
2021_55925,Coimbra,,156,,171,160.0,158.0,138.0,,,,,,,,,,,,,,,,,,
2021_55926,Braga,,152,,172,,,,166.0,,,,147.0,,,,,,,,,,,,,
2021_55927,Faro,,170,,195,,,,175.0,,,,193.0,,,,,,,,,,,,,
2021_55928,Porto,,159,,180,,,,166.0,,,,,156.0,,,,,,,,,,,,
2021_55929,Outro,,146,,168,164.0,148.0,133.0,,,,,,,,,,,,,,,,,,
2021_55930,Setúbal,145.0,116,156.0,151,,,,,,,,,,,,,,,,,,,,,
2021_55931,Lisboa,,145,,147,149.0,150.0,106.0,,,,,,,,,,,,,,,,,,
2021_55932,Outro,,167,,163,157.0,162.0,129.0,,,,,,,,,,,,,,,,,,
2021_55933,Braga,,151,,163,160.0,,,,,148.0,135.0,,,,,,,,,,,,,,
2021_55934,Lisboa,,150,,159,,,,160.0,,,,,126.0,,,,,,,,,,,,
2021_55935,Lisboa,,169,199.0,183,171.0,,159.0,,,,,,,,,,,,,,,,,,
2021_55936,Outro,,85,,100,57.0,75.0,70.0,,,,,,,,,,,,,,,,,,
2021_55937,Outro,,185,,200,200.0,,,,,200.0,,,150.0,,,,,,,,200.0,,,,
2021_55938,Braga,,159,,173,191.0,,,,,185.0,,,135.0,,,,,,,,,,,,
2021_55939,Outro,,149,,163,,,,142.0,169.0,,,,,,,,,,,,,,,,
2021_55940,Faro,,96,,105,69.0,108.0,77.0,,,,,,,,,,,,,,,,,,
