Aluno_ID,Distrito,Historia_A,Portugues,Geografia_A,Nota_Interna,MACS,Matematica_A,Fisica_Quimica_A,Biologia_Geologia,Economia_A,Desenho_A,Geometria_Descritiva_A,Ingles,Literatura_Portuguesa,HCA,Italiano_Iniciacao,Frances,Historia_B,Portugues_L2,Latim_A,Espanhol_Continuacao,Matematica_B,Espanhol_Iniciacao,Alemao,Mandarim_Iniciacao,Filosofia,Portugues_LNM
2024_43371,Braga,,155,,193,173.0,198.0,,,191.0,,,,,,,,,,,,,,,,,
2024_43372,Setúbal,166.0,148,,182,,,,,,,,174.0,,,,,,,,,,,,,,
2024_43373,Setúbal,135.0,135,,152,135.0,,,,,,,,,,,,,,111.0,,,,,,,
2024_43374,Braga,,112,,131,,145.0,122.0,116.0,,,,,,,,,,,,,,,,,,
2024_43375,Outro,140.0,120,105.0,139,,,,,,,,,,,,,,,,,,,,,,
2024_43376,Lisboa,,80,,100,,56.0,95.0,,,,48.0,,,,,,,,,,,,,,,
2024_43377,Faro,,82,,100,,39.0,78.0,,,,34.0,,,,,,,,,,,,,,,
2024_43378,Coimbra,171.0,156,136.0,176,,,,,,,,,,,,,,,,,,,,,,
2024_43379,Outro,,196,137.0,199,,196.0,,,198.0,,,,,,,,,,,,,,,,,
2024_43380,Lisboa,,177,,191,,188.0,173.0,176.0,,,,,,,,,,,,,,,,,,
2024_43381,Outro,162.0,152,,169,,,,,,,,,149.0,,,,,,,,,,,,,
2024_43382,Outro,,135,,169,,177.0,162.0,138.0,,,,,,,,,,,,,,,,,,
2024_43383,Outro,,125,,148,,,,,,155.0,,,,142.0,,,,,,,,,,,,
2024_43384,Braga,,137,,165,130.0,165.0,,,138.0,,,,,,,,,,,,,,,,,
2024_43385,Outro,,118,,150,,156.0,136.0,105.0,,,,,,,,160.0,,,,,,,,,,
2024_43386,Porto,,162,,194,,200.0,200.0,149.0,,,,,,,,,,,,,,,,,,
2024_43387,Outro,164.0,150,,170,150.0,,,,,,,,,,,,,,,,,,,,,
2024_43388,Porto,,131,,159,139.0,168.0,,,142.0,,,,,,,,,,,,,,,,,
2024_43389,Outro,,130,112.0,148,,151.0,,,146.0,,,,,,,,,,,,,,,,,
2024_43390,Lisboa,,139,,175,,175.0,150.0,,,,185.0,,,,,,,,,,,,,,,
2024_43391,Lisboa,,125,,167,138.0,179.0,,,166.0,,,,,,,,,,,,,,,,,
2024_43392,Lisboa,140.0,108,,139,120.0,,,,,,,,,,,,,,,,,,,,,
2024_43393,Outro,,147,,169,,165.0,152.0,146.0,,,,,,,,,,,,,,,,,,
2024_43394,Braga,,96,,120,,122.0,95.0,80.0,,,,,,,,,,,,,,,,,,
2024_43395,Outro,,128,,160,,,,,,165.0,168.0,,,,,,,,,,,,,,154.0,
2024_43396,Outro,,165,,185,,190.0,166.0,156.0,,,,,,,,,,,,,,,,,,
2024_43397,Braga,,115,,150,,,,,,155.0,,,,140.0,,,,,,,,,,,,
2024_43398,Outro,,135,,162,150.0,157.0,,,155.0,,,,,,,,,,,,,,,,,
2024_43399,Outro,,137,,169,,181.0,151.0,,,,161.0,,,,,,,,,,,,,,,
2024_43400,Lisboa,,196,,200,,198.0,195.0,,,,192.0,,,,,,,,,,,,,,,
2024_43401,Porto,,134,,168,145.0,187.0,,,155.0,,,,,,,184.0,,,,,,,,,,
2024_43402,Porto,121.0,89,,116,,,,,,,,,100.0,,,,,,,,,,,,,
2024_43403,Coimbra,101.0,97,,115,105.0,,,,,,,,,,,,,,,,,,,,,
2024_43404,Lisboa,117.0,90,,117,103.0,,,,,,,,,,,,,,,,,,,,,
2024_43405,Coimbra,,191,,181,,182.0,164.0,161.0,,,,,,,,,,,,,,,,,,
2024_43406,Porto,,139,,168,143.0,186.0,,,167.0,,,,,,,,,,,,,,,,,
2024_43407,Leiria,,138,,153,,,,,,158.0,,,,138.0,,,,,,,,,,,,
2024_43408,Porto,,105,,116,,,,,,131.0,105.0,,,,,,,,,,,,,,,
2024_43409,Porto,166.0,155,,183,,,,,,,,185.0,,,,,,,,,,,,,,
2024_43410,Lisboa,,136,,158,,,,,,161.0,,,,144.0,,,,,,,,,,,,
2024_43411,Porto,127.0,99,97.0,121,,,,,,,,,,,,,,,,,,,,,,
2024_43412,Lisboa,142.0,116,106.0,131,,,,,,,,,,,,,,,,,,,,,,
2024_43413,Outro,,158,,183,,185.0,166.0,151.0,,,,,,,,,,,,,,,,,,
2024_43414,Lisboa,,127,,151,,,,,,156.0,147.0,,,,,,,,,,,,,,,
2024_43415,Coimbra,,97,,101,,70.0,85.0,,,,78.0,,,,,,,,,,,,,,,
2024_43416,Outro,122.0,102,,125,,,,,,,,,100.0,,,,,,,,,,,,,
2024_43417,Leiria,,148,127.0,157,,167.0,,,153.0,,,,,,,,,,,,,,,,,
2024_43418,Outro,,166,145.0,186,,200.0,,,200.0,,,,,,,,,,,,,,,,,
2024_43419,Outro,165.0,180,,183,157.0,,,,,,,,,,,,,,,,,,,,,
2024_43420,Setúbal,,146,127.0,163,,181.0,,,161.0,,,,,,,,,,,,,,,,,
2024_43421,Lisboa,168.0,155,132.0,168,,,,,,,,,,,,,,,,,,,,,,
2024_43422,Lisboa,,110,,126,,,,,,142.0,98.0,,,,,,,,,,,,,,,
2024_43423,Porto,,162,,197,,,,,,195.0,,,,172.0,,,,,,,,,,,,
2024_43424,Coimbra,,127,,156,148.0,165.0,,,143.0,,,,,,,,,,,,,,,,,
2024_43425,Lisboa,,97,,111,,125.0,104.0,,,,82.0,,,,,,,,,,,,,,,
2024_43426,Coimbra,,196,,200,,195.0,200.0,,,,200.0,,,,,,,,165.0,,,,,,,
2024_43427,Coimbra,,146,,178,,183.0,164.0,,,,157.0,,,,,,,,,,,,,,,
2024_43428,Setúbal,,68,,100,,39.0,80.0,51.0,,,,,,,113.0,,,,,,,,,,,
2024_43429,Outro,,107,,137,,148.0,122.0,114.0,,,,,,,,,,,,,,,,,,
2024_43430,Porto,,138,,174,157.0,187.0,,,158.0,,,,,,,,,,,,,,,,,
2024_43431,Lisboa,86.0,80,,108,,,,,,,,125.0,,,,,,,,,,,,,,
2024_43432,Outro,,117,,137,117.0,132.0,,,117.0,,,,,,,,,,,,,,,,,
2024_43433,Coimbra,,139,,173,,185.0,179.0,157.0,,,,,,,,,,,,,,,,,,
2024_43434,Leiria,,118,,153,,,,,,160.0,,,,138.0,,,,,,,,,,,,
2024_43435,Lisboa,,147,,174,,,,,,169.0,,,,163.0,,,,,,,,,,,,
2024_43436,Braga,,105,,117,,132.0,109.0,98.0,,,,,,,,,,,,,,,,,,
2024_43437,Porto,,138,,156,,170.0,136.0,121.0,,,,,,,,,,,,148.0,,,,,,
2024_43438,Lisboa,,196,,199,176.0,191.0,,,178.0,,,,,,,,,,,,,,,,,
2024_43439,Lisboa,162.0,149,155.0,172,,,,,,,,,,,,,,,,,,,,,,
2024_43440,Outro,,103,,128,,,,,,141.0,81.0,,,,,,,,,,,,,,,
2024_43441,Lisboa,,139,,180,,,,,,183.0,191.0,,,,,,,,,,,,,,,
2024_43442,Porto,,102,,129,,131.0,116.0,,,,106.0,,,,,,,,,,,,,,,
2024_43443,Outro,,95,,109,,,,,,127.0,55.0,,,,,,,,,,,,,,,
2024_43444,Coimbra,,72,,102,95.0,78.0,,,105.0,,,,,,,,,,,,,,,,,
2024_43445,Outro,,125,,144,,157.0,135.0,121.0,,,,,,,,,,,,,,,,,,
2024_43446,Lisboa,,136,,172,,160.0,151.0,,,,158.0,,,,,,,,,,,,,,,
2024_43447,Outro,,145,,176,,178.0,162.0,,,,175.0,,,,,,,,,,,,,,,
2024_43448,Leiria,,136,,171,,171.0,156.0,,,,184.0,,,,,,,,,,,,,,,
2024_43449,Outro,,148,,174,,181.0,156.0,,,,160.0,,,,,,,,,,,,,,,
2024_43450,Outro,171.0,170,,187,,,,,,,,200.0,,,,,,,,,,,,,,
2024_43451,Leiria,,95,,120,,,,,,133.0,92.0,,,,,,,,,,,,,,,
2024_43452,Coimbra,196.0,196,,200,,,,,,,,,200.0,,,,,,,,,,,,,
2024_43453,Outro,173.0,136,,174,,,153.0,,,,,173.0,,,,,,,,,,,,,,
2024_43454,Porto,165.0,166,,176,,,,,,,,,166.0,,,,,,,,,,,,,
2024_43455,Lisboa,,129,,156,,176.0,146.0,,,,160.0,,,,,,,,,,,,,,,
2024_43456,Lisboa,,155,136.0,185,,186.0,,,192.0,,,,,,,,,,,,,,,,,
2024_43457,Outro,136.0,106,,123,,,,,,,,,111.0,,,,,,,,,,,,,
2024_43458,Lisboa,,112,,137,,133.0,132.0,118.0,,,,,,,,,,,,,,,,,,
2024_43459,Porto,,83,,100,,65.0,82.0,,,,40.0,,,,,,,,,,,,,,,
2024_43460,Porto,,177,,193,,188.0,200.0,143.0,,,,,,,,,,,,,,,,,,
2024_43461,Lisboa,159.0,137,,156,,,,,,,,,134.0,,,,,,,,,,,,,
2024_43462,Lisboa,,152,,176,,181.0,162.0,155.0,,,,,,,,,,,,,,,,,,
2024_43463,Coimbra,,177,,198,,190.0,176.0,,,,198.0,,,,,,,,,,,,,,,
2024_43464,Outro,,79,,100,,60.0,86.0,51.0,,,,,,,,,,,,,,,,,,
2024_43465,Lisboa,186.0,155,126.0,166,,,,,,,,,,,,,,,,,,,,,,
2024_43466,Porto,,155,,189,,187.0,200.0,151.0,,,,,,,,,,,,,,,,,,
2024_43467,Faro,129.0,110,,141,,,,,,,,,126.0,,,,,,,,,,,,,
2024_43468,Lisboa,,159,,187,,197.0,157.0,,,,196.0,,,,,,,,,,,,,,,
2024_43469,Outro,,153,,166,,178.0,149.0,126.0,,,,,,,,,,,,,,,,,,
2024_43470,Lisboa,,127,109.0,157,,148.0,,,147.0,,,,,,,,,,,,,,,,,
2024_43471,Setúbal,,126,,163,,158.0,143.0,,,,138.0,,,,,,,,,,,,,,,
2024_43472,Outro,,117,,131,,144.0,124.0,96.0,,,,,,,,,,,,,,,,,,
2024_43473,Outro,,141,,158,139.0,165.0,,,159.0,,,,,,,,,,,,,,,,,
2024_43474,Porto,,75,,100,,45.0,55.0,,,,36.0,,,,,,,,,,,,,,,
2024_43475,Lisboa,,165,,187,176.0,178.0,,,175.0,,,,,,,,,,,,,,,,,
2024_43476,Braga,199.0,196,,200,169.0,,,,,,,,,,,,,,,,,,,,,
2024_43477,Setúbal,137.0,109,107.0,132,,,,,,,,,,,,,,,,,,,,,,
2024_43478,Outro,171.0,141,,174,,,,,,,,170.0,,,,,,,,,,,,,,
2024_43479,Coimbra,,145,,167,,,,,,169.0,182.0,,,,,,,,,,,,,,,
2024_43480,Outro,,155,,178,,178.0,163.0,132.0,,,,,,,,,,,,,,,,,,
2024_43481,Braga,136.0,121,,143,,,,,,,,154.0,,,,,,,,,,,,,,
2024_43482,Braga,,138,,168,,171.0,157.0,,,,178.0,,,,,,,,,,,,,,,
2024_43483,Porto,,132,,150,,158.0,142.0,113.0,,,,,,,,,,,,,,,,,,
2024_43484,Braga,,151,,170,,175.0,157.0,131.0,,,,,,,,,,,,,,,,,,
2024_43485,Leiria,,96,,108,,97.0,87.0,78.0,,,,,,,,,,,,,,,,,,
2024_43486,Outro,172.0,165,,190,,,,,,,,,177.0,,,,,,,,,,,,,
2024_43487,Faro,,137,,147,,157.0,142.0,120.0,,,,,,,,,,,,,,,,,,
2024_43488,Porto,143.0,130,,154,,,,,,,,,136.0,,,,,,,,,,,,,
2024_43489,Lisboa,164.0,137,,165,,,,,,,,163.0,,,,,,,,,,,,,,
2024_43490,Porto,136.0,125,102.0,142,,,,,,,,,,,,,,,,,,,,,,
2024_43491,Porto,,122,,136,,,,,,149.0,102.0,,,,,,,,,,,,,,,
2024_43492,Lisboa,,96,,121,,95.0,122.0,95.0,,,,,,,,,,,,,,,,,,
2024_43493,Porto,170.0,142,133.0,161,,,,,,,,,,,,,,,,,,,,,,
2024_43494,Lisboa,,148,,190,,187.0,177.0,,,,195.0,,,,,,,,,,,,,,,
2024_43495,Lisboa,,142,127.0,173,,178.0,,,185.0,,,,,,,,,,,,,,,,,
2024_43496,Lisboa,,115,,142,135.0,136.0,,,143.0,,,,,,,,,,,,,,,,,
2024_43497,Lisboa,,117,,129,,148.0,109.0,,,,126.0,,,,,,119.0,,,,,,,,,
2024_43498,Outro,,166,,175,,177.0,168.0,152.0,,,,,,,,,,167.0,,,,,,,,
2024_43499,Lisboa,160.0,163,,165,,,,,,,,,148.0,,,,,,,,,,,,,
2024_43500,Lisboa,,100,,109,,105.0,98.0,75.0,100.0,,,,,,,,,,,,,,,,,
2024_43501,Setúbal,,125,,156,,175.0,156.0,132.0,,,,,,,,,,,,,,,,,,
2024_43502,Lisboa,,100,,109,,107.0,86.0,65.0,,,,,,,,,,,,,,,,,,
2024_43503,Outro,139.0,128,,139,,,,,,,,,120.0,,,,,,,,,,,,,
2024_43504,Porto,,128,,139,,138.0,144.0,109.0,,,,,,,,,,,,,,,,,,
2024_43505,Porto,,147,169.0,182,,187.0,,,193.0,,,,,,,,,,,,,,,,,
2024_43506,Porto,166.0,167,,186,,,,,,,,,169.0,,,,,,,,,,,,,
2024_43507,Lisboa,173.0,142,,174,,,,,,,,,188.0,,,,,,,,,,,,,
2024_43508,Lisboa,,105,89.0,122,,125.0,,,131.0,,,,,,,,,,,,,,,,,
2024_43509,Coimbra,,111,,124,,115.0,109.0,109.0,,,,,,,,,,,,,,,,,,
2024_43510,Porto,,60,,100,,21.0,55.0,,,,53.0,,,,,,,,,,,,,,,
2024_43511,Porto,163.0,157,,166,153.0,,,,,,,,,,,,,,,,,,,,,
2024_43512,Porto,,106,,125,,127.0,122.0,105.0,,,,,,,,,,,,,,,,,,
2024_43513,Lisboa,,158,,188,,185.0,165.0,,,,165.0,,,,,,,,,,,,,,,
2024_43514,Porto,153.0,141,,157,141.0,,,,,,,,,,,,,,,,,,,,,
2024_43515,Lisboa,,138,109.0,161,,168.0,,,157.0,,,,,,,,,,,,,,,,,
2024_43516,Outro,,106,,129,,,,,,139.0,,,,115.0,,,,,,,,,,,,
2024_43517,Lisboa,,158,,170,,185.0,169.0,148.0,,,,,,,,,,,,,,,,,,
2024_43518,Lisboa,200.0,170,,200,,,,,,,,190.0,,,,,,,,,,,,,,
2024_43519,Setúbal,,119,,154,,165.0,146.0,122.0,,,,,,,,,,,,,,,,,,
2024_43520,Lisboa,89.0,70,64.0,100,,,,,,,,,,,,,,,,,,,,,,
2024_43521,Outro,,105,,120,,106.0,120.0,95.0,,,,,,,,,,,,,,,,,,
2024_43522,Faro,,101,87.0,113,,95.0,,,107.0,,,,,,,,,,,,,,,,,
2024_43523,Lisboa,,146,,164,,165.0,149.0,,,,149.0,,,,,,,,,,,,,,,
2024_43524,Braga,,126,,163,,169.0,143.0,123.0,,,,,,,,,,,,,,,,,,
2024_43525,Setúbal,,139,,174,,178.0,155.0,,,,151.0,,,,,,,,,,,,,,,
2024_43526,Outro,,108,100.0,124,,113.0,,,125.0,,,,,,,,,,,,,,,,,
2024_43527,Outro,,140,126.0,164,,168.0,,,175.0,,,,,,,,,,,,,,,,,
2024_43528,Setúbal,136.0,128,108.0,135,,,,,,,,,,,,,,,,,,,,,,
2024_43529,Coimbra,170.0,140,130.0,158,,,,,,,,,,,,,,,,,,,,,,
2024_43530,Faro,,135,,159,,177.0,138.0,129.0,,,,,,,,,,,,,,,,,,
2024_43531,Outro,,126,,151,,162.0,121.0,,,,135.0,,,,,,,,,,,,,,,
2024_43532,Outro,,145,,175,,191.0,157.0,158.0,,,,,,,,,,,,,,,,,,
2024_43533,Porto,115.0,100,96.0,110,,,,,,,,,,,,,,,,,,,,,,
2024_43534,Porto,,175,,194,,197.0,182.0,175.0,,,,,,,,,,,,,,,,,,
2024_43535,Lisboa,168.0,152,,182,,,,,,190.0,170.0,,,,,,,,,,,,,,,
2024_43536,Setúbal,109.0,105,,120,,,,,,,,,110.0,,,,,,,,,,,,,
2024_43537,Lisboa,,196,153.0,190,,197.0,,,178.0,,,,,,,,,,,,,,,,,
2024_43538,Porto,,126,125.0,159,,153.0,,,167.0,,,,,,,,,,,,,,,,,
2024_43539,Setúbal,119.0,111,,128,,,,,,,,,123.0,,,,,,,,,,,,,
2024_43540,Lisboa,156.0,146,,173,,,,,,,,172.0,,,,,,,,,,,,,,
2024_43541,Leiria,,107,,129,,138.0,120.0,,,,89.0,,,,,,,,,,,,,,,
2024_43542,Outro,,108,,149,,,,,,155.0,,,,131.0,,,,,,,,,,,,
2024_43543,Coimbra,,110,,144,,158.0,134.0,106.0,,,,,,,,,,,,,,,,,,
2024_43544,Braga,107.0,100,,114,,,,,,,,,95.0,,,,,,,,,,,,,
2024_43545,Lisboa,,98,,112,,,,,,120.0,,,,82.0,,,,,,,,,,,,
2024_43546,Setúbal,115.0,105,,128,,,,,,,,,108.0,,,,,,,,,,,,,
2024_43547,Braga,,196,,199,,187.0,183.0,161.0,,,,,,,,,,,,,,,,,,
2024_43548,Braga,,115,,120,,132.0,118.0,87.0,113.0,,,,,,,,,,,,,,,,,
2024_43549,Porto,,173,,194,,192.0,166.0,,,,195.0,,,,,,,,146.0,,,,,,,
2024_43550,Lisboa,127.0,107,100.0,123,,,,,,,,,,,,,,,,,,,,,,
2024_43551,Setúbal,,160,,175,,,,,,191.0,,,,160.0,,,,,,,,,,,,
2024_43552,Outro,,149,,195,,190.0,200.0,,,,195.0,,,,,,,,,,,,,,,
2024_43553,Porto,149.0,128,,148,,,,,,,,,137.0,,,,,,,,,,,,,
2024_43554,Lisboa,,105,,102,,103.0,96.0,74.0,,,,,,,,,,,,,,,,,,
2024_43555,Outro,,101,,116,95.0,95.0,,,118.0,,,,,,,,,,,,,,,,,
2024_43556,Porto,,96,,112,,89.0,112.0,96.0,,,,,,,,,,,,,,,,,,
2024_43557,Coimbra,,126,125.0,157,,165.0,,,147.0,,,,,,,,,,,,,,,,,
2024_43558,Porto,,165,,197,191.0,200.0,,,190.0,,,,,,,,,,,,,,,,,
2024_43559,Outro,168.0,196,,194,,,,,,,,,167.0,,,,,,,,,,,,,
2024_43560,Outro,171.0,196,,200,,,,,,,,185.0,,,,,,,,,,,,,,
2024_43561,Coimbra,,90,,106,,102.0,101.0,67.0,,,,,,,,,,,,,,,,,,
2024_43562,Lisboa,,82,,100,,89.0,76.0,,,,60.0,,,,,,,,,,,,,,,
2024_43563,Outro,,148,,186,,187.0,176.0,169.0,,,,,,,,,,,,,,,,,,
2024_43564,Porto,,115,,148,,,,,,149.0,121.0,,,,,,,,,,,,,,,
2024_43565,Braga,,102,,104,,80.0,102.0,,,,78.0,,,,,,,,,,,,,,,
2024_43566,Lisboa,,130,,170,,,,,,180.0,151.0,,,,,,,,,,,,,,,
2024_43567,Outro,,153,,183,,194.0,166.0,157.0,,,,,,,,,,,,,,,,,,
2024_43568,Lisboa,,136,,163,146.0,165.0,,,153.0,,,,,,,,,,,,,,,,,
2024_43569,Lisboa,180.0,188,,192,,,,,,,,181.0,,,,,,,,,,,,,,
2024_43570,Lisboa,,138,128.0,161,,169.0,,,180.0,,,,,,,,,,,,,,,,,
2024_43571,Faro,,150,,163,,166.0,159.0,149.0,,,,,,,,,,,,,,,,,,
2024_43572,Outro,,168,,177,,178.0,155.0,,,,182.0,,,,,,,,,,,,,,,
2024_43573,Porto,,173,,185,,192.0,167.0,153.0,,,,,,,,,,,,,,,,,,
2024_43574,Lisboa,126.0,109,,136,,,,,,,,,117.0,,,,,,,,,,,,,
2024_43575,Outro,,132,,163,,171.0,147.0,,,156.0,150.0,,,,,,,,,,,,,,,
2024_43576,Outro,96.0,93,,110,101.0,,,,,,,,,,,,,,,,,,,,,
2024_43577,Braga,,118,101.0,143,,146.0,,,130.0,,,,,,,,,,,,,,,,,
2024_43578,Braga,,132,,153,,165.0,141.0,118.0,,,,,,,,,,,,,,,,,,
2024_43579,Coimbra,,146,131.0,174,,191.0,,,188.0,,,,,,,,,,,,,,,,,
2024_43580,Lisboa,123.0,100,100.0,119,,,,,,,,,,,,,,,,,,,,,,
2024_43581,Outro,,116,,143,,151.0,127.0,108.0,,,,,,,,,,,,,,,,,,
2024_43582,Faro,,111,,121,,121.0,110.0,88.0,,,,,,,,,,,,,,,,,,
2024_43583,Setúbal,,76,,100,,55.0,82.0,61.0,,,,,,,,,,,,,,,,,,
2024_43584,Lisboa,,145,,162,,165.0,155.0,145.0,,,,,,,,,,,,,,,,,,
2024_43585,Lisboa,,196,,196,,197.0,200.0,149.0,,,,,,,,,,,,,,,,,,
2024_43586,Lisboa,123.0,113,,146,,,,,,,,157.0,,,,,,,,,,,,,,
2024_43587,Porto,,121,,155,,161.0,145.0,118.0,,,,,,,,,,,,,,,,,,
2024_43588,Lisboa,140.0,118,,147,136.0,,,,,,,,,,,,,,,,,,,,,
2024_43589,Outro,,117,115.0,138,,141.0,,,140.0,,,,,,,,,,,,,,,,,
2024_43590,Porto,,118,,145,125.0,136.0,,,144.0,,,,,,,,,,,,,,,,,
2024_43591,Leiria,,155,,186,,185.0,179.0,141.0,,,,,,,,,,,,,,,,,,
2024_43592,Braga,,125,,150,,169.0,145.0,121.0,145.0,,,,,,,,,,,,,,,,,
2024_43593,Porto,112.0,109,90.0,120,,,,,,,,,,,,,,,,,,,,,,
2024_43594,Braga,,149,,181,,196.0,170.0,148.0,,,,,,,,,,,,,,,,,,
2024_43595,Lisboa,,117,,153,,156.0,135.0,,,,126.0,,,,,,,,,,,,,,,
2024_43596,Outro,,115,,144,,155.0,128.0,107.0,,,,,,,,,,,,,,,,,,
2024_43597,Outro,,166,,180,,193.0,156.0,137.0,,,,,,,,,,,,,,,,,,
2024_43598,Outro,,123,,144,,149.0,138.0,117.0,,,,,,,,,,,,,,,132.0,,,
2024_43599,Lisboa,,139,,167,,185.0,159.0,141.0,,,,,,,,,,,,,,,,,,
2024_43600,Outro,,109,,128,,,,,,139.0,97.0,,,,,,,,,,,,,,,
2024_43601,Lisboa,,100,,120,,105.0,116.0,,,,115.0,,115.0,,,,,,,,,,,,,
2024_43602,Lisboa,,137,,159,136.0,165.0,,,145.0,,,,,,,,,,,,,,,,,
2024_43603,Lisboa,,147,137.0,156,,169.0,,,170.0,,,,,,,,,,108.0,,,,,,,
2024_43604,Lisboa,,168,,191,,,,,,182.0,180.0,178.0,,,,,,,,,,,,,,
2024_43605,Lisboa,,121,111.0,145,,158.0,,,129.0,,,,,,,,,,,,,,,,,
2024_43606,Porto,,135,,144,,169.0,139.0,120.0,,,,,,,,,,,,,,,,,,
2024_43607,Setúbal,,120,,152,,166.0,138.0,126.0,,,,,,,,,,,,,,,,,,
2024_43608,Lisboa,,131,,152,,152.0,127.0,,,,155.0,,,,,,,,,,,,,,,
2024_43609,Setúbal,,149,,176,,,,,,180.0,175.0,,,,,,,,,,,,,,,
2024_43610,Lisboa,,167,,179,,,,,,171.0,169.0,,,,,,,,,,,,,,,
2024_43611,Porto,,118,,140,,145.0,145.0,117.0,,,,,,,,,,,,,,,,,,
2024_43612,Braga,,161,,194,,200.0,178.0,,,,190.0,,,,,,,,,,,,,,,
2024_43613,Lisboa,138.0,118,,143,140.0,,,,,,,,,,,,,,,,,,,,,
2024_43614,Faro,200.0,159,,182,165.0,,,,,,,,,,,,,,,,,,,,175.0,
2024_43615,Porto,,95,90.0,104,,85.0,,,97.0,,,,,,,,,,,,,,,,,
2024_43616,Lisboa,,133,,155,136.0,160.0,,,141.0,,,,,,,,,,,,,,,,,
2024_43617,Outro,110.0,101,,118,,,,,,,,,112.0,,,,,,100.0,,,,,,,
2024_43618,Lisboa,,149,,175,,,,,,173.0,,,,156.0,,,,,,,,,,,,
2024_43619,Outro,,163,,180,,191.0,163.0,152.0,,,,,,,,,,,,,,,,,,
2024_43620,Lisboa,,150,,174,,185.0,155.0,151.0,,,,,,,,,,,,,,,,,,
2024_43621,Lisboa,,108,,119,,106.0,112.0,80.0,,,,,,,,,,,,,,,,,,
2024_43622,Lisboa,,126,,158,128.0,171.0,,,151.0,,,,,,,,,,,,,,,,,
2024_43623,Setúbal,147.0,115,,141,,,,,,,,,135.0,,,,,,,,,,,,,
2024_43624,Lisboa,,109,98.0,125,,105.0,,,125.0,,,,,,,,,,,,,,,,,
2024_43625,Coimbra,,145,,151,,167.0,139.0,126.0,,,,,,,,,,,,,,,,,,
2024_43626,Lisboa,143.0,117,,141,126.0,,,,,,,,,,,,,,,,,,,,,
2024_43627,Braga,,125,,155,136.0,145.0,,,147.0,,,,,,,,,,,,,,,,,
2024_43628,Porto,,169,,199,,200.0,200.0,196.0,,,,,,,,,,,,,,,,,,
2024_43629,Lisboa,134.0,117,,140,,,,,,,,,126.0,,,,,,,,,,,,,
2024_43630,Leiria,197.0,172,140.0,191,,,,,,,,,,,,,,,,,,,,,,
2024_43631,Lisboa,157.0,148,,163,150.0,,,,,,,,,,,,,,,,,,,,,
2024_43632,Porto,160.0,167,,185,,,,,,,,174.0,,,,,,,,,,,,,,
2024_43633,Outro,176.0,173,,181,156.0,,,,,,,,,,,,,,,,,,,,,
2024_43634,Outro,130.0,107,,125,,,,,,,,,107.0,,,,,,,,,,,,,
2024_43635,Porto,,117,,152,,166.0,131.0,,,,136.0,,,,,,,,,,,,,,,
2024_43636,Setúbal,,100,90.0,118,,101.0,,,110.0,,,,,,,,,,,,,,,,,
2024_43637,Braga,,147,,159,,167.0,162.0,140.0,,,,,,,,,,,,,,,,,,
2024_43638,Porto,,110,,128,,132.0,119.0,97.0,,,,,,,,,,,,,,,,,,
2024_43639,Lisboa,,147,,185,,195.0,165.0,,,,199.0,,,,,,,,,,,,,,,
2024_43640,Lisboa,,121,,157,147.0,157.0,,,154.0,,,,,,,,,,,,,,,,,
2024_43641,Lisboa,,159,,180,155.0,190.0,,,176.0,,,,,,,,,,,,,,,,,
2024_43642,Faro,,129,,150,,156.0,145.0,116.0,,,,,,,,,,,,,,,,,,
2024_43643,Braga,,146,,181,,196.0,166.0,171.0,,,,,,,,,,,,,,,,,,
2024_43644,Outro,,150,,182,,,,,,171.0,193.0,,,,,,,,,,,,,,,
2024_43645,Porto,,136,,165,,165.0,148.0,,,,152.0,,,,,,,,,,,,,,,
2024_43646,Setúbal,164.0,132,,164,,,145.0,,,,,,156.0,,,,,,,,,,,,,
2024_43647,Lisboa,,120,,137,120.0,127.0,,,126.0,,,,,,,,,,,,,,,,,
2024_43648,Outro,118.0,95,,118,101.0,,,,,,,,,,,,,,,,,,,,,
2024_43649,Lisboa,125.0,112,,129,,,,,,,,,110.0,,,,,,,,,,,,,
2024_43650,Lisboa,167.0,137,,172,,,,,,,,170.0,,,,,,,,,,,,,,
2024_43651,Outro,,99,,115,104.0,106.0,,,115.0,,,,,,,,,,,,,,,,,
2024_43652,Setúbal,,125,,149,,,,,,159.0,119.0,,,,,,,,,,,,,,,
2024_43653,Porto,,115,,129,,142.0,127.0,,,,86.0,,,,,,,,,,,,,,,
2024_43654,Outro,157.0,136,,160,135.0,,,,,,,,,,,,,,,,,,,,,
2024_43655,Lisboa,,132,,153,,156.0,144.0,133.0,,,,,,,,,,,,,,,,,,
2024_43656,Lisboa,148.0,126,,165,,,,,,,,171.0,,,,,,,,,,,,,,
2024_43657,Outro,,133,,168,,173.0,155.0,138.0,,,,,,,,,,,,,,,,,,
2024_43658,Setúbal,,122,,158,147.0,159.0,,,155.0,,,,,,,,,,,,,,,,,
2024_43659,Outro,122.0,110,91.0,127,,,,,,,,,,,,,,,,,,,,,,
2024_43660,Lisboa,112.0,99,,109,,,,,,,,,81.0,,,,,,,,,,,,,
2024_43661,Outro,159.0,121,115.0,145,,,,,,,,,,,,,,,,,,,,,,
2024_43662,Lisboa,120.0,115,,136,125.0,,,,,,,,,,,,,,,,,,,,,
2024_43663,Outro,116.0,116,,151,,,,,,,,140.0,,,,,,,,,,,,,,126.0
