Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Historia_A,Ingles,Geometria_Descritiva_A,Economia_A,MACS,Desenho_A,HCA,Literatura_Portuguesa,Geografia_A,Espanhol_Iniciacao,Historia_B,Matematica_B,Filosofia,Portugues_LNM,Alemao,Frances,Latim_A
2017_47397,Setúbal,,,,115,140,121.0,,,,,,,126.0,,,,,,,,,
2017_47398,Porto,101.0,80.0,95.0,95,108,,,,,,,,,,,,,,,,,
2017_47399,Outro,,,,130,150,125.0,150.0,,,,,,,,,,,,,,,
2017_47400,Lisboa,143.0,110.0,130.0,127,151,,,,,,,,,,,,,,,,,
2017_47401,Coimbra,166.0,163.0,138.0,145,168,,,,,,,,,,,,,,,,,
2017_47402,Coimbra,200.0,,,166,186,,,,179.0,145.0,,,,,,,,,,,,
2017_47403,Setúbal,,,,98,104,84.0,,,,86.0,,,,,,,,,,,,
2017_47404,Outro,,,,152,185,177.0,,,,170.0,,,,,,,,,,,,
2017_47405,Outro,,,,76,100,75.0,91.0,,,,,,,,,,,,,,,
2017_47406,Porto,,,,121,132,130.0,,,,,,,,118.0,,,,,,,,
2017_47407,Lisboa,,,,115,129,111.0,,,,,,,119.0,,,,,,,,,
2017_47408,Lisboa,131.0,112.0,108.0,117,136,,,,,,,,,,,,,,,,136.0,
2017_47409,Outro,97.0,81.0,77.0,95,105,,,,,,,,,,,,,,,,,
2017_47410,Porto,60.0,75.0,60.0,85,100,,,,,,,,,,,,,,,,,
2017_47411,Porto,,,,120,125,111.0,,,,98.0,,,,,,,,,,,,
2017_47412,Outro,150.0,118.0,131.0,125,146,,,,,,,,,,,,,,,,,
2017_47413,Outro,154.0,135.0,135.0,135,151,,,,,,,,,,,,,,,,,
2017_47414,Setúbal,105.0,106.0,97.0,100,110,,,,,,,,,,,,,,,,,
2017_47415,Porto,100.0,105.0,95.0,110,118,,,,,,,,,,,,,,,,,
2017_47416,Outro,58.0,,59.0,80,100,,,29.0,,,,,,,,,,,,,,
2017_47417,Lisboa,,,,141,146,123.0,,,,,,,128.0,,,,,,,,,
2017_47418,Lisboa,,,,95,119,97.0,117.0,,,,,,,,,,,,,,,
2017_47419,Lisboa,96.0,,,106,118,,,,117.0,,,,,108.0,,,,,,,,
2017_47420,Coimbra,155.0,,,135,161,,,,149.0,145.0,,,,,,,,,,,,
2017_47421,Setúbal,,,,100,103,87.0,,,,,,,,106.0,,,,,,,,
2017_47422,Leiria,,,,115,125,115.0,,,,118.0,,,,,,,,,,,,
2017_47423,Outro,,,,102,113,103.0,,,,89.0,,,,,,,,,,,,
2017_47424,Coimbra,153.0,,,146,155,,,,150.0,121.0,,,,,,,,,,,,
2017_47425,Lisboa,135.0,,117.0,136,162,,,179.0,,,,,,,,,,,,,,
2017_47426,Porto,171.0,,,176,197,,,,200.0,175.0,,,,,,,,,,,,
2017_47427,Porto,,,,89,111,82.0,126.0,,,,,,,,,,,,,,,
2017_47428,Lisboa,115.0,,116.0,120,135,,,130.0,,,,,,,,,,,,,,
2017_47429,Coimbra,71.0,,,98,109,,,,102.0,,,,,102.0,,,,,,,,
2017_47430,Lisboa,145.0,,,125,149,,,,140.0,,,,,126.0,,,,,,,,
2017_47431,Lisboa,96.0,75.0,72.0,95,100,,,,,,,,,,,,,,,,,
2017_47432,Faro,128.0,114.0,119.0,116,138,,,,,,,,,,,,,,,,,
2017_47433,Lisboa,57.0,54.0,49.0,75,100,,,,,,,,,,,,,,,,,
2017_47434,Setúbal,132.0,135.0,130.0,119,135,,,,,,,,,,,,,,,,,
2017_47435,Leiria,87.0,75.0,67.0,95,100,69.0,,,,,,,,,,,,,,,,
2017_47436,Outro,108.0,97.0,95.0,119,120,,,,,,,,,,,,,,,,,
2017_47437,Porto,,,,115,111,103.0,,,,85.0,,,,,,,,,,,,
2017_47438,Coimbra,,,,111,115,105.0,,,,106.0,,,,,,,,,,,,
2017_47439,Lisboa,138.0,,,129,147,,,,150.0,,,,,120.0,,,,,,,,
2017_47440,Lisboa,,,,135,138,127.0,,,,,,,,117.0,,,,,,,,
2017_47441,Lisboa,180.0,152.0,138.0,147,171,,,,,,,,,,,,,,,,,
2017_47442,Lisboa,,,,105,105,86.0,,,,,,,,96.0,,,,,,,,
2017_47443,Outro,,,,110,123,104.0,,,,,,,126.0,,,,,,,,,
2017_47444,Setúbal,117.0,,105.0,115,136,,,113.0,,,,,,,,,,,,,,
2017_47445,Lisboa,,,,190,179,166.0,,,,155.0,,,,,,,,,,,,
2017_47446,Outro,,,,145,141,121.0,,,,116.0,,,,,,,,,,,133.0,
2017_47447,Leiria,50.0,74.0,61.0,68,100,,,,,,,,,,,,,,,,,
2017_47448,Braga,125.0,105.0,100.0,118,119,,,,,,,,,,,,,,,,,
2017_47449,Lisboa,,,,115,131,122.0,,,,,,,,120.0,,,,,,,,
2017_47450,Porto,,,,125,149,,,,,,160.0,115.0,,,,,,,,,,
2017_47451,Outro,,,,121,152,128.0,159.0,,,,,,,,,,,,,,,
2017_47452,Porto,111.0,112.0,109.0,112,124,,,,,,,,,,,,,,,,,
2017_47453,Lisboa,,,,147,161,138.0,163.0,,,,,,,,,,,,,,,
2017_47454,Lisboa,151.0,118.0,120.0,118,136,,,,,,,,,,,,,,,,,
2017_47455,Lisboa,,,,58,100,53.0,,,,,,,,81.0,,,,,,,,
2017_47456,Lisboa,,,,106,108,96.0,,,,,,,,109.0,,,,,,,,
2017_47457,Lisboa,92.0,77.0,66.0,88,100,,,,,,,,,,,,,,,,,
2017_47458,Lisboa,158.0,129.0,140.0,130,156,,,,,,,,,,,,,,,,,
2017_47459,Coimbra,105.0,105.0,90.0,105,116,,,,,,,,,,,,,,,,,
2017_47460,Lisboa,,,,139,161,130.0,,,,155.0,,,,,,,,,,,,
2017_47461,Lisboa,200.0,,195.0,151,186,,,,170.0,148.0,,,,,,,,,,,,
2017_47462,Outro,52.0,70.0,62.0,81,100,,,,,,,,,,,,,,,,,
2017_47463,Setúbal,129.0,121.0,116.0,121,134,,,,,,,,,,,,,,,,,
2017_47464,Coimbra,,,,190,192,153.0,179.0,,,,,,,,,,,,,,,
2017_47465,Lisboa,96.0,106.0,85.0,107,115,,,,,,,,,,,,,,,,,
2017_47466,Lisboa,146.0,141.0,151.0,128,152,,,,,,,,,,,,,,,,,
2017_47467,Porto,200.0,190.0,195.0,190,200,,,,,,,,,,,,,,,,,
2017_47468,Porto,107.0,106.0,100.0,105,118,,,,,,,,,,,,,,,,,
2017_47469,Outro,,,,147,145,125.0,,,,,,,139.0,,,,,,,,,
2017_47470,Porto,149.0,,136.0,127,160,,,173.0,,,,,,,,,,,,,,
2017_47471,Faro,,,,120,154,,,155.0,,,146.0,,,,,,,,,,,
2017_47472,Outro,119.0,,,115,125,,,,120.0,100.0,,,,,,,,,,,,
2017_47473,Lisboa,120.0,105.0,109.0,115,130,,,,,,,,,,,,,,,,,
2017_47474,Outro,,,,97,118,,,101.0,,,126.0,,,,,,,,,,,
2017_47475,Porto,95.0,,96.0,106,116,,,121.0,,,,,,,,,,,,,,
2017_47476,Leiria,,,,127,158,,,177.0,,,164.0,,,,,,,,,,,
2017_47477,Lisboa,126.0,115.0,115.0,135,132,,,,,,,,,,,,,,,,,
2017_47478,Outro,109.0,98.0,96.0,102,110,,,,,,,,,,,,,,,,,
2017_47479,Outro,,,,165,175,151.0,171.0,,,,,,,,,,,,,,,
2017_47480,Lisboa,,,,155,184,,,200.0,,,167.0,,,,,,,,,,,
2017_47481,Braga,71.0,81.0,85.0,91,100,,,,,,,,,,,,,,,,,
2017_47482,Setúbal,,,,132,163,145.0,161.0,,,,,,,,,,,,,,,
2017_47483,Outro,165.0,,,119,152,,,,136.0,114.0,,,,,,,,,,,,
2017_47484,Braga,,,,95,107,96.0,,,,,,,,99.0,,,,,,,,
2017_47485,Porto,,,,129,151,,,,,,159.0,131.0,,,,,,,,,,
2017_47486,Porto,142.0,,,127,145,,,,148.0,113.0,,,,,,,,,,,,
2017_47487,Porto,156.0,131.0,145.0,135,155,,,,,,,,,,,,,,,,,
2017_47488,Lisboa,151.0,,148.0,155,180,,,192.0,,,,,,,,,,,,,,
2017_47489,Faro,80.0,83.0,85.0,100,102,,,,,,,,,,,,,,,,,
2017_47490,Lisboa,,,,111,117,,,,,,135.0,77.0,,,,,,,,,,
2017_47491,Lisboa,132.0,129.0,125.0,121,137,,,,,,,,,,,,,,,,,
2017_47492,Lisboa,,,,145,183,177.0,172.0,,,,,,,,,,,,,,,
2017_47493,Lisboa,136.0,100.0,98.0,109,125,,,,,,,,,,,,,,,,,
2017_47494,Lisboa,,,,190,200,192.0,,,,192.0,,,,,,,,,,,,
2017_47495,Leiria,,,,190,171,144.0,,,,,,,,138.0,,,,,,,,
2017_47496,Setúbal,,,,105,127,102.0,131.0,,,,,,,,,,,,,,,
2017_47497,Lisboa,178.0,,,190,185,,,,200.0,149.0,,,,,,,,,,,,
2017_47498,Outro,142.0,,,123,145,,,,136.0,,,,,131.0,,,,,,,,
2017_47499,Leiria,,,,116,135,,,,,,139.0,105.0,,,,,,,,,,
2017_47500,Braga,,,,190,198,192.0,,,,,,,,175.0,,,,,,,,
2017_47501,Lisboa,,,,138,163,149.0,,,,,,,,150.0,,,,,,,,
2017_47502,Porto,77.0,,,76,100,,,,88.0,,,,,95.0,,,,,,,,
2017_47503,Faro,118.0,90.0,97.0,100,119,,,,,,,,,,,,,,,,,
2017_47504,Porto,145.0,120.0,114.0,128,143,,,,,,,,,,,,,,,,,
2017_47505,Lisboa,106.0,100.0,92.0,112,115,,,,,,,,,,,,,,,,,
2017_47506,Lisboa,53.0,65.0,70.0,86,100,,,,,,,,,,,,,,,,,
2017_47507,Lisboa,,,,108,134,118.0,143.0,,,,,,,,,,,,,,,
2017_47508,Coimbra,113.0,118.0,113.0,121,130,,,,,,,,,,,,129.0,,,,,
2017_47509,Lisboa,,,,190,200,192.0,200.0,,,,,,,,,,,,,,,
2017_47510,Porto,,,,125,141,125.0,,,,,,,132.0,,,,,,,,,
2017_47511,Braga,156.0,135.0,143.0,142,163,,,,,,,,,,,,,,,,,
2017_47512,Porto,195.0,165.0,195.0,150,192,,,,,,,,,,,,,,,,,
2017_47513,Lisboa,,,,120,146,118.0,153.0,,,,,,,,,,,,,,,
2017_47514,Porto,,,,106,126,,,,,,132.0,96.0,,,,,,,,,,
2017_47515,Lisboa,175.0,147.0,185.0,155,171,,,,,,,,,,,,,,,,,
2017_47516,Lisboa,,,,111,126,111.0,133.0,,,,,,,,,,,,,,,
2017_47517,Porto,88.0,,98.0,108,104,,,95.0,,,,,,,,,,,,,,
2017_47518,Porto,165.0,162.0,156.0,175,184,,,,,,,,,,,,,,,,,
2017_47519,Outro,175.0,140.0,138.0,160,166,,,,,,,,,,,,,,,,,
2017_47520,Coimbra,109.0,,95.0,106,118,,,126.0,,,,,,,,,,,,,,
2017_47521,Lisboa,188.0,,152.0,152,185,,,197.0,,,,,,,,,,,,,,
2017_47522,Lisboa,180.0,,165.0,140,179,,,198.0,,,,,,,,,,,,,,
2017_47523,Lisboa,136.0,125.0,128.0,125,142,,,,,,,,,,,,,,,,,
2017_47524,Outro,,,,116,138,113.0,,,,,,,,135.0,,,,,,,,
2017_47525,Faro,187.0,141.0,167.0,147,170,,,,,,,,,,,,,,,,,
2017_47526,Porto,175.0,165.0,155.0,147,183,,181.0,,,,,,,,,,,,,,,
2017_47527,Coimbra,33.0,69.0,55.0,69,100,,,,,,,,,,,,,,,,,
2017_47528,Coimbra,61.0,,,83,109,,,,95.0,81.0,,,,,131.0,,,,,,,
2017_47529,Outro,149.0,130.0,115.0,115,141,,,,,,,,,,,,,,,,,
2017_47530,Braga,180.0,146.0,137.0,130,174,,,,,,159.0,,,,,,,,,,,
2017_47531,Lisboa,108.0,95.0,96.0,96,116,,,,,,,,,,,,,,,,,
2017_47532,Outro,118.0,,110.0,119,147,,,178.0,,,,,,,,,,,,,,
2017_47533,Porto,,,,146,155,137.0,,,,,,,,141.0,,,,,,,,
2017_47534,Outro,,,,115,115,97.0,125.0,,,,,,,105.0,,,,,,,,
2017_47535,Lisboa,,,,105,121,105.0,,,,,,,115.0,,,,,,,,,
2017_47536,Braga,,,,151,173,155.0,,,,159.0,,,,,,,,,,,,
2017_47537,Outro,200.0,190.0,175.0,190,200,,,,,,,,,,,,,,,,,
2017_47538,Porto,178.0,182.0,145.0,146,180,,,,,,,,,,,,,,,,,
2017_47539,Setúbal,79.0,66.0,54.0,95,100,,,,,,,,,,,,,,,,,
2017_47540,Lisboa,,,,138,141,117.0,,,,,,,145.0,,,,,,,,,
2017_47541,Braga,109.0,,,109,123,,,,115.0,,,,,108.0,,,,,,,,
2017_47542,Outro,68.0,75.0,85.0,88,100,,,,,,,,,,,,,,,,,
2017_47543,Braga,155.0,135.0,137.0,129,157,,,,,,,,,,,,,,,,,
2017_47544,Porto,,,,96,120,88.0,105.0,,,,,,,,,,,,,,,
2017_47545,Lisboa,,,,160,183,192.0,,,,151.0,,,,,,,,,,,,
2017_47546,Porto,135.0,,,125,135,,,,139.0,113.0,,,,,,,,,,,,
2017_47547,Lisboa,,,,141,157,145.0,,,,,,,,155.0,,,,,,,,
2017_47548,Lisboa,52.0,81.0,56.0,87,100,,,,,,,,,,,,,,,,,
2017_47549,Lisboa,159.0,118.0,127.0,125,149,,,,,,,,,,,,,,,,,
2017_47550,Faro,56.0,70.0,53.0,63,100,,,,,,,,,,,,,,,,,
2017_47551,Outro,,,,78,102,,,,,,101.0,57.0,,,,,,,,,,
2017_47552,Porto,37.0,,,75,100,,,,63.0,73.0,,,,,,,,,,,,
2017_47553,Porto,,,,129,178,,,195.0,,,160.0,,,,,,,,,,,
2017_47554,Lisboa,168.0,141.0,195.0,141,179,,,,,,,,,,,,,,,,,
2017_47555,Lisboa,101.0,,,110,125,,,,120.0,96.0,,,,,,,,,,,,
2017_47556,Outro,95.0,,99.0,98,110,,,105.0,,,,,,,,,,,,,,
2017_47557,Porto,100.0,,,100,112,,,,98.0,95.0,,,,,,,,,,,,
2017_47558,Lisboa,116.0,,95.0,108,125,,,121.0,,,,,,,,,,,,,,
2017_47559,Outro,85.0,,,81,104,,,,100.0,,,,,103.0,,,,,,,,
2017_47560,Faro,200.0,168.0,195.0,140,191,,,,,,,,,,,,,,,,,
2017_47561,Coimbra,,,,128,139,118.0,,,,,,,,137.0,,,,,,,,
2017_47562,Lisboa,157.0,135.0,149.0,135,155,,,,,,,,,,,,,,,,,
2017_47563,Lisboa,161.0,133.0,119.0,125,145,,,,,,,,,,,,,,,,,
2017_47564,Coimbra,139.0,122.0,111.0,126,136,,,,,,,,,,,,,,,,,
2017_47565,Lisboa,97.0,,,111,124,,,,118.0,,,,,115.0,,,,,,,,
2017_47566,Outro,200.0,190.0,157.0,190,199,,,,,,,,,,,,,,,,,
2017_47567,Outro,200.0,145.0,152.0,150,178,,,,,,,,,,,,,,,,,
2017_47568,Lisboa,143.0,134.0,120.0,120,145,,,,,,,,,,,,,,,,,
2017_47569,Braga,,,,107,139,115.0,147.0,,,,,,,,,,,,,,,
2017_47570,Porto,110.0,87.0,87.0,105,105,,,,,,,,,,,,,,,,,
2017_47571,Braga,,,,81,100,67.0,,,,63.0,,,,,,,,,,,,
2017_47572,Outro,,,,125,143,110.0,,,,,,,,128.0,,,,,,,,
2017_47573,Faro,82.0,,86.0,102,103,,,106.0,,,,,,,,,,,,,,
2017_47574,Lisboa,200.0,170.0,170.0,190,200,,,,,,,,,,,,,,,,,
2017_47575,Setúbal,200.0,150.0,190.0,190,190,,,,,,,,,,,,,,,,,
2017_47576,Outro,155.0,135.0,125.0,126,148,,,,,,,,,,,,,,,,,
2017_47577,Outro,26.0,55.0,42.0,69,100,,,,,,,,,,,,,,,,,
2017_47578,Outro,,,,170,192,,,200.0,,,168.0,,,,,,,,,,,
2017_47579,Faro,,,,138,148,,,,,,156.0,120.0,,,,,,,,,,
2017_47580,Braga,,,,85,100,77.0,,,,,,,,88.0,,,,,,,,
2017_47581,Setúbal,158.0,,,152,168,,,,163.0,139.0,,,,,,,,,,,,
2017_47582,Lisboa,,,,103,110,96.0,,,,85.0,,,,,,,,,,,,
2017_47583,Coimbra,145.0,,,129,144,,,,130.0,118.0,,,,,,,,,,,,
2017_47584,Outro,,,,145,167,138.0,,,,,,,161.0,,,,,,,,,
2017_47585,Lisboa,,,,85,101,91.0,,,,,,,87.0,,,,,,,,,
2017_47586,Braga,,,,128,156,,,170.0,,,147.0,,,,,,,,,,,
2017_47587,Braga,,,,135,145,129.0,,,,,,,,120.0,,,,,,,,
2017_47588,Braga,53.0,69.0,60.0,75,100,,,,,,,,,,,,,,,,,
2017_47589,Lisboa,120.0,,111.0,116,140,,,150.0,,,,,,,,,,,,,,
2017_47590,Braga,57.0,65.0,66.0,87,100,,,,,,,,,,,,,,,,,
2017_47591,Porto,101.0,96.0,76.0,98,100,,,,,,,,,,,,,,,,,
2017_47592,Setúbal,,,,115,135,,,,,,139.0,93.0,,,,,,,,,,
2017_47593,Lisboa,86.0,81.0,78.0,95,100,,,,,,,,,,,,,,,,98.0,
2017_47594,Lisboa,,,,162,171,138.0,177.0,,,,,,,,,,,,,,,
2017_47595,Porto,,,,95,110,95.0,,,,,,,95.0,,,,,,,,,
2017_47596,Porto,147.0,131.0,107.0,128,142,,,,,,,,,,,,,,,,,
2017_47597,Braga,155.0,121.0,118.0,135,147,,,,,,,,,,,,,,,,,
2017_47598,Lisboa,,,,150,179,192.0,168.0,,,,,,,,,,,,,,,
2017_47599,Lisboa,,,,107,121,117.0,,,,100.0,,,,,,,,,,,,
2017_47600,Lisboa,176.0,,145.0,145,182,,,189.0,,,,,,,,,,,,,,
2017_47601,Setúbal,147.0,,130.0,125,151,,,159.0,,,,,,,,,,,,,,
2017_47602,Outro,118.0,130.0,111.0,130,130,,,,,,,,,,,,,,,,,
2017_47603,Lisboa,178.0,,,165,187,,,,172.0,,,,,187.0,,,,,,,,
2017_47604,Braga,,,,136,161,156.0,,,,,,,155.0,155.0,,,,,,,,
2017_47605,Braga,,,,127,131,119.0,,,,105.0,,,,,,,,,,,,
2017_47606,Lisboa,,,,115,156,,,165.0,,,146.0,,,,,,,,,,,
2017_47607,Outro,,,,190,188,192.0,,,,,,,147.0,,,,,,,,,
2017_47608,Outro,151.0,155.0,175.0,155,162,,,,,,,,,,,,,,,,,
2017_47609,Setúbal,155.0,141.0,150.0,145,159,,,,,,,,,,,,,,,,,
2017_47610,Outro,190.0,,,145,175,,,,150.0,136.0,,,,,,,,,,,,
2017_47611,Lisboa,81.0,80.0,79.0,95,100,,,,,,,,,,,,,,,,,
2017_47612,Porto,,,,115,133,105.0,,,,,,,125.0,,,,,,,,,
2017_47613,Outro,119.0,117.0,100.0,111,126,,,,,,,,,,,,,,,,,
2017_47614,Setúbal,161.0,,,137,161,,,,153.0,,,,,135.0,,,,,,,,
2017_47615,Outro,119.0,117.0,114.0,115,129,,,,,,,,,,,,,,,,,
2017_47616,Lisboa,161.0,131.0,145.0,130,155,,,,,,,,,,,,,,,,,
2017_47617,Lisboa,129.0,,,135,147,,,,144.0,118.0,,,,,,,,,,,,
2017_47618,Lisboa,72.0,60.0,53.0,87,100,,,,,,,,,,,,,,,,,
2017_47619,Porto,107.0,,112.0,117,124,,,119.0,,,,,,,,,,,,,,
2017_47620,Lisboa,,,,87,107,96.0,,,,,,,,97.0,,,,,,,,
2017_47621,Outro,,,,138,140,119.0,,,,120.0,,,,,,,,,,,,
2017_47622,Setúbal,,,,190,198,170.0,200.0,,,,,,,,,,,,,,,
2017_47623,Porto,131.0,,,136,137,,,,130.0,115.0,,,,,,,,,,,,
2017_47624,Outro,145.0,,,128,152,,,,146.0,,,,,122.0,,,,,,,,
2017_47625,Outro,,,,137,148,,,,,,151.0,107.0,,,,,,,,,,
2017_47626,Lisboa,135.0,,126.0,115,151,,,177.0,,,,,,,,,,,,,,
2017_47627,Lisboa,122.0,,,110,139,,,,129.0,,,,,113.0,,,,,,,,
2017_47628,Outro,76.0,78.0,60.0,89,100,,,,,,,,,,,,,,,,,
2017_47629,Outro,,,,105,116,107.0,,,,,,,105.0,,,,,,,,,
2017_47630,Outro,155.0,,,168,177,,,,177.0,,,,,145.0,,,,,,,,
2017_47631,Lisboa,,,,115,128,116.0,,,,,,,,111.0,,,,,,,,
2017_47632,Lisboa,,,,75,100,,,40.0,,,109.0,,,,,,,,,,,
2017_47633,Setúbal,,,,126,144,129.0,,,,,,,,126.0,,,,,,,,
2017_47634,Lisboa,,,,145,152,,,,,,159.0,118.0,,,,,,,,,,
2017_47635,Porto,110.0,,101.0,111,132,,,156.0,,,,,,,,,,,,,,
2017_47636,Outro,101.0,100.0,86.0,105,109,,,,,,,,,,,,,,,,,
2017_47637,Outro,165.0,135.0,127.0,160,155,,,,,,,,,,,,,,,,,
2017_47638,Porto,,,,146,182,167.0,,,,,,,195.0,,,,,,,,,
2017_47639,Porto,,,,155,164,141.0,,,,136.0,,,,,,,,,,,,
2017_47640,Setúbal,15.0,,,68,100,,,,52.0,50.0,,,,,,,,,,,,
2017_47641,Porto,179.0,136.0,143.0,158,160,,,,,,,,,,,,,,,,,
2017_47642,Lisboa,145.0,135.0,141.0,146,154,,,,,,,,,,,,,,,,,
2017_47643,Lisboa,,,,98,124,95.0,129.0,,,,,,,,,,,,,,,
2017_47644,Outro,,,,85,102,69.0,,,,,,,95.0,,,,,,,,,
2017_47645,Braga,72.0,,,95,104,,,,89.0,,,,,96.0,,,,,,,,
2017_47646,Porto,,,,127,135,115.0,,,,,,,,120.0,,,,,,,,
2017_47647,Outro,,,,120,135,,,,,,147.0,106.0,,,,,,,,,,
2017_47648,Lisboa,,,,135,149,137.0,,,,,,,131.0,,,,,,,,,
2017_47649,Faro,98.0,,89.0,97,103,,,89.0,,,,,,,,,,,,,,
2017_47650,Lisboa,181.0,,,190,182,,,,165.0,133.0,,,,,,,,,,,,
2017_47651,Lisboa,136.0,,,119,135,,,,119.0,119.0,,,,,,,,,,,,
2017_47652,Outro,,,,100,106,89.0,,,,95.0,,,,,,,,,,,,
2017_47653,Lisboa,145.0,141.0,130.0,132,147,,,,,,,,,,,,,,,,,
2017_47654,Setúbal,,,,95,104,86.0,,,,,,,98.0,,,,,,,,,
2017_47655,Porto,,,,88,100,77.0,,,,,,,88.0,,,,,,,,,
2017_47656,Setúbal,178.0,150.0,133.0,135,160,,,,,,,,,,,,,,,,,
2017_47657,Porto,,,,115,135,107.0,156.0,,,,,,,,,,,,,,,
2017_47658,Coimbra,185.0,159.0,165.0,153,178,,,,,,,,,,,,,,,,,
2017_47659,Porto,,,,99,115,95.0,,,,89.0,,,,,,,,,,,,
2017_47660,Lisboa,,,,156,184,,,,,,196.0,167.0,,,,,,,,,,
2017_47661,Outro,155.0,136.0,165.0,149,168,,,,,,,,,,,,,,,,,
2017_47662,Lisboa,,,,108,113,95.0,,,,101.0,,,,,,,,,,,,
2017_47663,Porto,,,,105,114,90.0,,,,,,,111.0,,,,,,,,,
2017_47664,Setúbal,127.0,140.0,137.0,140,148,,,,,,,,,,,,,,,,,
2017_47665,Lisboa,68.0,75.0,48.0,72,100,,78.0,,,,,,,,,,,,,,,
2017_47666,Lisboa,,,,147,138,121.0,,,,116.0,,,,,,,,,,,,
2017_47667,Lisboa,147.0,131.0,125.0,138,149,,,,,,,,,,,,,,,,,
2017_47668,Setúbal,110.0,,109.0,116,140,,,156.0,,,,,,,,,,,,,,
2017_47669,Porto,189.0,141.0,161.0,190,190,,,,,,,,,,,,,,,,,
2017_47670,Outro,150.0,138.0,138.0,135,147,,,,,,,,,,,,,,,,,
2017_47671,Outro,,,,148,181,146.0,180.0,,,,,,,,,,,,,,,
2017_47672,Outro,156.0,,151.0,125,159,,,161.0,,,,,,,,,,,,,,
2017_47673,Braga,165.0,,175.0,145,177,,,200.0,,,,,,,,,155.0,,,,,
2017_47674,Leiria,177.0,190.0,165.0,152,184,,,,,,,,,,,,,,,,,
2017_47675,Lisboa,130.0,,120.0,107,149,,,145.0,,,,,,,,,,,,,,
2017_47676,Setúbal,,,,121,143,138.0,,,,,,,,120.0,,,,,,,,
2017_47677,Porto,110.0,,109.0,112,133,,,129.0,,,,,,,,,,,,,,
2017_47678,Lisboa,,,,88,100,96.0,,,,76.0,,,,,,,,,,,,
2017_47679,Faro,,,,107,122,101.0,,,,,,,,105.0,,,,,,,,
2017_47680,Setúbal,,,,175,171,141.0,,,,,,,155.0,,,,,,,,,
2017_47681,Braga,,,,111,121,117.0,,,,,,,116.0,,,,,,,,,
2017_47682,Leiria,,,,116,128,118.0,,,,,,,118.0,,,,,,,,,
2017_47683,Faro,,,,145,172,137.0,167.0,,,,,,,,,,,,,,,
2017_47684,Porto,,,,126,150,145.0,,,,,,,140.0,,,,,,,,,
2017_47685,Braga,111.0,101.0,95.0,105,111,,,,,,,,,,,,,,,,,
2017_47686,Lisboa,123.0,,98.0,109,128,,,145.0,,,,,,,,,,,,,,
2017_47687,Lisboa,,,,75,100,65.0,,,,,,,95.0,,,,,,,,,
2017_47688,Coimbra,193.0,,,169,182,,,,156.0,,,,,165.0,,,,,,,,
2017_47689,Outro,,,,121,137,126.0,,,,106.0,,,,,,,,,,,,
2017_47690,Lisboa,111.0,,100.0,101,118,,,120.0,,,,,,,,,,,,,,
2017_47691,Outro,200.0,,195.0,190,200,,,199.0,,,,,,,,,,,,,,
2017_47692,Lisboa,,,,105,152,,,155.0,,,136.0,,,,,,,,,,,
2017_47693,Setúbal,111.0,111.0,91.0,106,120,,,,,,,,,,,,,,,,,
2017_47694,Outro,105.0,97.0,95.0,100,115,,,,,,,,,,,,,,,,,
2017_47695,Porto,69.0,,71.0,97,100,,,78.0,,,,,,,,,,,,,,
2017_47696,Setúbal,,,,145,155,,,,,,151.0,131.0,,,,,,,,,,
2017_47697,Outro,,,,110,113,102.0,,,,88.0,,,,,,,,,,,,
2017_47698,Setúbal,143.0,139.0,117.0,128,142,,,,,,,,,,,,,,,,,
2017_47699,Lisboa,,,,99,108,86.0,,,,,,,105.0,,,,,,,,,
2017_47700,Lisboa,,,,107,126,106.0,,,,,,,116.0,,,,,,,,,
2017_47701,Coimbra,,,,108,133,116.0,,,,,,,115.0,,,,,,,,,
2017_47702,Porto,161.0,149.0,167.0,130,163,,,,,,,,,,,,,,,,,
2017_47703,Setúbal,,,,105,122,,,,,,142.0,96.0,,,,,,,,,,
2017_47704,Outro,105.0,109.0,91.0,105,116,,,,,,,,,,,,,,,,,
2017_47705,Outro,69.0,,,95,100,,,,76.0,65.0,,,,,,,,,,,,
2017_47706,Porto,185.0,190.0,171.0,190,197,,,,,,,,,,,,,,,,,
2017_47707,Setúbal,,,,95,100,72.0,,,,76.0,,,,,,,,,,,,
2017_47708,Setúbal,115.0,117.0,114.0,115,129,,,,,,,,,,,,,,,,,
2017_47709,Lisboa,136.0,110.0,116.0,125,133,,,,,,,,,,,,,,,,,
2017_47710,Braga,,,,95,128,,,100.0,,,127.0,,,,,,,,,,,
2017_47711,Lisboa,180.0,,190.0,190,200,,,198.0,,,,,,,,,,,,,,
2017_47712,Outro,,,,89,113,97.0,,,,,,,103.0,,,,,,,,,
2017_47713,Lisboa,,,,86,100,72.0,97.0,,,,,,,,,,,,,,,
2017_47714,Lisboa,176.0,146.0,155.0,142,166,,,,,,,,,,,,,,,,,
2017_47715,Lisboa,88.0,95.0,86.0,95,107,,,,,,,,,,,,,,,,,
2017_47716,Lisboa,99.0,,90.0,110,114,,,99.0,,,,,,,,,,,,,,
2017_47717,Lisboa,117.0,100.0,95.0,110,110,,,,,,,,,,,,,,,,,
2017_47718,Porto,96.0,110.0,98.0,98,112,,,,,,,,,,,,,,,,,
