Aluno_ID,Distrito,Historia_A,Portugues,Geografia_A,Nota_Interna,Matematica_A,Fisica_Quimica_A,Biologia_Geologia,Geometria_Descritiva_A,Economia_A,Desenho_A,Filosofia,HCA,MACS,Literatura_Portuguesa,Ingles,Historia_B,Matematica_B,Latim_A,Alemao,Espanhol_Iniciacao,Portugues_L2,Portugues_LNM,Frances
2018_51874,Outro,,167,,189,168.0,200.0,184.0,,,,,,,,,,,,,,,,
2018_51875,Braga,,99,,105,,,,55.0,,128.0,,,,,,,,,,,,,
2018_51876,Outro,59.0,58,,100,,,,,,,,,,,79.0,,,,,,,,
2018_51877,Lisboa,,147,,189,196.0,161.0,,195.0,,,,,,,,,,,,,,,
2018_51878,Coimbra,,131,,171,178.0,171.0,151.0,,,,,,,,,,,,,,,,
2018_51879,Porto,168.0,143,,173,,,,,,,,,,,173.0,,,,,,,,
2018_51880,Porto,77.0,101,,100,,,,,,,,,85.0,,,,,,,,,,
2018_51881,Outro,123.0,129,,145,,,,,,,,,133.0,,,,,,,,,,
2018_51882,Lisboa,,115,,137,120.0,111.0,125.0,,,,,,,,,,,,,,,,
2018_51883,Outro,,121,,143,133.0,115.0,135.0,,,,,,,,,,,,,,,,
2018_51884,Lisboa,,141,,161,159.0,,,,148.0,,,,143.0,,,,,,,,,,
2018_51885,Lisboa,,131,,184,197.0,179.0,177.0,,,,,,,,,,,,,,,,
2018_51886,Lisboa,98.0,107,,129,,,,,,,,,,,150.0,,,,,,,,
2018_51887,Outro,,139,,165,168.0,170.0,137.0,,,,,,,,,,,,,,,,
2018_51888,Lisboa,,151,,191,186.0,167.0,195.0,,,,,,,,,,,,,,,,
2018_51889,Outro,,149,162.0,191,200.0,,,,200.0,,,,,,,,,,,,,,
2018_51890,Lisboa,196.0,190,,200,,,,,,,,,,,186.0,,,,,,,,
2018_51891,Lisboa,,190,,191,161.0,175.0,,195.0,,,,,,,,,,,,,,,
2018_51892,Porto,,122,,160,156.0,146.0,129.0,,,,,,,,,,,,,,,,
2018_51893,Porto,,142,,176,175.0,188.0,147.0,,,,,,,,,,,,,,,,
2018_51894,Coimbra,162.0,162,152.0,177,,,,,,,,,,,,,,,,,,,
2018_51895,Setúbal,,107,,121,110.0,118.0,,109.0,,,,,,,,,,,,,,,
2018_51896,Porto,,190,,200,169.0,184.0,195.0,,,,,,,,,,,,,,,,
2018_51897,Lisboa,,115,,128,112.0,125.0,,145.0,,,,,,,,,,,,,,,
2018_51898,Porto,76.0,95,,100,,,,,,,,,,77.0,,,,,,,,,
2018_51899,Braga,101.0,105,,122,,,,,,,,,105.0,,,,,,,,,,
2018_51900,Outro,196.0,145,166.0,183,,,,,,,,,,,,,,,,,,,
2018_51901,Outro,,89,,110,,,,,,117.0,,75.0,,,,,,,,,,,
2018_51902,Setúbal,,120,138.0,141,139.0,,,,128.0,,,,,,,,,,,,,,
2018_51903,Lisboa,102.0,117,,136,,,,,,,,,,135.0,,,,,,,,,
2018_51904,Lisboa,,135,,154,,,,149.0,,147.0,,,,,,,,,,,,,
2018_51905,Porto,,129,,163,,,,160.0,,150.0,,,,,,,,147.0,,,,,
2018_51906,Lisboa,,120,,137,,,,,,145.0,,110.0,,,,,,,,,,,
2018_51907,Porto,,190,,191,182.0,187.0,171.0,,,,,,,,,,,,,,,,
2018_51908,Porto,97.0,105,,134,,,,,,,,,,,138.0,,,,,,,,
2018_51909,Lisboa,,126,,148,122.0,136.0,,137.0,,,,,,,,,,,,,,,
2018_51910,Braga,,105,,139,127.0,128.0,,105.0,,,,,,,,,,,,,,,
2018_51911,Lisboa,,125,,137,135.0,129.0,119.0,,,,,,,,,,,,,,,,
2018_51912,Porto,148.0,125,,142,,,,,,,,,,121.0,,,,,,,,,
2018_51913,Braga,,102,,127,111.0,112.0,103.0,,,,,,,,,,,,,,,,
2018_51914,Lisboa,,101,,101,86.0,88.0,,73.0,,,,,,,,,,,,,,,
2018_51915,Braga,,111,,131,95.0,116.0,,121.0,,,,,,,,,,,,,,,
2018_51916,Porto,,146,,198,200.0,192.0,160.0,,,,,,,,,,,,,,,,
2018_51917,Lisboa,,139,,175,151.0,170.0,,187.0,,,,,,,,,,,,,,,
2018_51918,Porto,123.0,132,,135,,,,,,,,,,118.0,,,,,,,,,
2018_51919,Faro,,140,,155,167.0,140.0,140.0,,,,,,,,,,,,,,,,
2018_51920,Lisboa,,99,110.0,113,79.0,,,,85.0,,,,,,,,,,,,,,
2018_51921,Porto,,147,,182,,,,,,167.0,,190.0,,,,,,,,,,,
2018_51922,Lisboa,,87,90.0,100,61.0,,,,62.0,,,,,,,,,,,,,,
2018_51923,Outro,,105,,116,98.0,113.0,119.0,,,,,,,,,,,,,,,,
2018_51924,Lisboa,85.0,89,110.0,104,,,,,,,,,,,,,,,,,,,
2018_51925,Outro,146.0,172,162.0,170,,,,,,,,,,,,,,,,,,,
2018_51926,Faro,140.0,168,,173,,,,,,,,,,,171.0,,,,,,,,
2018_51927,Outro,60.0,75,,100,,,,,,,,,,,101.0,,,,,,,,
2018_51928,Setúbal,,147,,170,178.0,146.0,165.0,,,,,,,,,,,,,,,,
2018_51929,Outro,,125,,151,166.0,136.0,127.0,,,,,,,,,,,,,,,,
2018_51930,Outro,,135,,157,156.0,166.0,145.0,,,,,,,,,,,,,,,,
2018_51931,Outro,,137,152.0,179,200.0,,,,153.0,,,,,,,,,,,,,,
2018_51932,Outro,,95,100.0,105,95.0,,,,91.0,,,,,,,,,,,,,,
2018_51933,Porto,116.0,126,,143,,,,167.0,,,,,,125.0,,,,,,,,,
2018_51934,Porto,126.0,158,,170,,,,,,,,,,,182.0,,,,,,,,
2018_51935,Lisboa,,121,,136,135.0,119.0,122.0,,,,,,,,,,,,,,,,
2018_51936,Porto,,106,120.0,123,90.0,,,,111.0,,,,,,,,,,,,,,
2018_51937,Porto,,125,,160,146.0,157.0,131.0,,,,,,,,,,,,,,,,
2018_51938,Lisboa,,121,,149,135.0,115.0,137.0,,,,,,,,,,,,,,,,
2018_51939,Lisboa,,95,,114,,,,,,128.0,,87.0,,,,,,,,,,,
2018_51940,Lisboa,196.0,170,,189,,,,,,,,,140.0,,,,,,,,,,
2018_51941,Coimbra,,129,136.0,140,125.0,,,,131.0,,,,,,,,,,,,,,
2018_51942,Lisboa,,139,,147,152.0,143.0,136.0,,,,,,,,,,,,,,,,
2018_51943,Coimbra,,145,,172,180.0,,,,159.0,,,,136.0,,,,,,,,,,
2018_51944,Porto,,146,,154,135.0,150.0,148.0,,,,,,,,,,,,,,,,
2018_51945,Lisboa,,111,,135,115.0,129.0,106.0,,,,,,,,,,,,,,,,
2018_51946,Outro,133.0,137,,160,,,,,,,,,,,163.0,,,,,,,,
2018_51947,Lisboa,136.0,140,,152,,,,,,,,,,137.0,,,,,,,,,
2018_51948,Outro,,105,,124,121.0,127.0,118.0,,,,,,,,,,,,,,,,
2018_51949,Porto,,96,,101,71.0,,,57.0,,129.0,,,,,,,,,,,,,
2018_51950,Porto,,95,,108,76.0,,,,100.0,,,,98.0,,,,,,,,,,
2018_51951,Porto,,145,,177,196.0,156.0,171.0,,,,,,,,,,,,,,,,
2018_51952,Leiria,,176,,192,166.0,200.0,181.0,,,,,,,,,,,,,,,,
2018_51953,Outro,,95,,100,97.0,90.0,,99.0,,,,,,,,,,,,,,,
2018_51954,Lisboa,,140,,168,,,,,,162.0,,142.0,,,,,,,,,,,
2018_51955,Leiria,117.0,125,,137,,,,,,,,,,107.0,,,,,,,,,
2018_51956,Lisboa,120.0,121,,139,,,,,,,,,,,151.0,,,,,,,,
2018_51957,Lisboa,,139,,149,135.0,128.0,132.0,,,,,,,,,,,,,,,,
2018_51958,Braga,85.0,90,,106,,,,,,,,,95.0,,,,,,,,,,
2018_51959,Lisboa,82.0,98,,100,,,,,,,,,81.0,,,,,,,,,,
2018_51960,Outro,,135,166.0,174,200.0,,,,158.0,,,,,,,,,,,,,,
2018_51961,Lisboa,105.0,108,,135,,,,,,,,,,,142.0,,,,,,,,
2018_51962,Lisboa,148.0,170,,177,,,,,,,,,,166.0,,,,,,,,,
2018_51963,Porto,,160,142.0,164,165.0,,,,140.0,,,,,,,,,,,,,,
2018_51964,Braga,,85,112.0,109,80.0,89.0,,,80.0,,,,,,,,,,,,,,
2018_51965,Outro,132.0,135,148.0,159,,,,,,,,,,,,,,,,,,,
2018_51966,Lisboa,,140,,190,200.0,165.0,171.0,,,,,,,,,,,,,,,,
2018_51967,Outro,,137,,168,,,,,,196.0,,135.0,,,,,,,,,,,
2018_51968,Outro,85.0,105,,107,,,,,,,,,78.0,,,,,,,,,,
2018_51969,Outro,98.0,107,,120,,,,,,,,,111.0,,,,,,,,,,
2018_51970,Outro,,119,,128,105.0,108.0,116.0,,,,,,,,,,,,,,,,
2018_51971,Outro,85.0,105,112.0,111,,,,,,,,,,,,,,,,,,,
2018_51972,Lisboa,,149,,167,175.0,,,,155.0,,,,139.0,,,,,,,,,,
2018_51973,Outro,,106,,123,106.0,110.0,120.0,,,,,,,,,,,,,,,,
2018_51974,Lisboa,,115,,126,102.0,116.0,105.0,,,,,,,,,,,,,,,,
2018_51975,Porto,,105,128.0,128,107.0,,,,125.0,,,,,,,,,,,,,,
2018_51976,Porto,87.0,101,,113,,,,,,,,,,95.0,,,,,,,,,
2018_51977,Outro,,145,,153,149.0,143.0,140.0,,,,,,,,152.0,,,,,,,,
2018_51978,Setúbal,,95,,100,65.0,86.0,80.0,,,,,,,,,,,,,,,,
2018_51979,Lisboa,,157,,166,156.0,142.0,137.0,,,,,,,,,,,,,,,,
2018_51980,Braga,,125,130.0,133,111.0,,,,122.0,,,,,,,,,,,,,,
2018_51981,Coimbra,117.0,135,,153,,,,,,,,,,145.0,,,,,,,,,
2018_51982,Setúbal,,110,,127,105.0,105.0,99.0,,,,,,,,,,,,,,,,
2018_51983,Leiria,,117,122.0,128,122.0,,,,111.0,,,,,,,,,,,,,,
2018_51984,Outro,,128,,166,158.0,175.0,140.0,,,,,,,,,,,,,,,,
2018_51985,Lisboa,81.0,98,,100,,,,,,,,,76.0,,,,,,,,,,
2018_51986,Outro,,150,132.0,164,175.0,,,,155.0,,,,,,,,,,,,,,
2018_51987,Lisboa,,115,,124,100.0,111.0,116.0,,,,,,,,,,,,,,,,
2018_51988,Outro,,135,,167,148.0,,,,168.0,,,,159.0,,,,,,,,,,
2018_51989,Porto,,66,,100,27.0,55.0,56.0,,,,,,,,,,,,,,,,
2018_51990,Outro,,106,,110,99.0,105.0,,76.0,,,,,,,,,,,,,,,
2018_51991,Outro,,126,,152,148.0,138.0,137.0,,,,,,,,,,,,,,,,
2018_51992,Lisboa,,95,,100,72.0,83.0,90.0,,,,,,,,,,,,,,,,
2018_51993,Setúbal,,95,,114,,,,52.0,,128.0,,,,,,,,,,,,,
2018_51994,Faro,139.0,169,,174,,,,,,,,,157.0,,,,,,,,,,
2018_51995,Lisboa,,82,,101,86.0,77.0,92.0,,,,,,,,,,,,,,,,
2018_51996,Lisboa,69.0,85,98.0,105,,,,,,,,,,,,,,,,,,,
2018_51997,Lisboa,,135,,170,157.0,161.0,,158.0,,,,,,,,,,,,,,,
2018_51998,Leiria,89.0,107,116.0,116,,,,,,,,,,,,,,,,,,,
2018_51999,Porto,,146,,163,151.0,140.0,138.0,,,,,,,,,,,,,,,,
2018_52000,Lisboa,120.0,126,,152,,,,,,,,,147.0,,,,,,,,,,
2018_52001,Leiria,,100,,124,,,,,,137.0,,85.0,,,,,,,,,,,
2018_52002,Lisboa,,139,,147,152.0,,,,150.0,,,,110.0,,,,,,,,,,
2018_52003,Outro,,112,136.0,140,137.0,,,,128.0,,,115.0,,,,,,,,,,,
2018_52004,Porto,126.0,145,,147,,,,,,,,,,126.0,,,,,,,,,
2018_52005,Braga,196.0,168,,200,,,,,,,,190.0,,,200.0,,,,,,,,
2018_52006,Outro,95.0,109,,110,,,,,,,,,80.0,,,,,,,,,,
2018_52007,Lisboa,,98,,122,108.0,103.0,115.0,,,,,,,,,,,,,,,,
2018_52008,Porto,,152,,178,165.0,151.0,179.0,,,,,,,,,,,,,,,,
2018_52009,Leiria,166.0,151,,176,,,,,,,,,,,164.0,,,,,,,,
2018_52010,Porto,109.0,130,128.0,136,,,,,,,,,,,,,,,,,,,
2018_52011,Porto,,133,,135,136.0,121.0,122.0,,,,,,,,,,,,,,,,
2018_52012,Lisboa,,120,,150,,,,137.0,,155.0,,,,,,,,,,,,,
2018_52013,Porto,,91,,104,87.0,88.0,89.0,,,,,,,,,,,,,,,,
2018_52014,Porto,,99,,118,,,,89.0,,130.0,,,,,,,,,,,,,
2018_52015,Outro,,87,,100,95.0,80.0,98.0,,,,,,,,,,,,,,,,
2018_52016,Faro,,166,,195,200.0,200.0,,190.0,,,,,,,,,,,,,,,
2018_52017,Lisboa,126.0,121,,155,,,,,,,,,,,167.0,,,,,,,,
2018_52018,Lisboa,42.0,77,,100,,,,,,,,,,57.0,,,,,,,,,
2018_52019,Outro,88.0,115,,108,,,,,,,,,,99.0,,,,,,,,,
2018_52020,Porto,135.0,128,,159,,,,,,,,,,,160.0,,,,,,,,
2018_52021,Coimbra,,105,,100,97.0,,,,81.0,,,,87.0,,,,,,,,,,
2018_52022,Porto,,130,,168,170.0,,,,148.0,,,,177.0,,,,,,,,,,
2018_52023,Outro,107.0,138,,133,,,,,,,,113.0,111.0,,,,,,,,,,
2018_52024,Braga,158.0,131,138.0,154,,,,,,,,,,,,,,,,,,,
2018_52025,Porto,,76,,100,71.0,76.0,76.0,,,,,,,,,,,,,,,,
2018_52026,Outro,50.0,35,80.0,100,,,,,,,,,,,,,,,,,,,
2018_52027,Porto,,135,,173,142.0,156.0,,192.0,,,,,,,,,,,,,,,
2018_52028,Lisboa,,85,,100,68.0,69.0,73.0,,,,,,,,,,,,,,,,
2018_52029,Coimbra,,118,,129,,,,,,146.0,,105.0,,,,,,,,,,,
2018_52030,Leiria,,138,136.0,160,159.0,,,,162.0,,,,,,,,,,,,,,
2018_52031,Porto,118.0,126,152.0,146,,,,,,,,,,,,,,,,,,,
2018_52032,Lisboa,,150,152.0,191,200.0,,,,200.0,,,,,,,,,,,,,,
2018_52033,Lisboa,,75,,100,52.0,55.0,62.0,,,,,,,,,,,,,,,,
2018_52034,Lisboa,,85,,100,79.0,75.0,,71.0,,,,,,,,,,,,,,,
2018_52035,Lisboa,111.0,121,128.0,139,,,,,,,,,,,,,,,,,,,
2018_52036,Faro,,145,,186,,,,200.0,,196.0,,,,,,,,,,,,,
2018_52037,Leiria,,165,,186,158.0,,,,200.0,,,,187.0,,,,,,,,,,
2018_52038,Braga,,112,136.0,133,113.0,,,,121.0,,,,,,,,,,,,,,
2018_52039,Lisboa,,71,,100,65.0,63.0,85.0,,,,,,,,,,,,,,,,
2018_52040,Leiria,,109,,135,105.0,121.0,,146.0,,,,,,,,,,,,,,,
2018_52041,Setúbal,,135,,168,175.0,144.0,155.0,,,,,,,,,,,,,,,,
2018_52042,Outro,86.0,97,,101,,,,,,,,,98.0,,,,,,,,,,
2018_52043,Lisboa,,110,,137,129.0,128.0,,115.0,,,,,,,,,122.0,,,,,,
2018_52044,Lisboa,,116,,127,112.0,103.0,110.0,,,,,,,,,,,,,,,,
2018_52045,Porto,,156,,178,165.0,200.0,146.0,,,,,,,,,,,,,,,,
2018_52046,Porto,,157,,190,171.0,191.0,195.0,,,,,,,,,,,,,,,,
2018_52047,Lisboa,,125,,151,145.0,146.0,142.0,,,,,,,,,,,,,,,,
2018_52048,Setúbal,102.0,116,,141,,,,,,,,,132.0,,,,,,,,,,
2018_52049,Outro,,190,,200,200.0,174.0,178.0,,,,,,,,,,,,,,,,
2018_52050,Lisboa,68.0,90,,100,,,,,,,,,,79.0,,,,,,,,,
2018_52051,Porto,,135,,181,172.0,162.0,,187.0,,,,,,,,,,,,,,,
2018_52052,Porto,,78,,100,55.0,64.0,,62.0,,,,,,,,,,,,,,,
2018_52053,Braga,,146,,170,155.0,170.0,156.0,,,,,,,,,,,,,,,,
2018_52054,Braga,,125,,147,155.0,,,,146.0,,,,112.0,,,,,,,,,,
2018_52055,Lisboa,81.0,89,,100,,,,,,,,,72.0,,,,,,,,,,
2018_52056,Outro,196.0,150,156.0,181,,,,,,,,,,,,,,,,,,,
2018_52057,Leiria,196.0,146,,194,,,,,,,,,199.0,,,,,,,,,,
2018_52058,Leiria,69.0,96,96.0,100,,,,,,,,,,,,,,,,,,,
2018_52059,Outro,150.0,160,,161,,,,,,,,,137.0,,,,,,,,,,
2018_52060,Lisboa,,129,,157,165.0,,,,156.0,,,,129.0,,,,,,,,,,
2018_52061,Porto,,127,,167,,,,171.0,,165.0,,,,,,,,,,,,,
2018_52062,Lisboa,,116,,115,108.0,95.0,97.0,,,,,,,,,,,,,,,,
2018_52063,Faro,,158,,186,189.0,169.0,160.0,,,,,,,,,,,,,,,,
2018_52064,Lisboa,,145,,169,158.0,,,,165.0,,,,150.0,,,,,,,,,,
2018_52065,Coimbra,115.0,127,130.0,143,,,,,,,,,,,,,,,,,,,
2018_52066,Lisboa,,123,,134,117.0,119.0,114.0,,,,,,,,,,,142.0,,,,,
2018_52067,Braga,,95,,103,95.0,105.0,,81.0,,,,,,,,,,,,,,,
2018_52068,Porto,,126,,148,,,,,,157.0,,112.0,,,,,,,,,,,
2018_52069,Lisboa,,95,,110,95.0,102.0,102.0,,,,,,,,,,,,,,,,
2018_52070,Coimbra,,102,,102,74.0,92.0,102.0,,,,,,,,,,,,,,,,
2018_52071,Outro,88.0,105,,106,,,,,,,,,90.0,,,,,,,,,,
2018_52072,Outro,,120,,140,129.0,117.0,,153.0,,,,,,,,,,,,,,,
2018_52073,Porto,,139,,152,140.0,145.0,,156.0,,,,,,,,,,,,,,,
2018_52074,Braga,72.0,85,102.0,101,,,,,,,,,,,,,,,,,,,
2018_52075,Lisboa,,177,,197,200.0,168.0,195.0,,,,,,,,,,,,,,,,
2018_52076,Lisboa,96.0,105,120.0,131,,,,,,,,,,,138.0,,,,,,,,
2018_52077,Outro,121.0,125,,154,,,,,,,,,,,163.0,,,,,,,,
2018_52078,Faro,,110,,116,102.0,96.0,97.0,,,,,,,,,,,,,,,,
2018_52079,Porto,176.0,140,148.0,167,,,,,,,,,,,,,,,,,,,
2018_52080,Lisboa,,156,,172,155.0,153.0,179.0,,,,,,,,,,,,,,,,
2018_52081,Leiria,85.0,100,,105,,,,,,,,,88.0,,,,,,,,,,
2018_52082,Outro,,119,,136,135.0,125.0,120.0,,,,,,,,,,,,,,,,
2018_52083,Lisboa,,150,,180,161.0,159.0,,186.0,,,,,,,,,,,,,,,
2018_52084,Braga,95.0,100,,110,,,,,,,,,,107.0,,,,,,,,,
2018_52085,Coimbra,,125,,151,156.0,129.0,135.0,,,,,,,,,,,,,,,,
2018_52086,Outro,,98,,115,97.0,106.0,105.0,,,,,,,,,,,,,,,,
2018_52087,Porto,,132,,146,135.0,131.0,133.0,,,,,,,,,,,,,,,,
2018_52088,Leiria,99.0,125,,134,,,,,,,,,,,155.0,,,,,,,,
2018_52089,Braga,92.0,117,,121,,,,,,,,,,109.0,,,,,,,,,
2018_52090,Setúbal,,115,130.0,139,100.0,,,,108.0,,,,,,,,,,,,,160.0,
2018_52091,Setúbal,,130,,156,139.0,138.0,136.0,,,,,,,,,,,,,,,,
2018_52092,Braga,,91,,100,57.0,68.0,83.0,,,,,,,,,,,,,,,,
2018_52093,Lisboa,95.0,118,,115,,,,,,,,,95.0,,,,,,,,,,
2018_52094,Lisboa,,96,,109,78.0,95.0,,96.0,,,,,,,,,,,,,,,
2018_52095,Coimbra,103.0,105,,114,98.0,98.0,100.0,,,,,,,,,,,,,,,,
2018_52096,Coimbra,,99,,126,,,,91.0,,125.0,,,,,,,,,,,,,
2018_52097,Outro,,135,150.0,147,130.0,,,,137.0,,,,,,,,,,,,,,
2018_52098,Coimbra,,99,,100,70.0,99.0,100.0,,,,,,,,,,,,,,,,
2018_52099,Outro,,145,,184,,,,196.0,,165.0,,,,,,,,,,,,,
2018_52100,Lisboa,,99,,115,102.0,96.0,109.0,,,,,,,,,,,,,,,,
2018_52101,Outro,86.0,102,,100,,,,,,,,,77.0,,,,,,,,,,
2018_52102,Leiria,116.0,126,,141,,,,,,,,,,123.0,,,,,,,,,
2018_52103,Lisboa,61.0,85,100.0,100,,,,,,,,,,,,,,,,,,,
2018_52104,Braga,,117,,141,,,,122.0,,142.0,,,,,,,,,,,,,
2018_52105,Lisboa,,98,,100,95.0,86.0,,57.0,,,,,,,,,,,,,,,
2018_52106,Lisboa,,106,,123,118.0,111.0,121.0,,,,,,,,,,,,,,,,
2018_52107,Setúbal,122.0,129,156.0,147,,,,,,,,,,,,,,,,,,,
2018_52108,Outro,,120,,148,,,,142.0,,148.0,,,,,,,,,,,,,
2018_52109,Lisboa,,148,,155,127.0,127.0,154.0,,,,142.0,,,,,,,,,,,,
2018_52110,Braga,,96,,111,95.0,87.0,105.0,,,,,,,,,,,,,,,,
2018_52111,Outro,120.0,151,,150,,,,,,,,,,130.0,,,,,,,,,
2018_52112,Lisboa,196.0,190,,190,,,,,,,,,150.0,,,,,,,,,,
2018_52113,Porto,,140,,174,156.0,153.0,177.0,,,,,,,,,,,,,,,,
2018_52114,Lisboa,,135,,156,137.0,146.0,135.0,,,,,,,,,,,,,,,,
2018_52115,Outro,,116,,124,,,,,,141.0,,90.0,,110.0,,,,,,,,,
2018_52116,Lisboa,,115,,128,107.0,104.0,114.0,,,,,,,,,,,,,,,,
2018_52117,Porto,,135,,176,,,,188.0,,161.0,,,,,,,,,,,,,
2018_52118,Coimbra,,95,,100,69.0,,,,75.0,,,,73.0,,,,,,,,,,
2018_52119,Lisboa,,90,,100,72.0,87.0,95.0,,,,,,,,,,,,,,,,
2018_52120,Leiria,55.0,76,96.0,100,,,,,,,,,,,,,,,,,,,
2018_52121,Setúbal,108.0,116,,122,,,,,,,,,95.0,,,,,,,,,,
2018_52122,Braga,,131,,163,166.0,135.0,145.0,,,,,,,,,,,,,,,,
2018_52123,Lisboa,,131,,148,135.0,114.0,,143.0,,,,,,,,,,,,,,,
2018_52124,Porto,,146,,176,,,,169.0,,158.0,,,,,,,,,,,,,
2018_52125,Coimbra,107.0,120,128.0,133,,,,,,,,,,,,,,,,,,,
2018_52126,Outro,,125,,138,125.0,118.0,117.0,,,,,,,,,,,,,,,,
2018_52127,Lisboa,,140,136.0,150,163.0,,,,141.0,,,,,,,,,,,,,,
2018_52128,Leiria,124.0,142,,159,,,,,,,,,150.0,,,,,,,,,,
2018_52129,Lisboa,,107,,122,,,,,,129.0,,85.0,,,,,,,,,,,
2018_52130,Lisboa,,139,,149,134.0,141.0,146.0,,,,,,,,,,,,,,,,
2018_52131,Leiria,,190,,185,200.0,158.0,150.0,,,,,,,,,,,,,,,,
2018_52132,Setúbal,,125,,145,146.0,135.0,141.0,,,,,,,,,,,,,,,,
2018_52133,Lisboa,,131,,165,168.0,168.0,149.0,,,,,,,,,,,,,,,,
2018_52134,Braga,,121,,136,122.0,,,,129.0,,,,108.0,,,,,,,,,,
2018_52135,Faro,,108,,136,,,,122.0,,140.0,,,,,,,,,,,,,
2018_52136,Lisboa,,97,110.0,119,95.0,,,,107.0,,,,,,,,,,,,,,
2018_52137,Outro,,147,,181,178.0,,,,157.0,,,,175.0,,,,,,,,,,
2018_52138,Porto,,110,,113,103.0,93.0,,108.0,,,,,,,,,,,,,,,
2018_52139,Outro,,170,,185,188.0,159.0,155.0,,,,,,,,,,,,,,,,
2018_52140,Braga,107.0,130,,142,,,,,,,,,,,156.0,,,,,,,,
2018_52141,Outro,,115,,130,105.0,118.0,109.0,,,,,,,,,,,,,,,,
2018_52142,Outro,,131,,142,128.0,113.0,,157.0,,,,,,,,,,,,,,,
2018_52143,Porto,,115,,141,,,,115.0,,136.0,,,,,,,,,,,,,
2018_52144,Lisboa,,155,,181,161.0,195.0,165.0,,,,,,,,,,,,,,,,
2018_52145,Leiria,110.0,130,130.0,143,,,,,,,,,,,,,,,,,,,
2018_52146,Outro,,155,,178,161.0,157.0,,180.0,,,,,,,,,,,,,,,
2018_52147,Outro,,125,,151,145.0,124.0,,165.0,,,,,,,,,,,,,,,
2018_52148,Lisboa,,125,,149,142.0,158.0,127.0,,,,,,,,,,,,,,,,
2018_52149,Lisboa,56.0,70,86.0,100,,,,,,,,,,,,,,,,,,,87.0
2018_52150,Lisboa,,99,,117,107.0,106.0,,95.0,,,,,,,,,,,,,,,
2018_52151,Outro,,145,,181,,,,185.0,,165.0,,,,,,,,,,,,,
2018_52152,Outro,,135,,152,165.0,139.0,143.0,,,,,,,,,,,,,,,,
2018_52153,Lisboa,,105,,119,,,,88.0,,129.0,,,,,,,,,,,,,
2018_52154,Setúbal,112.0,126,,132,,,,,,,,,118.0,,,,,,,,,,
2018_52155,Outro,,120,,144,135.0,147.0,135.0,,,,,,,,,,,,,,,,
2018_52156,Porto,,137,,173,,,,186.0,,170.0,,,,,,,,,,,,,
2018_52157,Lisboa,,150,,178,150.0,175.0,,185.0,,,,,,,,,,,,,,,
2018_52158,Leiria,,159,,187,169.0,187.0,,185.0,,,,,,,,,,,,,,,
2018_52159,Coimbra,49.0,80,,100,,,,,,,,,61.0,,,,,,,,,,
2018_52160,Lisboa,138.0,145,,167,,,,,,,177.0,,175.0,,,,,,,,,,
2018_52161,Outro,81.0,95,112.0,107,,,,73.0,,,,,,,,,,,,,,,
2018_52162,Outro,136.0,136,,148,,,,,,,,,,141.0,,,,,,,,,
2018_52163,Faro,,151,,182,175.0,,,,200.0,,,,158.0,,,,,,,,,,
2018_52164,Outro,,125,,160,145.0,133.0,,182.0,,,,,,,,,,,,,,,
2018_52165,Porto,140.0,120,,155,,,,,,,,,,,156.0,,,,,,,,140.0
2018_52166,Porto,,122,,146,,,,,,161.0,,101.0,,,,,,,,,,,
2018_52167,Braga,96.0,107,110.0,123,,,,,,,,,,,,,,,,,,,
2018_52168,Outro,120.0,145,,156,,,,,,,,,,,156.0,,,,,,,,
2018_52169,Coimbra,,105,,112,91.0,,,,96.0,,,,95.0,,,,,,,,,,
2018_52170,Outro,,121,,130,108.0,113.0,117.0,,,,,,,,,,,,,,,,
2018_52171,Outro,,100,,105,76.0,88.0,95.0,,,,,,,,,,,,,,,,
2018_52172,Lisboa,,107,112.0,120,99.0,,,,107.0,,,,,,,,,,,,,,
2018_52173,Braga,58.0,72,,100,65.0,69.0,,31.0,,,,,,,,,,,,,,,
2018_52174,Outro,,129,,150,136.0,142.0,156.0,,,,,,,,,,,,,,,,
2018_52175,Leiria,120.0,119,,127,,,,,,,,,,117.0,,,,,,,,,
2018_52176,Outro,,130,,146,145.0,123.0,128.0,,,,,,,,,,,,,,,,
2018_52177,Outro,,101,,103,86.0,110.0,,95.0,,,,,,,,,,,,,,,
2018_52178,Setúbal,,139,,161,155.0,146.0,143.0,,,,,,,,,,,,,,,,
2018_52179,Porto,99.0,112,,118,,,,,,,,,108.0,,,,,,,,,,
2018_52180,Lisboa,,121,,115,108.0,105.0,105.0,,,,,,,,,,,,,,,,
2018_52181,Braga,,131,126.0,146,121.0,,,,152.0,,,,,,,,,,,,,,
2018_52182,Lisboa,,116,,136,125.0,125.0,121.0,,,,,,,,,,,,,,,,
2018_52183,Lisboa,116.0,137,132.0,146,,,,,,,,,,,,,,,,,,,
2018_52184,Braga,86.0,111,,104,,,,,,,,,81.0,,,,,,,,,,
2018_52185,Lisboa,128.0,155,,156,,,,,,,,,,127.0,,,,,,,,,
2018_52186,Outro,117.0,145,,159,,,,,,,,,,,171.0,,,,,,,,
2018_52187,Outro,141.0,147,,161,,,,,,,,,,145.0,,,,,,,,,
2018_52188,Setúbal,,148,,187,186.0,181.0,178.0,,,,,,,,,,,,,,,,
